ci_idx,ai_idx,distance
0,63807,0.21418657898902893
1,3233,0.49696046113967896
2,53343,0.6613350510597229
3,67670,0.4749392867088318
4,65008,0.2665478587150574
5,67872,0.3900480270385742
6,92869,0.48694494366645813
7,30038,0.12984071671962738
8,11481,0.20642003417015076
9,12042,0.30388665199279785
10,27909,0.3005485236644745
11,92895,0.7574852108955383
12,66513,0.5084899663925171
13,21077,0.2101738601922989
14,30925,0.41477304697036743
15,32202,0.7474012970924377
16,19405,0.5594784617424011
17,61708,0.290733277797699
18,26495,0.6435175538063049
19,6407,0.34240207076072693
20,57088,0.5394197702407837
21,43823,0.43274280428886414
22,33087,0.20784930884838104
23,88572,0.5273369550704956
24,46261,0.20885413885116577
25,229,0.6107925772666931
26,57121,0.34904223680496216
27,54455,0.3952226936817169
28,51392,0.3823379874229431
29,27227,0.42026519775390625
30,10324,0.3270731568336487
31,98935,0.2976299822330475
32,32622,0.22779080271720886
33,85789,0.2794175446033478
34,2371,0.9811055660247803
35,83083,0.4659181833267212
36,21326,0.5241484045982361
37,46395,0.42305290699005127
38,59373,0.23306234180927277
39,47028,0.2641005218029022
40,72674,0.3668527901172638
41,7992,0.14398285746574402
42,29319,0.4635852873325348
43,54094,0.35823673009872437
44,29760,0.36103543639183044
45,48318,0.5319099426269531
46,73119,0.29142072796821594
47,83396,0.4158296585083008
48,55994,0.49459007382392883
49,46822,0.2616254985332489
50,36861,0.4898311197757721
51,72748,0.28342577815055847
52,70039,0.37285342812538147
53,27076,0.25832295417785645
54,81798,0.24513600766658783
55,90291,0.3629837930202484
56,23529,0.28134965896606445
57,78300,0.10230106115341187
58,26959,0.5569652915000916
59,21888,0.3459031581878662
60,12772,0.4668048620223999
61,95174,0.2996513843536377
62,21057,0.38787540793418884
63,52576,0.28941377997398376
64,27747,0.3831319510936737
65,9139,0.5437449812889099
66,59596,0.6742563843727112
67,73251,0.6985085010528564
68,55200,0.6638696789741516
69,19945,0.2841295897960663
70,91162,0.17055806517601013
71,30071,0.6581262946128845
72,98434,0.42620134353637695
73,17836,0.6320560574531555
74,7841,0.36850500106811523
75,2848,0.3110399544239044
76,49776,0.41178593039512634
77,26957,0.47997981309890747
78,93759,0.42804765701293945
79,7398,0.20747803151607513
80,63740,0.6341555714607239
81,99919,0.5911116600036621
82,69769,0.5123918056488037
83,71045,0.13778574764728546
84,82910,0.5283469557762146
85,51838,0.3287118971347809
86,46592,0.4431711733341217
87,2637,0.42579978704452515
88,19229,0.36885446310043335
89,31476,0.43334975838661194
90,96241,0.586856484413147
91,89371,0.6900704503059387
92,14727,0.5090242028236389
93,6806,0.3959358334541321
94,13009,0.3018820881843567
95,54563,0.13276152312755585
96,74819,0.24142064154148102
97,6288,0.3062480092048645
98,2435,0.2658279538154602
99,50416,0.4015513062477112
100,30682,0.3410302996635437
101,91677,0.3347482681274414
102,10666,0.4069201350212097
103,89725,0.0
104,80137,0.3601455092430115
105,31553,0.6156304478645325
106,11585,0.5013212561607361
107,43182,0.16096949577331543
108,921,0.8662505149841309
109,26231,0.31277936697006226
110,82430,0.5552064776420593
111,35577,0.32526102662086487
112,33927,0.3114742636680603
113,27617,0.22212666273117065
114,94762,0.4883228838443756
115,90387,0.3069811761379242
116,25065,0.9665611982345581
117,38832,0.1398097276687622
118,22613,0.15518143773078918
119,9403,0.3633972406387329
120,69595,0.47289448976516724
121,95491,0.14371351897716522
122,71868,0.18411949276924133
123,48155,0.15678346157073975
124,17785,0.3705199360847473
125,38371,0.4619840979576111
126,23518,0.3135032653808594
127,78101,0.6011637449264526
128,20157,0.36902809143066406
129,75317,0.2582484483718872
130,11911,0.513755202293396
131,92725,0.6313703060150146
132,33184,0.6989545226097107
133,77922,0.379475474357605
134,90776,0.4697246551513672
135,2041,0.6685915589332581
136,60353,0.3623039126396179
137,79031,0.5086727738380432
138,6434,0.30811697244644165
139,52677,0.4667603373527527
140,90392,0.19712519645690918
141,55936,0.39847368001937866
142,12642,0.2804943919181824
143,97026,0.17135970294475555
144,13384,0.35196250677108765
145,73468,0.386886864900589
146,97801,0.3432213068008423
147,56748,0.3309684097766876
148,21546,0.48122289776802063
149,20003,0.3476988673210144
150,89999,0.5611600279808044
151,30887,0.3807659447193146
152,1024,0.17446233332157135
153,19876,0.222732812166214
154,80627,0.15685763955116272
155,38754,0.22386550903320312
156,57461,0.4564952552318573
157,22230,0.33472731709480286
158,21377,0.47468966245651245
159,62393,0.8008074164390564
160,89737,0.44268733263015747
161,99498,0.4144442677497864
162,31542,0.35433435440063477
163,73528,0.314283549785614
164,72203,0.18210600316524506
165,39742,0.28072938323020935
166,2714,0.24585989117622375
167,31303,0.690886378288269
168,14130,0.6720646023750305
169,50541,0.337532103061676
170,35384,0.570785641670227
171,35243,0.9110317826271057
172,58199,0.13196997344493866
173,69787,0.3129159212112427
174,94030,0.39539551734924316
175,86138,0.13801611959934235
176,31100,0.5362944006919861
177,74946,0.4488043487071991
178,30208,0.2035050243139267
179,41025,0.46538376808166504
180,17866,0.0669279545545578
181,96813,0.3264145255088806
182,78694,0.2574019134044647
183,98827,0.4820334017276764
184,52207,0.6413251161575317
185,54190,0.2344508171081543
186,86594,0.39085376262664795
187,44184,0.381499707698822
188,30511,0.31632062792778015
189,24729,0.3676440715789795
190,26017,0.5265961289405823
191,19303,0.0
192,29478,0.6231279373168945
193,83155,0.23642629384994507
194,77239,0.5449938774108887
195,83783,0.24399690330028534
196,88926,0.09432557225227356
197,70740,0.18508024513721466
198,67946,0.3405042290687561
199,30902,0.40036994218826294
200,23196,0.3610706329345703
201,8956,0.15658867359161377
202,23546,0.5449087619781494
203,40954,0.3353772461414337
204,7873,0.6713513135910034
205,78097,0.26608672738075256
206,55466,0.18943113088607788
207,53357,0.34370553493499756
208,31683,0.8358838558197021
209,5855,0.5853757858276367
210,79595,0.7306309938430786
211,70597,0.4066765606403351
212,31068,0.4373630881309509
213,52428,0.5162200927734375
214,27215,0.9752066731452942
215,29265,0.519015371799469
216,69987,1.1535589694976807
217,97986,0.5694952607154846
218,21712,0.7344101071357727
219,28737,0.0902034342288971
220,74127,0.24481022357940674
221,11881,0.3781525194644928
222,14350,0.4986928403377533
223,8471,0.12517693638801575
224,50592,0.46631109714508057
225,82804,0.5387048125267029
226,97561,0.8182808756828308
227,1959,0.5494581460952759
228,82227,0.4670698642730713
229,88344,0.5431706309318542
230,28585,0.7998682856559753
231,423,0.1951437145471573
232,58964,0.37626996636390686
233,49502,0.39940616488456726
234,19902,0.3204851746559143
235,87805,0.7014386057853699
236,89141,0.24951310455799103
237,93099,0.8493034839630127
238,90357,0.26595357060432434
239,35490,0.3444405794143677
240,59007,0.29195013642311096
241,12470,0.22341372072696686
242,93303,0.3592521846294403
243,52324,0.3555717170238495
244,18698,0.6558321118354797
245,58064,0.18991906940937042
246,79244,0.45679640769958496
247,51274,0.24902954697608948
248,54718,0.2158190757036209
249,31225,0.8214601278305054
250,66186,0.7078308463096619
251,7732,0.5480063557624817
252,95133,0.36272966861724854
253,2512,0.2134770005941391
254,84063,0.4303494989871979
255,30046,0.6079466342926025
256,75551,0.441524475812912
257,52926,0.8278011679649353
258,31264,0.25074437260627747
259,85190,0.29155129194259644
260,41035,0.36533913016319275
261,28966,0.19030606746673584
262,15629,0.25735053420066833
263,21408,0.2986481487751007
264,95461,0.3230476975440979
265,46256,0.11136239767074585
266,15562,0.3255974352359772
267,40723,0.18419355154037476
268,82857,0.2067914605140686
269,81174,0.23968002200126648
270,14257,0.3813413977622986
271,72689,0.4346335530281067
272,40955,0.8256288170814514
273,49357,0.2359301894903183
274,91413,0.49342554807662964
275,93206,0.2455274611711502
276,61885,0.5103999376296997
277,19875,0.288857102394104
278,4673,0.16354268789291382
279,59209,0.3456212282180786
280,23233,0.4945659935474396
281,64306,0.2669006288051605
282,51744,0.13413332402706146
283,41524,0.37566471099853516
284,80590,0.31263160705566406
285,71340,0.25866907835006714
286,38726,0.10068782418966293
287,80561,0.529102087020874
288,33638,0.1565275639295578
289,96256,0.3673354983329773
290,74053,0.16778570413589478
291,14010,0.2759299874305725
292,24633,0.6512225270271301
293,38048,0.17136120796203613
294,94793,0.5843270421028137
295,49138,0.25136899948120117
296,45851,0.18256889283657074
297,72324,0.41599240899086
298,84140,0.26893413066864014
299,70462,0.6287584900856018
300,50776,0.377986878156662
301,99459,0.2544528543949127
302,73583,0.25214678049087524
303,15796,0.16146962344646454
304,42980,0.6946043968200684
305,63127,0.27706336975097656
306,3468,0.2664228677749634
307,89729,0.6524962782859802
308,84052,0.29392489790916443
309,84218,0.10776497423648834
310,32716,0.3916230797767639
311,20211,0.5737626552581787
312,27664,0.39836591482162476
313,87646,0.24569325149059296
314,83628,0.45749470591545105
315,65150,0.15161214768886566
316,17433,0.2535549998283386
317,3967,0.11202789098024368
318,58998,0.5602844953536987
319,72025,0.4768163561820984
320,9578,0.2737676203250885
321,92915,0.19908370077610016
322,55775,0.5912936329841614
323,77334,0.4701092541217804
324,58446,0.36172446608543396
325,8045,0.4749523997306824
326,34834,0.3907359838485718
327,33726,0.46211937069892883
328,61752,0.5540921688079834
329,53301,0.2965241074562073
330,56385,0.5097784399986267
331,78000,0.40546664595603943
332,87686,0.4936896860599518
333,70642,0.3695225119590759
334,17229,0.3145758807659149
335,71421,0.4925982654094696
336,49643,1.314407467842102
337,3716,0.47987934947013855
338,45667,0.18372727930545807
339,19409,0.5671986937522888
340,31280,0.2558049261569977
341,73844,0.396172434091568
342,73326,0.7096353769302368
343,22727,0.3068707585334778
344,25774,0.4811055064201355
345,26139,0.1825820952653885
346,71610,0.7601466178894043
347,93368,0.5521966814994812
348,45509,0.6837038397789001
349,16717,0.2793840765953064
350,74441,0.3457915782928467
351,74344,0.9186563491821289
352,26292,0.1043778657913208
353,64713,0.22908887267112732
354,94177,0.22543103992938995
355,73798,0.3876565992832184
356,55432,0.501508355140686
357,6576,0.280595988035202
358,11624,0.36764711141586304
359,40132,0.9170786142349243
360,58908,0.48493772745132446
361,71191,0.7222440242767334
362,75518,0.22148583829402924
363,32054,0.3657187223434448
364,7861,0.6613430380821228
365,70060,0.3698729872703552
366,47669,0.3565763831138611
367,73068,0.24466785788536072
368,3873,0.37684276700019836
369,91672,0.40659448504447937
370,58785,0.4493200480937958
371,35497,0.4923507571220398
372,75888,0.25748729705810547
373,54297,0.20249953866004944
374,93873,0.5474803447723389
375,65942,0.7443438768386841
376,27955,0.9184517860412598
377,70994,0.13658353686332703
378,96128,0.4606308937072754
379,39811,0.12471714615821838
380,39537,0.26359036564826965
381,69840,0.20648205280303955
382,11113,0.23375698924064636
383,6259,0.6161043643951416
384,82637,0.2038499116897583
385,12361,0.5461816191673279
386,16056,0.23739922046661377
387,28348,0.40783751010894775
388,40534,0.5446406602859497
389,70660,0.29142332077026367
390,36975,0.4643707871437073
391,74000,0.2352639138698578
392,40613,0.8557002544403076
393,93700,0.34571942687034607
394,76703,0.22454646229743958
395,28930,0.48380452394485474
396,9625,0.2035716027021408
397,28483,0.3422105014324188
398,37123,0.3476642370223999
399,28094,0.3303275406360626
400,95428,0.5215999484062195
401,86333,0.2546898126602173
402,71475,0.3713231086730957
403,72207,0.2803940773010254
404,85385,0.3203849494457245
405,42659,0.34993571043014526
406,36315,0.6068726181983948
407,15871,0.38022416830062866
408,14975,0.46125081181526184
409,77739,0.14532677829265594
410,96785,0.21562331914901733
411,29745,0.2016962766647339
412,99113,0.3980822265148163
413,73948,0.28849881887435913
414,48635,0.5419284701347351
415,86446,0.7049633860588074
416,90529,0.26180341839790344
417,66992,0.38937610387802124
418,42926,0.35196933150291443
419,73183,0.6828955411911011
420,42386,0.2617495357990265
421,71455,0.7112306356430054
422,36666,0.40150779485702515
423,67879,0.9882625937461853
424,60935,0.24511973559856415
425,5885,0.6844652891159058
426,1562,0.33332717418670654
427,80684,0.21259205043315887
428,21523,0.6150800585746765
429,92657,0.8079392313957214
430,22140,0.5095700025558472
431,62162,0.24441753327846527
432,58612,0.27915671467781067
433,46470,0.3957751989364624
434,54657,0.33410727977752686
435,83624,0.4353841543197632
436,5154,0.2023623138666153
437,15630,0.6289886236190796
438,12798,0.3030843138694763
439,52566,0.25348010659217834
440,53317,0.5413630604743958
441,63800,0.4462098479270935
442,84964,0.5691273212432861
443,25495,0.49683383107185364
444,20030,0.46468809247016907
445,34687,0.4411363899707794
446,90014,0.3441469073295593
447,39803,0.9758374094963074
448,78698,0.2441207617521286
449,81702,0.212619811296463
450,20593,0.5113915205001831
451,74065,0.4448533356189728
452,40486,0.36733853816986084
453,22143,0.47854703664779663
454,18495,0.5165146589279175
455,24092,0.162730872631073
456,87319,0.22554750740528107
457,2717,0.3984324038028717
458,65165,0.33486053347587585
459,72311,0.1714240312576294
460,78851,0.4344906508922577
461,38650,0.18149392306804657
462,98884,0.0
463,85386,0.3877403736114502
464,49423,0.25369662046432495
465,3279,0.3331553041934967
466,70666,0.28965649008750916
467,12856,0.679559051990509
468,50572,0.2612892985343933
469,50886,0.3435829281806946
470,83503,0.43564972281455994
471,54769,0.1361459642648697
472,91964,0.5381054878234863
473,67005,0.5152345895767212
474,3282,0.5755748748779297
475,55379,0.3480764925479889
476,11019,0.2353445589542389
477,67711,0.38316279649734497
478,77042,0.22201110422611237
479,9612,0.2855188846588135
480,54417,0.4094514846801758
481,45174,0.0
482,21005,0.4264354407787323
483,35442,0.192551389336586
484,1404,0.469953328371048
485,39870,0.38979458808898926
486,45608,0.2108299285173416
487,54740,0.33029597997665405
488,69740,0.3511122167110443
489,60282,0.34166219830513
490,8928,0.3133406639099121
491,77076,0.18170903623104095
492,44956,0.1114879846572876
493,31685,0.4227825105190277
494,35685,0.40651315450668335
495,11839,0.43216291069984436
496,38484,0.3446913957595825
497,80811,0.5353480577468872
498,55385,0.6063092947006226
499,43008,0.4678025245666504
500,29768,0.3560825288295746
501,68933,0.2922084331512451
502,50218,0.19628530740737915
503,24389,0.35983777046203613
504,21011,0.22216492891311646
505,8860,0.5915655493736267
506,40711,0.7069401144981384
507,15804,0.9986248016357422
508,96804,0.34699249267578125
509,60771,0.3355148434638977
510,3434,0.1998748779296875
511,64460,0.4034799635410309
512,22527,0.4808710217475891
513,42720,0.3937525451183319
514,47230,0.4102110266685486
515,49938,0.4301411211490631
516,45929,0.4119389057159424
517,46705,0.4820622205734253
