ci_idx,ai_idx,distance,rank
2747,65795,0.12460155785083771,0
4360,3960,0.13685445487499237,0
5514,28284,0.14058004319667816,0
2139,77335,0.17756658792495728,0
8461,32377,0.18725672364234924,0
82,57105,0.1901235431432724,0
2827,25289,0.19105784595012665,0
1813,86553,0.19170372188091278,0
3314,68008,0.19207659363746643,0
8643,77642,0.19453246891498566,0
3106,47774,0.2024342119693756,0
5165,47691,0.20352107286453247,0
1874,40183,0.20742163062095642,0
5112,33462,0.22546683251857758,0
8831,70208,0.2256227731704712,0
3285,88939,0.2310555875301361,0
827,28674,0.23144803941249847,0
860,31232,0.23406881093978882,0
9608,83559,0.23465947806835175,0
685,63854,0.2355836182832718,0
6315,62618,0.23700310289859772,0
6620,46229,0.23758628964424133,0
6666,43903,0.23915085196495056,0
3752,92649,0.24184726178646088,0
1131,58955,0.24687907099723816,0
4219,83141,0.25104692578315735,0
7671,13881,0.2517538070678711,0
4175,73990,0.25215527415275574,0
1430,17582,0.252224326133728,0
7186,51783,0.2524788975715637,0
6047,21902,0.2531972825527191,0
2743,61450,0.255155086517334,0
5977,29423,0.25581368803977966,0
7494,95473,0.25771135091781616,0
3982,2696,0.2595840096473694,0
6181,28736,0.26048457622528076,0
2948,3796,0.26149794459342957,0
909,77768,0.2637987434864044,0
8412,34405,0.26440897583961487,0
6555,9047,0.2648164927959442,0
5778,72653,0.27065810561180115,0
3566,46894,0.27082449197769165,0
7977,57898,0.27185484766960144,0
6591,31631,0.2719958424568176,0
7850,60503,0.2737967371940613,0
272,78222,0.27612534165382385,0
5572,53423,0.2767212390899658,0
147,71975,0.27781304717063904,0
7602,55982,0.2793080806732178,0
741,84941,0.28034526109695435,0
2599,58720,0.28116339445114136,0
9908,8087,0.28178149461746216,0
1472,72641,0.28337398171424866,0
9671,80865,0.2834046185016632,0
2458,42700,0.2836971580982208,0
9844,23708,0.2837989330291748,0
2977,42344,0.28568610548973083,0
4041,17543,0.28586432337760925,0
3110,67159,0.28730306029319763,0
424,47302,0.2894347608089447,0
833,32442,0.29009783267974854,0
4958,16760,0.2912510633468628,0
3517,4946,0.29348087310791016,0
8098,88977,0.2953089475631714,0
3133,51196,0.29597026109695435,0
1014,67633,0.2962527871131897,0
8013,3313,0.297044962644577,0
1056,88781,0.29731425642967224,0
9892,30167,0.29999852180480957,0
4887,68004,0.30076736211776733,0
1805,53486,0.3008918762207031,0
3966,67643,0.30127429962158203,0
2823,23502,0.30200710892677307,0
5616,12005,0.30231520533561707,0
9461,11967,0.3027496039867401,0
6146,54993,0.30404338240623474,0
9325,38900,0.3063877522945404,0
9033,22107,0.30685901641845703,0
9590,40121,0.3070191740989685,0
4581,45345,0.30834048986434937,0
8698,49740,0.3095828890800476,0
5409,99755,0.3102431297302246,0
5167,2273,0.3118143379688263,0
238,52912,0.3139747977256775,0
9143,26301,0.3148438036441803,0
5816,21214,0.31599703431129456,0
2052,44763,0.31649574637413025,0
5261,54536,0.3169170022010803,0
6704,2716,0.3174765408039093,0
4204,21337,0.3182900846004486,0
8222,8807,0.3188033699989319,0
3409,50044,0.32100120186805725,0
8735,36724,0.3210560977458954,0
7860,70249,0.32139793038368225,0
6789,486,0.323072224855423,0
9797,21449,0.3230835795402527,0
9355,56127,0.3240863084793091,0
7819,8833,0.3247417211532593,0
1209,14475,0.3248577415943146,0
5523,21186,0.32519495487213135,0
1816,85869,0.325412392616272,0
2087,73756,0.3256566822528839,0
4337,64287,0.32577672600746155,0
1187,60837,0.3282039165496826,0
3068,16818,0.328311949968338,0
1843,10819,0.32897457480430603,0
4216,13836,0.3297805190086365,0
5358,9225,0.32990142703056335,0
5723,43510,0.33112016320228577,0
4917,28279,0.3312344551086426,0
1528,16339,0.3322823643684387,0
1431,40908,0.3324849605560303,0
9885,68038,0.33360642194747925,0
120,69795,0.3337976038455963,0
5257,17190,0.3346875011920929,0
5196,97243,0.3350543975830078,0
8984,93238,0.33511579036712646,0
9574,39441,0.3351936340332031,0
9961,96270,0.3356117606163025,0
6352,86478,0.3358113169670105,0
9536,82327,0.3368743360042572,0
126,79882,0.3377310633659363,0
5353,56759,0.33797600865364075,0
3357,67788,0.33900249004364014,0
4859,27391,0.33931779861450195,0
942,2733,0.3398531973361969,0
6828,6226,0.34043997526168823,0
130,60146,0.34148871898651123,0
5419,16710,0.3425339162349701,0
6645,28325,0.34279540181159973,0
4976,93359,0.34307894110679626,0
517,56315,0.34335431456565857,0
5704,46402,0.3442632257938385,0
1352,68372,0.34544864296913147,0
1646,79599,0.34933197498321533,0
6739,55499,0.350030779838562,0
