ci_idx,ai_idx,distance,ci_dist,di_cost
7312,5519,0.03610215469961986,0.03602129593491554,8.085876470431685e-05
5445,16422,0.04502348668512468,0.045022666454315186,8.16505519196653e-07
6811,34253,0.04590294219087809,0.045260198414325714,0.0006427400512620807
5032,88853,0.04639936888452212,0.04639635235071182,3.016533810296096e-06
2213,16990,0.04812721576195145,0.04812626913189888,9.466300525673432e-07
879,62490,0.05430586897955436,0.05430141091346741,4.461791377252666e-06
2874,13611,0.05660970305780211,0.056596383452415466,1.3319605386641342e-05
7850,74860,0.05684634890894813,0.056817956268787384,2.838891487044748e-05
4098,51402,0.056885052006691694,0.054805219173431396,0.0020798291079699993
8051,90006,0.05702293222520893,0.05701902508735657,3.9071378523658495e-06
3737,39796,0.05722884109127335,0.05721166729927063,1.717379200272262e-05
8453,12744,0.05726838449481875,0.05620882660150528,0.001059554168023169
132,88716,0.060995463167273556,0.060985468327999115,9.99111398414243e-06
270,7090,0.06130444017617265,0.06127036362886429,3.4076547308359295e-05
5498,67307,0.06341456506879695,0.06341056525707245,3.999811724497704e-06
282,86931,0.06370637472718954,0.05977107211947441,0.003935298882424831
8929,2756,0.0639176112235873,0.06383953988552094,7.807133806636557e-05
6299,95814,0.0653601111844182,0.061108943074941635,0.004251168109476566
7590,19022,0.06585765251656994,0.06508167088031769,0.0007759816362522542
1108,78883,0.06587044174284529,0.0658583790063858,1.2062736459483858e-05
9025,61792,0.0665326023763555,0.06652328372001648,9.326106919615995e-06
1952,32590,0.06854600083443074,0.06854431331157684,1.6949734344962053e-06
7774,93054,0.06860894430428743,0.06434673070907593,0.004262213595211506
277,88122,0.06999396270839497,0.0699089840054512,8.497870294377208e-05
4651,54422,0.07023064815439284,0.06845022737979889,0.0017804207745939493
5876,64126,0.07030274835415184,0.06828903406858444,0.002013714285567403
7666,23318,0.07034401234705001,0.06890824437141418,0.0014357605250552297
9397,76122,0.0703671774583654,0.07036643475294113,7.427054242725717e-07
6675,54177,0.07069929293811583,0.07069377601146698,5.51692664885195e-06
3452,14214,0.07229461259157688,0.07227874547243118,1.586711914569605e-05
5937,31145,0.07230260921642184,0.06797288358211517,0.004329725634306669
8087,63159,0.07321133045479655,0.07120049744844437,0.002010833006352186
7958,60303,0.07328853438957594,0.07315333187580109,0.00013520996435545385
3520,89799,0.07414185767993331,0.06730041652917862,0.00684144115075469
5191,22002,0.07432400254765525,0.07397186756134033,0.00035213498631492257
2637,4158,0.07467887155758035,0.07467687129974365,2.000257836698438e-06
7006,83906,0.07510231604101136,0.0744551420211792,0.000647174019832164
3772,95830,0.07602952141314745,0.0735766813158989,0.0024528400972485542
5444,24274,0.07604697435090202,0.07601730525493622,2.9669095965800807e-05
6935,2290,0.07622212450951338,0.07124477624893188,0.004977348260581493
