ai_idx,score,greedy_match,greedy_dist,conf_abs_err
83519,-0.4323967546224594,1,0.018047913908958435,0.414348840713501
81690,-0.4332008361816406,1,0.022023677825927734,0.4111771583557129
6307,-0.43584997951984406,1,0.02150113880634308,0.414348840713501
50483,-0.4380543380975723,1,0.02370549738407135,0.414348840713501
18109,-0.44834208488464355,1,0.036011576652526855,0.4123305082321167
77579,-0.46103869192302227,1,0.0064692627638578415,0.45456942915916443
33935,-0.4635080397129059,1,0.01266208291053772,0.45084595680236816
75675,-0.4656778424978256,1,0.014831885695457458,0.45084595680236816
19576,-0.4657234251499176,1,0.014877468347549438,0.45084595680236816
55582,-0.46636413130909204,1,0.011794702149927616,0.45456942915916443
36700,-0.4678266569972038,1,0.0143694207072258,0.453457236289978
82775,-0.47083017230033875,1,0.017372936010360718,0.453457236289978
41331,-0.4726537689566612,1,0.019196532666683197,0.453457236289978
2112,-0.47449936158955097,1,0.024540023878216743,0.44995933771133423
85430,-0.4755287505686283,1,0.022071514278650284,0.453457236289978
79040,-0.47659067064523697,1,0.02313343435525894,0.453457236289978
24974,-0.4767675995826721,1,0.025921642780303955,0.45084595680236816
98136,-0.47688141092658043,1,0.0234241746366024,0.453457236289978
39884,-0.4792632609605789,1,0.012184873223304749,0.46707838773727417
82532,-0.4809267893433571,1,0.009204573929309845,0.47172221541404724
63773,-0.4811710715293884,1,0.014092683792114258,0.46707838773727417
34,-0.4813808426260948,1,0.02792360633611679,0.453457236289978
71529,-0.4834197014570236,1,0.01634131371974945,0.46707838773727417
39025,-0.48401980102062225,1,0.010865464806556702,0.47315433621406555
64202,-0.4849342703819275,1,0.01785588264465332,0.46707838773727417
1916,-0.4853033423423767,1,0.03184610605239868,0.453457236289978
60168,-0.4853793568909168,1,0.018300969153642654,0.46707838773727417
85000,-0.48552747443318367,1,0.020291943103075027,0.46523553133010864
99406,-0.485546144656837,1,0.015021535567939281,0.4705246090888977
74741,-0.4857211112976074,1,0.013077259063720703,0.4726438522338867
42159,-0.4858538806438446,1,0.03239664435386658,0.453457236289978
35707,-0.48592600878328085,1,0.010884380899369717,0.47504162788391113
88622,-0.48602530360221863,1,0.011490494012832642,0.474534809589386
83710,-0.48672860860824585,1,0.01965022087097168,0.46707838773727417
77524,-0.48673978447914124,1,0.011017471551895142,0.4757223129272461
5294,-0.48680098354816437,1,0.03334374725818634,0.453457236289978
67037,-0.4878056338056922,1,0.01327082421630621,0.474534809589386
71112,-0.48818837106227875,1,0.021109983325004578,0.46707838773727417
35263,-0.48839959874749184,1,0.01979244127869606,0.4686071574687958
35925,-0.4889203906059265,1,0.014385581016540527,0.474534809589386
98041,-0.48907259479165077,1,0.021994207054376602,0.46707838773727417
15773,-0.4890938065946102,1,0.022015418857336044,0.46707838773727417
19685,-0.4894693624228239,1,0.018208248540759087,0.4712611138820648
18367,-0.4898456893861294,1,0.03638845309615135,0.453457236289978
25298,-0.4903970696032047,1,0.0369398333132267,0.453457236289978
8972,-0.49056436121463776,1,0.03194107115268707,0.4586232900619507
99568,-0.49074210226535797,1,0.016207292675971985,0.474534809589386
61654,-0.4914759397506714,1,0.0169411301612854,0.474534809589386
34631,-0.49150208570063114,1,0.01963529922068119,0.47186678647994995
14742,-0.49172911792993546,1,0.03715968877077103,0.45456942915916443
53476,-0.4918392673134804,1,0.08473388105630875,0.40710538625717163
24337,-0.49195121228694916,1,0.024872824549674988,0.46707838773727417
82650,-0.4919649139046669,1,0.021440304815769196,0.4705246090888977
95366,-0.49363183323293924,1,0.010510050691664219,0.483121782541275
39378,-0.4937812238931656,1,0.0235794335603714,0.4702017903327942
20050,-0.4939664416015148,1,0.008894633501768112,0.4850718080997467
63378,-0.49410205706954,1,0.01906042918562889,0.47504162788391113
12862,-0.49410431645810604,1,0.013376107439398766,0.4807282090187073
10478,-0.4941221922636032,1,0.025515034794807434,0.4686071574687958
