ci_idx,ai_idx,distance,rank
6029,2039,0.024687588214874268,0
736,6787,0.026862766593694687,0
4493,96432,0.027467191219329834,0
6001,91143,0.03094620630145073,0
6267,10710,0.03146843612194061,0
521,39786,0.03458697348833084,0
2703,24130,0.03666002303361893,0
7962,89811,0.03896718472242355,0
4778,68844,0.04134527966380119,0
9226,42819,0.04145679250359535,0
2751,581,0.04167249798774719,0
5657,43809,0.04181036353111267,0
7961,84326,0.042092274874448776,0
317,46181,0.04219809174537659,0
408,85424,0.042882904410362244,0
6270,95591,0.04288480430841446,0
5601,26877,0.04464622586965561,0
31,11419,0.045522917062044144,0
9725,41097,0.04556018486618996,0
6619,62372,0.046864986419677734,0
2544,94901,0.04693019390106201,0
367,8241,0.04716331139206886,0
4562,46380,0.048108916729688644,0
6985,71380,0.04887213930487633,0
9659,96200,0.04903231933712959,0
7146,25098,0.049186717718839645,0
6195,24590,0.0493905134499073,0
4882,35967,0.05003414303064346,0
6404,53575,0.05059920623898506,0
2214,50450,0.050814155489206314,0
1151,55737,0.051006101071834564,0
3181,38660,0.05188322067260742,0
7773,20456,0.0519997775554657,0
3322,88145,0.052059777081012726,0
362,8332,0.052328288555145264,0
4308,66005,0.05277958884835243,0
7865,86849,0.05283423140645027,0
8125,86784,0.05292097479104996,0
4596,88420,0.05297849327325821,0
5871,39922,0.05326152220368385,0
9039,16210,0.05328318104147911,0
7938,3575,0.05335824564099312,0
9420,41819,0.053959984332323074,0
1035,59992,0.0539742186665535,0
9201,31315,0.05406802147626877,0
9673,57508,0.05460945889353752,0
6290,89498,0.05473173409700394,0
2620,38843,0.05487268790602684,0
7969,87002,0.05507839098572731,0
9319,2619,0.05540686100721359,0
485,15795,0.05552659183740616,0
495,75881,0.05566657334566116,0
8824,27037,0.05568831041455269,0
7050,59344,0.055902283638715744,0
76,91102,0.05615509673953056,0
7997,21108,0.056165970861911774,0
9124,31075,0.05617481470108032,0
987,91919,0.05619412288069725,0
6266,5595,0.056252170354127884,0
3567,5165,0.05629867687821388,0
1821,88009,0.05637286975979805,0
1869,68484,0.05643858015537262,0
4593,50552,0.056547295302152634,0
6875,58410,0.056833844631910324,0
8178,71876,0.05759549140930176,0
6753,89054,0.057608891278505325,0
3683,26015,0.057714756578207016,0
4519,84682,0.05804413929581642,0
7655,49265,0.05856485664844513,0
3957,44829,0.05879538133740425,0
9098,85400,0.05889899283647537,0
1391,5488,0.05890236049890518,0
4090,81810,0.05907487869262695,0
5211,55583,0.05908932536840439,0
6643,19004,0.05909035727381706,0
7494,83118,0.05932517349720001,0
7937,12693,0.059404775500297546,0
5870,36169,0.059560660272836685,0
8728,34558,0.05977761372923851,0
4429,85449,0.05980733409523964,0
9217,55209,0.059917695820331573,0
7782,80892,0.060164932161569595,0
3845,6608,0.060202017426490784,0
7859,92827,0.06022980064153671,0
6941,57756,0.06023025140166283,0
4032,1362,0.06024404615163803,0
1505,47281,0.06050332635641098,0
9401,59432,0.060504455119371414,0
9298,23782,0.06066551432013512,0
1197,1691,0.06077392399311066,0
7283,51681,0.060805708169937134,0
5812,50006,0.0609578862786293,0
7248,2096,0.06140075996518135,0
7523,55218,0.06168847531080246,0
705,35791,0.061806585639715195,0
339,17423,0.06188037246465683,0
7559,66441,0.061885684728622437,0
9837,52253,0.0619584359228611,0
3446,90290,0.06217117980122566,0
9402,17742,0.06244482472538948,0
6975,96384,0.06254500150680542,0
7182,58146,0.06256960332393646,0
7014,98336,0.06258202344179153,0
7289,27245,0.06264613568782806,0
6313,73340,0.06282227486371994,0
696,68523,0.06290166825056076,0
2091,60939,0.06310716271400452,0
3490,67469,0.0635741725564003,0
9702,79516,0.0635826587677002,0
3379,58720,0.06365467607975006,0
7953,30843,0.06368608772754669,0
7472,52381,0.06379782408475876,0
8103,39005,0.06385300308465958,0
183,98724,0.06393393874168396,0
5952,47947,0.06401661783456802,0
5156,75738,0.06407251209020615,0
2103,14501,0.0641520619392395,0
9269,54824,0.06431984156370163,0
1792,2180,0.06434886157512665,0
4460,73884,0.06436609476804733,0
7904,31866,0.0644630417227745,0
7466,95914,0.06452009081840515,0
9684,45533,0.0647045373916626,0
1713,86124,0.06475827842950821,0
3227,55381,0.06477078050374985,0
7258,45457,0.06478768587112427,0
4363,59524,0.06497535854578018,0
2936,82111,0.06504984945058823,0
5632,74068,0.06525561213493347,0
3060,27709,0.065302275121212,0
1102,29865,0.0653521716594696,0
4894,67207,0.06543481349945068,0
1114,66961,0.06568457186222076,0
9934,69824,0.0657273530960083,0
4889,37607,0.06577875465154648,0
9348,54963,0.06584634631872177,0
5378,61042,0.0658879429101944,0
9006,89799,0.0659206211566925,0
6741,6939,0.06610344350337982,0
1481,49395,0.06616562604904175,0
2691,66281,0.06619483977556229,0
6487,1526,0.06642194837331772,0
6789,60352,0.06652823090553284,0
9218,90313,0.06698206067085266,0
2280,93422,0.0670962855219841,0
8413,61589,0.06711219251155853,0
2770,24699,0.06722603738307953,0
475,1285,0.06737975031137466,0
302,88024,0.06741762906312943,0
1508,31228,0.06757842749357224,0
8927,56084,0.06757904589176178,0
9737,29461,0.06770583987236023,0
2602,15095,0.06783099472522736,0
3233,27739,0.06787513196468353,0
1524,94790,0.06803552061319351,0
7455,24039,0.06814621388912201,0
8984,21494,0.06822150200605392,0
7506,32286,0.06830242276191711,0
3439,55655,0.0683683231472969,0
9569,22683,0.06843884289264679,0
164,71798,0.06846926361322403,0
7666,12252,0.06853067129850388,0
7444,30357,0.06856610625982285,0
6161,42854,0.06857436895370483,0
5448,11686,0.06874211132526398,0
8576,84150,0.06887049227952957,0
2690,12719,0.06889098137617111,0
5028,63576,0.06925477087497711,0
3016,12849,0.06933275610208511,0
8949,52553,0.06934422254562378,0
9277,78775,0.06946879625320435,0
2792,97077,0.06950226426124573,0
1347,38856,0.06951731443405151,0
9747,65908,0.06961925327777863,0
4730,82847,0.06962518393993378,0
9457,76574,0.06981655955314636,0
9504,32161,0.06984083354473114,0
1773,73798,0.06987509876489639,0
8354,92661,0.06992644816637039,0
3476,36408,0.06999634951353073,0
4137,63870,0.07006973773241043,0
677,71447,0.07011893391609192,0
2532,51362,0.07014241069555283,0
8813,61768,0.07016357034444809,0
6646,89339,0.0701758861541748,0
9372,17271,0.07038132846355438,0
2929,99729,0.0703933835029602,0
2708,71741,0.07039828598499298,0
4945,79191,0.07043559104204178,0
4481,35395,0.07045572251081467,0
8280,91916,0.07053016126155853,0
514,52992,0.07059915363788605,0
6164,58033,0.07064149528741837,0
2373,47542,0.07069912552833557,0
790,11066,0.07074158638715744,0
3987,43753,0.07075998187065125,0
625,24526,0.07077973335981369,0
179,52521,0.07083884626626968,0
802,19745,0.0709678903222084,0
9708,23621,0.07099349051713943,0
3222,17841,0.07108549028635025,0
4185,92200,0.07114887237548828,0
8041,7603,0.07121661305427551,0
2387,50551,0.07125844061374664,0
4633,56250,0.07137434929609299,0
8654,15406,0.0713832750916481,0
6199,91472,0.07142394781112671,0
7261,16084,0.07155297696590424,0
2217,55615,0.07165484875440598,0
5417,95884,0.0716886892914772,0
4440,32124,0.07171841710805893,0
3659,51963,0.0717252716422081,0
4575,69866,0.07173910737037659,0
6188,12336,0.07174835354089737,0
8644,81919,0.07182876765727997,0
3378,95935,0.0719856321811676,0
1071,33255,0.07216968387365341,0
6034,28338,0.07219218462705612,0
9561,92375,0.07229569554328918,0
2110,25025,0.07233945280313492,0
1486,25297,0.07238379865884781,0
6124,46955,0.07245789468288422,0
8911,58442,0.072474405169487,0
3505,84312,0.07249832153320312,0
2935,35937,0.07252843677997589,0
2988,24953,0.07253409177064896,0
1530,48861,0.07259666174650192,0
3485,6953,0.07260804623365402,0
8614,9633,0.07268886268138885,0
534,7994,0.07277564704418182,0
6197,37379,0.07279564440250397,0
9203,61933,0.07283513993024826,0
948,34930,0.07287520170211792,0
4404,70765,0.0729455053806305,0
8242,1354,0.072967030107975,0
9924,92947,0.07297162711620331,0
5476,94465,0.07298136502504349,0
9258,26205,0.07301174104213715,0
1759,49435,0.07301177084445953,0
3093,16362,0.07307186722755432,0
9439,39649,0.07309424877166748,0
8732,83356,0.0731392577290535,0
836,78296,0.07323775440454483,0
7838,88956,0.07324658334255219,0
4321,14987,0.07324877381324768,0
5928,54687,0.07339589297771454,0
7920,64593,0.07342958450317383,0
6044,95925,0.0736028254032135,0
4101,44847,0.07364658266305923,0
7244,13023,0.07381121814250946,0
3022,93091,0.0738818421959877,0
6511,1273,0.07390081137418747,0
1272,39278,0.07390563189983368,0
2965,4247,0.07400674372911453,0
5966,72520,0.07429032772779465,0
3407,10701,0.07436555624008179,0
5949,2196,0.07438842952251434,0
7398,55899,0.0744113102555275,0
4018,79118,0.07447560131549835,0
5619,14594,0.07449254393577576,0
4208,3087,0.07450130581855774,0
1470,58802,0.07457701116800308,0
4280,97282,0.07464233785867691,0
3124,69218,0.07474911957979202,0
742,94201,0.07476404309272766,0
6211,4871,0.07477595657110214,0
7152,61690,0.0748315155506134,0
4166,67305,0.07493893802165985,0
3608,27995,0.07493908703327179,0
7594,31417,0.07502970844507217,0
7201,4502,0.0750485435128212,0
6344,60632,0.07504906505346298,0
4537,84529,0.07514649629592896,0
8881,47594,0.07517984509468079,0
4754,14216,0.07518291473388672,0
9940,75830,0.07519984990358353,0
3822,63878,0.0752655416727066,0
1016,65490,0.0752982646226883,0
11,2271,0.0753374844789505,0
962,52997,0.07545454800128937,0
9521,13599,0.07567164301872253,0
6486,73938,0.07570250332355499,0
1011,65077,0.0757250189781189,0
3725,74041,0.07578311860561371,0
1477,61984,0.07580243051052094,0
3945,40176,0.07582400739192963,0
9930,5908,0.07594134658575058,0
79,87090,0.07595417648553848,0
3873,67529,0.0760103166103363,0
7036,26261,0.07601866871118546,0
2000,39153,0.07618626207113266,0
4403,1423,0.07623910903930664,0
1182,60163,0.07625873386859894,0
9445,53739,0.07631997764110565,0
2695,16315,0.07637236267328262,0
1451,20441,0.07642768323421478,0
7634,79958,0.07643914967775345,0
9170,76300,0.07656168192625046,0
6931,2026,0.07660790532827377,0
8081,28332,0.07663316279649734,0
3730,26316,0.07666298747062683,0
8744,48910,0.07671105861663818,0
2458,17558,0.07672113925218582,0
4935,21136,0.07673010975122452,0
4592,34307,0.07673213630914688,0
5273,43930,0.07683561742305756,0
1453,21797,0.07685226202011108,0
9066,57016,0.07709594815969467,0
8374,73198,0.07718424499034882,0
7282,58652,0.07719393074512482,0
842,19735,0.07722228765487671,0
4256,98053,0.07724879682064056,0
