ai_idx,score,knn_hits,min_dist,pred_sel,conf_sel,conf_abs_err
43707,-0.02885634731501341,1,0.02092515118420124,1,1,0.007931196130812168
66582,-0.0358183141797781,3,0.019183456897735596,1,1,0.016634857282042503
45548,-0.03664974868297577,1,0.008408909663558006,1,1,0.028240839019417763
43087,-0.03831969667226076,1,0.02680845558643341,1,1,0.01151124108582735
55044,-0.03877948084846139,1,0.03323660418391228,1,1,0.005542876664549112
21838,-0.03906707651913166,1,0.009735098108649254,1,1,0.029331978410482407
10738,-0.04080476239323616,1,0.028060197830200195,1,1,0.012744564563035965
30295,-0.040849847719073296,1,0.03291303291916847,1,1,0.007936814799904823
21089,-0.04304045019671321,1,0.03651772812008858,1,1,0.006522722076624632
73313,-0.04339267499744892,1,0.03128308057785034,1,1,0.01210959441959858
66912,-0.04357428103685379,1,0.029706323519349098,1,1,0.013867957517504692
35645,-0.044215256348252296,2,0.030761709436774254,1,1,0.013453546911478043
82435,-0.044376068748533726,1,0.037114765495061874,1,1,0.007261303253471851
27604,-0.044532546773552895,1,0.033166948705911636,1,1,0.011365598067641258
87416,-0.04539266135543585,1,0.03688517585396767,1,1,0.008507485501468182
97985,-0.04648995120078325,2,0.03882651403546333,1,1,0.00766343716531992
65968,-0.04650009609758854,1,0.02957233227789402,1,1,0.01692776381969452
94156,-0.04727689363062382,3,0.03299397975206375,1,1,0.014282913878560066
16449,-0.04759273864328861,2,0.03757784888148308,1,1,0.010014889761805534
64582,-0.048056747764348984,1,0.023079052567481995,1,1,0.02497769519686699
70683,-0.04839467257261276,1,0.026350490748882294,1,1,0.02204418182373047
97051,-0.04878039099276066,1,0.04259779304265976,1,1,0.006182597950100899
89925,-0.048878964968025684,1,0.0362815298140049,1,1,0.012597435154020786
85949,-0.04925481975078583,1,0.032610319554805756,1,1,0.016644500195980072
74791,-0.04929566662758589,2,0.035309601575136185,1,1,0.013986065052449703
39202,-0.049813454039394855,1,0.03686852380633354,1,1,0.012944930233061314
30275,-0.049991341307759285,1,0.033366456627845764,1,1,0.01662488467991352
8723,-0.050246529281139374,2,0.043221913278102875,1,1,0.007024616003036499
3447,-0.05031557101756334,1,0.03662155941128731,1,1,0.013694011606276035
95689,-0.05036347918212414,1,0.03403380885720253,1,1,0.016329670324921608
17842,-0.05122010037302971,1,0.034292273223400116,1,1,0.016927827149629593
93097,-0.051358917728066444,2,0.03759985417127609,1,1,0.013759063556790352
