ci_idx,ai_idx,distance,ci_dist,di_cost
2823,391,0.0,0.0,0.0
4668,1282,0.0,0.0,0.0
2137,1553,0.0,0.0,0.0
1355,1579,0.0,0.0,0.0
8701,1798,0.0,0.0,0.0
9314,1954,0.0,0.0,0.0
3684,2005,0.0,0.0,0.0
7796,2018,0.0,0.0,0.0
3787,2079,0.0,0.0,0.0
3245,2376,0.0,0.0,0.0
883,2430,0.0,0.0,0.0
7319,2872,0.0,0.0,0.0
5519,2913,0.0,0.0,0.0
6624,2963,0.0,0.0,0.0
9384,3044,0.0,0.0,0.0
1930,3068,0.0,0.0,0.0
9722,3073,0.0,0.0,0.0
8384,3560,0.0,0.0,0.0
6047,3697,0.0,0.0,0.0
5622,3849,0.0,0.0,0.0
3998,3883,0.0,0.0,0.0
9672,4105,0.0,0.0,0.0
7194,4172,0.0,0.0,0.0
6828,4246,0.0,0.0,0.0
6304,4350,0.0,0.0,0.0
8058,4682,0.0,0.0,0.0
5984,4901,0.0,0.0,0.0
8029,5434,0.0,0.0,0.0
5745,5464,0.0,0.0,0.0
9615,5923,0.0,0.0,0.0
9014,5973,0.0,0.0,0.0
7392,6377,0.0,0.0,0.0
8433,6424,0.0,0.0,0.0
4433,6551,0.0,0.0,0.0
2805,6700,0.0,0.0,0.0
4203,7444,0.0,0.0,0.0
1737,7656,0.0,0.0,0.0
7987,8448,0.0,0.0,0.0
5160,8918,0.0,0.0,0.0
5946,8993,0.0,0.0,0.0
2650,9025,0.0,0.0,0.0
862,9956,0.0,0.0,0.0
4320,10454,0.0,0.0,0.0
7528,10659,0.0,0.0,0.0
778,10702,0.0,0.0,0.0
1065,11074,0.0,0.0,0.0
959,11268,0.0,0.0,0.0
7732,11415,0.0,0.0,0.0
4248,11468,0.0,0.0,0.0
7026,11828,0.0,0.0,0.0
4403,12184,0.0,0.0,0.0
2753,12321,0.0,0.0,0.0
5943,12649,0.0,0.0,0.0
3563,13113,0.0,0.0,0.0
6086,13168,0.0,0.0,0.0
8755,13287,0.0,0.0,0.0
9853,13518,0.0,0.0,0.0
8472,13596,0.0,0.0,0.0
1343,13784,0.0,0.0,0.0
2495,13910,0.0,0.0,0.0
3992,14124,0.0,0.0,0.0
4838,14155,0.0,0.0,0.0
4008,14324,0.0,0.0,0.0
9597,14527,0.0,0.0,0.0
5440,14617,0.0,0.0,0.0
255,14790,0.0,0.0,0.0
6187,15593,0.0,0.0,0.0
9887,15818,0.0,0.0,0.0
4157,16102,0.0,0.0,0.0
3993,16378,0.0,0.0,0.0
8920,16931,0.0,0.0,0.0
2441,17492,0.0,0.0,0.0
192,17830,0.0,0.0,0.0
9077,18522,0.0,0.0,0.0
9738,18917,0.0,0.0,0.0
4127,19848,0.0,0.0,0.0
2364,19967,0.0,0.0,0.0
8885,20082,0.0,0.0,0.0
1078,20301,0.0,0.0,0.0
1214,20462,0.0,0.0,0.0
2240,21251,0.0,0.0,0.0
3902,21663,0.0,0.0,0.0
4200,21714,0.0,0.0,0.0
1159,21759,0.0,0.0,0.0
2800,21903,0.0,0.0,0.0
6758,22106,0.0,0.0,0.0
1002,22570,0.0,0.0,0.0
4956,22987,0.0,0.0,0.0
8502,23128,0.0,0.0,0.0
3776,23305,0.0,0.0,0.0
396,23891,0.0,0.0,0.0
8746,24123,0.0,0.0,0.0
4969,24187,0.0,0.0,0.0
5447,24354,0.0,0.0,0.0
9031,24495,0.0,0.0,0.0
3667,24522,0.0,0.0,0.0
6130,24584,0.0,0.0,0.0
4699,24859,0.0,0.0,0.0
3505,25222,0.0,0.0,0.0
3001,26112,0.0,0.0,0.0
9008,26298,0.0,0.0,0.0
1377,26417,0.0,0.0,0.0
8988,26431,0.0,0.0,0.0
6674,26487,0.0,0.0,0.0
2174,26569,0.0,0.0,0.0
7466,26681,0.0,0.0,0.0
8025,26854,0.0,0.0,0.0
7981,27175,0.0,0.0,0.0
2453,27192,0.0,0.0,0.0
9321,27418,0.0,0.0,0.0
4472,27694,0.0,0.0,0.0
690,27815,0.0,0.0,0.0
6218,28074,0.0,0.0,0.0
6473,28152,0.0,0.0,0.0
3972,28229,0.0,0.0,0.0
5657,28986,0.0,0.0,0.0
7529,29319,0.0,0.0,0.0
8774,29484,0.0,0.0,0.0
7587,29680,0.0,0.0,0.0
1007,30020,0.0,0.0,0.0
1519,30158,0.0,0.0,0.0
9706,30272,0.0,0.0,0.0
1651,30419,0.0,0.0,0.0
8159,30836,0.0,0.0,0.0
4719,31264,0.0,0.0,0.0
5681,31700,0.0,0.0,0.0
8192,32404,0.0,0.0,0.0
8183,32494,0.0,0.0,0.0
872,32684,0.0,0.0,0.0
1424,32742,0.0,0.0,0.0
8128,32814,0.0,0.0,0.0
6159,32850,0.0,0.0,0.0
6152,32856,0.0,0.0,0.0
7167,32919,0.0,0.0,0.0
8877,32931,0.0,0.0,0.0
889,32943,0.0,0.0,0.0
1434,33384,0.0,0.0,0.0
3943,33705,0.0,0.0,0.0
8490,33980,0.0,0.0,0.0
8731,35281,0.0,0.0,0.0
8157,35285,0.0,0.0,0.0
1466,35291,0.0,0.0,0.0
6734,35355,0.0,0.0,0.0
218,35699,0.0,0.0,0.0
1920,35842,0.0,0.0,0.0
9312,35875,0.0,0.0,0.0
7661,36030,0.0,0.0,0.0
3454,36115,0.0,0.0,0.0
5453,36132,0.0,0.0,0.0
6962,36328,0.0,0.0,0.0
3639,36537,0.0,0.0,0.0
5763,36565,0.0,0.0,0.0
4961,36667,0.0,0.0,0.0
7751,37083,0.0,0.0,0.0
8756,37642,0.0,0.0,0.0
1690,37659,0.0,0.0,0.0
3950,38027,0.0,0.0,0.0
8334,38252,0.0,0.0,0.0
4211,38492,0.0,0.0,0.0
9001,38959,0.0,0.0,0.0
1885,39099,0.0,0.0,0.0
6988,39137,0.0,0.0,0.0
7567,39829,0.0,0.0,0.0
6559,39997,0.0,0.0,0.0
3426,40102,0.0,0.0,0.0
1155,40501,0.0,0.0,0.0
3138,40522,0.0,0.0,0.0
6652,41009,0.0,0.0,0.0
