ci_idx,ai_idx,distance,rank
8289,68971,0.004608500748872757,0
2960,92840,0.006713449954986572,0
2093,57355,0.01687648892402649,0
5149,18452,0.01841658167541027,0
3741,26889,0.020802922546863556,0
794,47785,0.02187998592853546,0
5233,26356,0.021912015974521637,0
8036,47103,0.02291649580001831,0
5904,59255,0.02468404918909073,0
8891,48391,0.024814147502183914,0
4570,5888,0.02516379952430725,0
972,8945,0.026083867996931076,0
1454,30648,0.026401132345199585,0
9704,15994,0.02683204412460327,0
757,46759,0.03013932704925537,0
7922,82750,0.03021984174847603,0
2250,61049,0.030548803508281708,0
4944,88816,0.030725903809070587,0
1095,11637,0.031680602580308914,0
6020,18962,0.03169572353363037,0
1099,39174,0.03246178478002548,0
2497,33124,0.03437185660004616,0
3714,97396,0.03455447033047676,0
2943,15201,0.0352044515311718,0
9105,99387,0.03525359183549881,0
466,43684,0.03549226000905037,0
2787,74040,0.03557109832763672,0
111,35003,0.03601245954632759,0
9155,51483,0.03695271909236908,0
6644,35550,0.03703031688928604,0
1937,37361,0.03706741705536842,0
8485,15803,0.03711708262562752,0
7771,4998,0.03716207295656204,0
749,85959,0.03740575164556503,0
5248,48353,0.037572164088487625,0
7542,36744,0.037588682025671005,0
8247,90072,0.037643034011125565,0
5724,12921,0.038016319274902344,0
1755,60570,0.03862439841032028,0
4141,77267,0.038790468126535416,0
6031,51303,0.03892606496810913,0
6943,86550,0.03915369138121605,0
7012,61590,0.039640769362449646,0
8754,6890,0.03965728357434273,0
60,57106,0.03983679413795471,0
6095,65115,0.040229909121990204,0
8808,56812,0.04032282903790474,0
4905,42172,0.04047516733407974,0
4261,60742,0.040505070239305496,0
5026,71299,0.04056307673454285,0
3343,81830,0.041654396802186966,0
4701,27258,0.04195771366357803,0
3590,37502,0.04225284978747368,0
1888,79278,0.042444128543138504,0
5822,64112,0.0426824688911438,0
5144,99016,0.04286515712738037,0
822,24868,0.04320351779460907,0
1227,94108,0.043447405099868774,0
5338,24778,0.04364372789859772,0
5772,23458,0.043728575110435486,0
1361,71418,0.0439261719584465,0
2988,4557,0.04415195807814598,0
81,53270,0.044155314564704895,0
1153,31219,0.044425785541534424,0
9451,74171,0.04457952454686165,0
8088,77068,0.04484807699918747,0
2818,65759,0.04552561789751053,0
2833,70159,0.04585319757461548,0
2187,76468,0.046181708574295044,0
8053,66910,0.04631619155406952,0
2335,6933,0.046435046941041946,0
8086,39159,0.04650307446718216,0
3907,31974,0.04655396565794945,0
1759,79972,0.046781837940216064,0
2251,54351,0.046858444809913635,0
5824,60788,0.047344379127025604,0
797,74843,0.04739720746874809,0
987,87049,0.047473397105932236,0
2647,37057,0.04778989031910896,0
9013,32765,0.04792710021138191,0
7282,92101,0.047966260462999344,0
4634,43184,0.04816805198788643,0
5570,41074,0.04820752516388893,0
4103,10933,0.04826341196894646,0
2422,35262,0.04829251766204834,0
8211,1935,0.0483432412147522,0
