ci_idx,ai_idx,distance,rank
6124,41537,0.0034525427035987377,0
860,9771,0.0037550926208496094,0
8226,71110,0.003801502287387848,0
5595,74022,0.00440702959895134,0
4137,49518,0.004746198654174805,0
5152,23153,0.005022686440497637,0
9440,90750,0.005029695108532906,0
3088,7898,0.005162345245480537,0
2929,78423,0.0052628545090556145,0
7834,90953,0.005371520295739174,0
4905,92303,0.005452632904052734,0
9113,56640,0.005618739873170853,0
5632,9100,0.005717170424759388,0
5819,36927,0.005816042423248291,0
5409,69262,0.005902551114559174,0
6153,12625,0.005997162312269211,0
9555,32978,0.006102040410041809,0
8306,80309,0.0061999778263270855,0
1972,58757,0.006235651671886444,0
2434,28562,0.006293639540672302,0
4351,19362,0.006306588649749756,0
4183,78724,0.006333515048027039,0
2018,78456,0.006335376761853695,0
473,81430,0.006423394661396742,0
7503,68762,0.006427206099033356,0
6277,34913,0.006428353488445282,0
4386,1032,0.006433814764022827,0
4227,77579,0.0064692627638578415,0
9597,10700,0.006508257240056992,0
386,53795,0.006511594634503126,0
5679,39199,0.006521150004118681,0
8742,32610,0.006561070680618286,0
8580,15328,0.0066464245319366455,0
6201,7738,0.00681927427649498,0
7599,49998,0.006834104657173157,0
3286,26919,0.006884124130010605,0
971,24038,0.006955161690711975,0
2516,41596,0.00704839825630188,0
4821,92082,0.007085859775543213,0
9506,9654,0.007178425323218107,0
3247,21429,0.007181068882346153,0
4860,94066,0.007295878604054451,0
8673,45945,0.007318526040762663,0
7154,64470,0.0074328407645225525,0
9340,40362,0.0074671353213489056,0
9697,97558,0.007467744871973991,0
5994,15510,0.00753534771502018,0
856,7743,0.007575046271085739,0
6358,87159,0.007642432115972042,0
1040,28516,0.0076469555497169495,0
6860,47520,0.00773240253329277,0
509,8102,0.007860155776143074,0
5646,18600,0.00791822001338005,0
9015,3137,0.00792093575000763,0
8222,37958,0.007932324893772602,0
271,92308,0.007969539612531662,0
6265,83718,0.00796964019536972,0
723,92202,0.007996827363967896,0
6465,1570,0.007997602224349976,0
5255,29586,0.008042421191930771,0
405,71001,0.008045773953199387,0
9543,63232,0.008057443425059319,0
5790,35799,0.008063586428761482,0
8630,39386,0.008074700832366943,0
9641,20403,0.008118323981761932,0
812,54813,0.008183947764337063,0
35,69005,0.008204190991818905,0
1168,41760,0.008270563557744026,0
6269,22588,0.008283816277980804,0
4835,92622,0.00829201191663742,0
5717,28123,0.008317984640598297,0
9994,40527,0.008345933631062508,0
1463,72360,0.00834689661860466,0
5562,34049,0.00836033746600151,0
3437,17191,0.008390665054321289,0
4812,86182,0.00839310884475708,0
3176,50003,0.008424133062362671,0
3039,11993,0.008445169776678085,0
5031,7392,0.008492115885019302,0
4155,43960,0.008584097027778625,0
6083,50580,0.00860518030822277,0
9310,82595,0.00860695168375969,0
8946,42823,0.00861979741603136,0
1784,27552,0.008626095950603485,0
5067,6454,0.008629560470581055,0
5070,84602,0.008636459708213806,0
3878,36737,0.008637381717562675,0
2576,33869,0.008641790598630905,0
6747,30425,0.008680030703544617,0
5388,6205,0.008696405217051506,0
1411,48645,0.008703187108039856,0
819,34790,0.008714668452739716,0
5399,85678,0.008741628378629684,0
82,6341,0.008742135018110275,0
9828,87592,0.008777382783591747,0
471,69791,0.008780371397733688,0
9796,24553,0.008812632411718369,0
2690,87439,0.008871493861079216,0
6418,20050,0.008894633501768112,0
3025,79681,0.008897124789655209,0
4944,35778,0.008947804570198059,0
2617,86565,0.008966643363237381,0
5455,63935,0.008982422761619091,0
5108,19444,0.008994147181510925,0
1553,28510,0.009037833660840988,0
9318,6653,0.009060809388756752,0
9702,85694,0.009078390896320343,0
23,60731,0.009078695438802242,0
8024,87936,0.009110640734434128,0
6035,16343,0.009152020327746868,0
2385,49140,0.009165385738015175,0
685,74943,0.009170152246952057,0
