ci_idx,ai_idx,distance
0,90725,0.0020871608699449223
1,1219,0.001066060657619617
2,11651,0.002552692337685303
3,30541,0.0036065003702475365
4,54256,0.0013195810184404098
5,95007,0.002260140443528777
6,36831,0.0017677445108099524
7,40941,0.0014926951819186167
8,38882,0.0014519118764222193
9,29409,0.0033410884246854
10,48984,0.006866250090184381
11,24688,0.0025194489838684304
12,63271,0.0011263175814191168
13,30720,0.002062201675644732
14,66827,0.0060197739615316295
15,1272,0.0030626656750262124
16,55935,0.0017908292635953006
17,23034,0.0017252242369093372
18,43320,0.006357546162843637
19,63088,0.0020702894346865783
20,71286,0.0043365964338457
21,84175,0.002052216394858216
22,12891,0.0029144985821449266
23,39592,0.007211613082653766
24,88516,0.0017069988533205064
25,45153,0.004070200267086756
26,14077,0.0011362357703002099
27,82717,0.001408887830242063
28,70697,0.00465018344025245
29,40989,0.0030766142548649296
30,9653,0.001841204618814197
31,35013,0.0042646421309917295
32,96422,0.002928433825151959
33,93474,0.002296937682004045
34,8305,0.0016808740773229342
35,64926,0.0017874378584673996
36,74673,0.0019393294234637901
37,81907,0.0048982080463393874
38,19682,0.0011919986645160042
39,67684,0.000866861072332334
40,18414,0.0031774808754313393
41,23749,0.0012851398980138142
42,20619,0.001973598189747538
43,55124,0.004535774217018108
44,42540,0.0010482817494987234
45,70234,0.001370490485825247
46,21560,0.0028148889361580076
47,51599,0.0016433352262277745
48,83575,0.0019596279963869823
49,86123,0.0018302741352722541
50,75602,0.004134861523381951
51,25152,0.0012965621143751342
52,24059,0.006645865072505872
53,74848,0.004277463112181154
54,60762,0.004052170423253564
55,47554,0.0025906294035257646
56,8394,0.0030139414526932726
57,98366,0.0013151874801064075
58,13670,0.0014047924374504823
59,88142,0.004958058871950137
60,53525,0.0011221727417478821
61,73950,0.00307401608376739
62,10379,0.00574454577673468
63,14688,0.0019321657392871124
64,57080,0.003546291894050896
65,80443,0.001669231508149478
66,37697,0.0010010780959756433
67,97285,0.0043220312877477254
68,39503,0.0013798636749055358
69,71987,0.0016464065603576192
70,41633,0.003034478870164484
71,76413,0.0038730272419939785
72,74065,0.0032223729543773426
73,40821,0.0027314917475324894
74,96981,0.0027748166759722485
75,7901,0.0026140479671771617
76,25975,0.0020495895021424354
77,8858,0.003852584351992874
78,29329,0.0017066412509641313
79,60527,0.004972017659622281
80,73611,0.002089220640607491
81,63061,0.001921253854345449
82,41719,0.003163393296788398
83,10954,0.001836694051120816
84,31132,0.00209511716173948
85,6940,0.00343517927672026
86,13245,0.0032256179114816307
87,29344,0.0022610673580746384
88,96172,0.011801102085880668
89,63307,0.004003728921353455
90,76583,0.003451407413884181
91,8419,0.0018515455833425245
92,55903,0.001887329244553853
93,79843,0.005056961143767526
94,73147,0.001216793616755048
95,11908,0.0030145649176379664
96,76269,0.004872018608106179
97,89009,0.0012661532477738105
