ai_idx,score,greedy_match,greedy_dist,conf_abs_err
22750,-0.04891822300851345,1,0.03486078977584839,0.014057433232665062
55952,-0.07590284198522568,1,0.045716047286987305,0.030186794698238373
27009,-0.08231476694345474,1,0.05953224003314972,0.022782526910305023
43392,-0.0866658054292202,1,0.07683125138282776,0.00983455404639244
8159,-0.09125451650470495,1,0.08205173164606094,0.009202784858644009
15196,-0.09765770472586155,1,0.08274994045495987,0.01490776427090168
21086,-0.10606887377798557,1,0.07875385880470276,0.027315014973282814
73307,-0.11169027257710695,1,0.09881149977445602,0.012878772802650928
60496,-0.11295871064066887,1,0.09368836134672165,0.01927034929394722
85261,-0.1147205252200365,1,0.0951153039932251,0.01960522122681141
79107,-0.12461547181010246,1,0.0931423157453537,0.031473156064748764
37357,-0.12493701837956905,1,0.0944501981139183,0.03048682026565075
17457,-0.12730493023991585,1,0.11575257033109665,0.011552359908819199
32744,-0.12892568856477737,1,0.08425619453191757,0.0446694940328598
18260,-0.1303330697119236,1,0.10711502283811569,0.023218046873807907
95520,-0.13332904875278473,1,0.08022423088550568,0.05310481786727905
32778,-0.1340854661539197,1,0.12144111841917038,0.012644347734749317
84185,-0.13463561236858368,1,0.08969514816999435,0.044940464198589325
92080,-0.13527998328208923,1,0.09609460085630417,0.039185382425785065
11152,-0.13588640466332436,1,0.11428999155759811,0.021596413105726242
86353,-0.13983691111207008,1,0.10250741988420486,0.03732949122786522
68139,-0.146272461861372,1,0.1359008401632309,0.010371621698141098
5659,-0.1482246369123459,1,0.11684747040271759,0.031377166509628296
42938,-0.15016834810376167,1,0.11487243324518204,0.035295914858579636
93328,-0.15072170086205006,1,0.12744668126106262,0.023275019600987434
73868,-0.1522098369896412,1,0.11713743209838867,0.03507240489125252
2397,-0.15246234834194183,1,0.11683597415685654,0.0356263741850853
15567,-0.15254812687635422,1,0.11632165312767029,0.03622647374868393
96683,-0.154056366533041,1,0.13192451000213623,0.02213185653090477
12802,-0.1610276773571968,1,0.11716914921998978,0.04385852813720703
83227,-0.1622583419084549,1,0.12596489489078522,0.03629344701766968
86468,-0.16293325182050467,1,0.1476363241672516,0.015296927653253078
78836,-0.1648532710969448,1,0.10869066417217255,0.05616260692477226
5097,-0.1648830994963646,1,0.1016605943441391,0.0632225051522255
18905,-0.16952942684292793,1,0.12782979011535645,0.04169963672757149
13573,-0.17190279066562653,1,0.14890801906585693,0.022994771599769592
93018,-0.17245589941740036,1,0.11819421499967575,0.05426168441772461
19040,-0.17382101714611053,1,0.10897167772054672,0.06484933942556381
63063,-0.1749805547297001,1,0.1340814232826233,0.0408991314470768
27566,-0.1752445138990879,1,0.14892442524433136,0.026320088654756546
43708,-0.17525067180395126,1,0.1289021074771881,0.04634856432676315
40589,-0.17529182508587837,1,0.13511741161346436,0.04017441347241402
24406,-0.17552077397704124,1,0.14493471384048462,0.030586060136556625
31770,-0.17573146149516106,1,0.14343354105949402,0.03229792043566704
1278,-0.17600810341537,1,0.15785059332847595,0.018157510086894035
28875,-0.17659268528223038,1,0.15592725574970245,0.020665429532527924
51461,-0.17665736749768257,1,0.1454886496067047,0.03116871789097786
32830,-0.17726016230881214,1,0.1615925133228302,0.01566764898598194
40932,-0.17743048816919327,1,0.0986768901348114,0.07875359803438187
58988,-0.17757431417703629,1,0.12879516184329987,0.04877915233373642
85972,-0.17769510298967361,1,0.12646986544132233,0.05122523754835129
46489,-0.1780264601111412,1,0.12525278329849243,0.05277367681264877
41537,-0.17822742648422718,1,0.1611684411764145,0.01705898530781269
53394,-0.17883364111185074,1,0.14328213036060333,0.035551510751247406
1585,-0.17935029044747353,1,0.14005835354328156,0.03929193690419197
88521,-0.18150468356907368,1,0.15603165328502655,0.025473030284047127
10108,-0.18158600106835365,1,0.14536382257938385,0.0362221784889698
77906,-0.18239514157176018,1,0.1490006148815155,0.033394526690244675
68602,-0.18245043605566025,1,0.13720384240150452,0.04524659365415573
97339,-0.18253612704575062,1,0.16073964536190033,0.02179648168385029
28378,-0.18284018710255623,1,0.14124086499214172,0.041599322110414505
30359,-0.18429651856422424,1,0.15070363879203796,0.03359287977218628
6611,-0.18483548052608967,1,0.16761983931064606,0.01721564121544361
64072,-0.18492206372320652,1,0.1602778434753418,0.024644220247864723
17304,-0.18552115932106972,1,0.1725868135690689,0.012934345752000809
17623,-0.18601612374186516,1,0.15360704064369202,0.03240908309817314
23193,-0.18602916598320007,1,0.12238290905952454,0.06364625692367554
48683,-0.18687500432133675,1,0.14262008666992188,0.04425491765141487
20372,-0.18746935576200485,1,0.10812731087207794,0.07934204488992691
29153,-0.18768809363245964,1,0.15098771452903748,0.036700379103422165
72500,-0.18780703097581863,1,0.14842122793197632,0.039385803043842316
14261,-0.18788309395313263,1,0.1431993842124939,0.04468370974063873
54548,-0.18811600655317307,1,0.12999401986598969,0.05812198668718338
43395,-0.18843591399490833,1,0.15888816118240356,0.02954775281250477
81941,-0.18861473351716995,1,0.11618903279304504,0.07242570072412491
7573,-0.18895136006176472,1,0.1722194254398346,0.016731934621930122
74179,-0.1894991137087345,1,0.14725135266780853,0.04224776104092598
64018,-0.18962758406996727,1,0.17988362908363342,0.009743954986333847
94860,-0.1902327984571457,1,0.11666898429393768,0.07356381416320801
70444,-0.19107883982360363,1,0.16682907938957214,0.024249760434031487
12968,-0.1912466585636139,1,0.1619758903980255,0.02927076816558838
77152,-0.19150510802865028,1,0.14425358176231384,0.04725152626633644
99982,-0.19186795502901077,1,0.12912346422672272,0.06274449080228806
14357,-0.19255652651190758,1,0.1739354133605957,0.018621113151311874
3585,-0.19390613958239555,1,0.1584872007369995,0.03541893884539604
56176,-0.19419236108660698,1,0.15744158625602722,0.03675077483057976
22241,-0.19465025141835213,1,0.15702244639396667,0.03762780502438545
76849,-0.19573474302887917,1,0.15228202939033508,0.04345271363854408
98012,-0.19996339082717896,1,0.154829204082489,0.04513418674468994
71413,-0.20025044679641724,1,0.16574066877365112,0.03450977802276611
38832,-0.20055366680026054,1,0.15552961826324463,0.045024048537015915
80077,-0.20133499428629875,1,0.1414470225572586,0.059887971729040146
32198,-0.20208087004721165,1,0.1794510781764984,0.022629791870713234
84890,-0.20243679359555244,1,0.18832144141197205,0.014115352183580399
36704,-0.20248918235301971,1,0.18426953256130219,0.01821964979171753
56812,-0.20278067328035831,1,0.1827435940504074,0.020037079229950905
70519,-0.20309333503246307,1,0.15208470821380615,0.05100862681865692
36859,-0.2035325951874256,1,0.14348889887332916,0.06004369631409645
74370,-0.2042991667985916,1,0.16857992112636566,0.03571924567222595
96823,-0.2047947756946087,1,0.17482012510299683,0.029974650591611862
22216,-0.2062964215874672,1,0.14313973486423492,0.06315668672323227
14775,-0.2065962515771389,1,0.1616603136062622,0.044935937970876694
961,-0.2069094479084015,1,0.15866434574127197,0.04824510216712952
94289,-0.2071939893066883,1,0.145420640707016,0.06177334859967232
13298,-0.20813633129000664,1,0.15934142470359802,0.048794906586408615
2654,-0.2084043174982071,1,0.13173675537109375,0.07666756212711334
94631,-0.2091819867491722,1,0.1824972927570343,0.02668469399213791
51343,-0.2094399556517601,1,0.16772377490997314,0.04171618074178696
21223,-0.21257515996694565,1,0.179218590259552,0.033356569707393646
2439,-0.21291110664606094,1,0.14613942801952362,0.06677167862653732
97328,-0.2129272259771824,1,0.15082532167434692,0.062101904302835464
11380,-0.2130383402109146,1,0.17542009055614471,0.0376182496547699
1700,-0.2141352817416191,1,0.18854370713233948,0.025591574609279633
