ai_idx,score,hung_match,hung_dist,pred_sel,conf_sel,conf_abs_err
6655,-0.04431101121008396,1,0.04016382619738579,1,1,0.0041471850126981735
54126,-0.044618607964366674,1,0.039905160665512085,1,1,0.0047134472988545895
5751,-0.04608824569731951,1,0.04469853639602661,1,1,0.0013897093012928963
93894,-0.053280679625459015,1,0.05157361924648285,1,1,0.0017070603789761662
78803,-0.05351746955420822,1,0.05243745073676109,1,1,0.001080018817447126
60501,-0.0551840839907527,1,0.053837187588214874,1,1,0.0013468964025378227
25782,-0.05741963325999677,1,0.05654226243495941,1,1,0.0008773708250373602
37498,-0.0577750070951879,1,0.05569148808717728,1,1,0.002083519008010626
28853,-0.05825255694799125,1,0.05719735845923424,1,1,0.0010551984887570143
91313,-0.05842083413153887,1,0.05625592917203903,1,1,0.002164904959499836
81813,-0.05925236828625202,1,0.05372266843914986,1,1,0.005529699847102165
36622,-0.05925390310585499,1,0.05488242581486702,1,1,0.0043714772909879684
25363,-0.060222581843845546,1,0.05862444266676903,1,1,0.0015981391770765185
42850,-0.0605168966576457,1,0.05896322429180145,1,1,0.0015536723658442497
12976,-0.06212212238460779,1,0.05992996320128441,1,1,0.0021921591833233833
90500,-0.06255434354534373,1,0.061863239854574203,1,1,0.0006911036907695234
33445,-0.06257778801955283,1,0.061025068163871765,1,1,0.0015527198556810617
92847,-0.06264107301831245,1,0.060382477939128876,1,1,0.0022585950791835785
56719,-0.06313722085906193,1,0.06229680776596069,1,1,0.0008404130931012332
81155,-0.0632032350404188,1,0.06154011934995651,1,1,0.0016631156904622912
42130,-0.06348535930737853,1,0.06114938110113144,1,1,0.0023359782062470913
90185,-0.06455003749579191,1,0.06220399960875511,1,1,0.0023460378870368004
48114,-0.06509607564657927,1,0.06326814740896225,1,1,0.0018279282376170158
525,-0.0667884728172794,1,0.06491374224424362,1,1,0.0018747305730357766
20398,-0.06682546570664272,1,0.06607521325349808,1,1,0.0007502524531446397
43497,-0.06698715453967452,1,0.060710545629262924,1,1,0.006276608910411596
79713,-0.06719241850078106,1,0.06218864768743515,1,1,0.005003770813345909
46586,-0.06724820146337152,1,0.0627325028181076,1,1,0.00451569864526391
77970,-0.06752306269481778,1,0.06641793996095657,1,1,0.001105122733861208
65984,-0.06762602145317942,1,0.06633276492357254,1,1,0.0012932565296068788
47707,-0.0688397828489542,1,0.06685692816972733,1,1,0.0019828546792268753
18264,-0.06935322284698486,1,0.058911196887493134,1,1,0.01044202595949173
22045,-0.06944877072237432,1,0.06748678535223007,1,1,0.001961985370144248
59601,-0.06974065664689988,1,0.06867125630378723,1,1,0.0010694003431126475
69377,-0.07002655486576259,1,0.06889528781175613,1,1,0.0011312670540064573
50056,-0.07047270130715333,1,0.07006482034921646,1,1,0.00040788095793686807
69044,-0.07048481155652553,1,0.06881268322467804,1,1,0.0016721283318474889
92607,-0.07260849780868739,1,0.0707838162779808,1,1,0.0018246815307065845
9634,-0.07278349937405437,1,0.07165465503931046,1,1,0.001128844334743917
50512,-0.07346277125179768,1,0.05022052302956581,1,1,0.023242248222231865
42632,-0.07347356242826208,1,0.07269039005041122,1,1,0.0007831723778508604
26131,-0.0738772361073643,1,0.07178156077861786,1,1,0.002095675328746438
34497,-0.07408061483874917,1,0.07171987742185593,1,1,0.002360737416893244
13526,-0.0741027775220573,1,0.07191438227891922,1,1,0.002188395243138075
88414,-0.07477887626737356,1,0.07395478338003159,1,1,0.0008240928873419762
72772,-0.07551257498562336,1,0.056287601590156555,1,1,0.019224973395466805
24437,-0.07574129267595708,1,0.07379139214754105,1,1,0.0019499005284160376
99385,-0.07586650719167665,1,0.07496810704469681,1,1,0.0008984001469798386
8011,-0.07610208890400827,1,0.0746375173330307,1,1,0.0014645715709775686
14556,-0.07617691985797137,1,0.07525674253702164,1,1,0.0009201773209497333
19442,-0.07673441915540025,1,0.07598825544118881,1,1,0.0007461637142114341
25206,-0.07697796577122062,1,0.07572802901268005,1,1,0.0012499367585405707
32000,-0.07720256742322817,1,0.07643917948007584,1,1,0.0007633879431523383
73108,-0.07790679344907403,1,0.07430160790681839,1,1,0.00360518554225564
42794,-0.07838879991322756,1,0.07719206064939499,1,1,0.0011967392638325691
31048,-0.07893202966079116,1,0.07821360975503922,1,1,0.0007184199057519436
25171,-0.07901472831144929,1,0.07229512929916382,1,1,0.006719599012285471
17148,-0.07902258634567261,1,0.06491779536008835,1,1,0.014104790985584259
57785,-0.0794259449467063,1,0.07802892476320267,1,1,0.0013970201835036278
87991,-0.07955045206472278,1,0.0772257074713707,1,1,0.0023247445933520794
82123,-0.07971818995429203,1,0.07876665890216827,1,1,0.0009515310521237552
85258,-0.0797544268425554,1,0.07743720710277557,1,1,0.00231721973977983
35215,-0.07983457576483488,1,0.07556725293397903,1,1,0.004267322830855846
18377,-0.08033034997060895,1,0.07851596921682358,1,1,0.0018143807537853718
54890,-0.08077164413407445,1,0.07891358435153961,1,1,0.0018580597825348377
59879,-0.08079809718765318,1,0.07881557941436768,1,1,0.001982517773285508
69448,-0.08096235222183168,1,0.07996338605880737,1,1,0.0009989661630243063
62556,-0.08099596854299307,1,0.07456566393375397,1,1,0.006430304609239101
81864,-0.08101519988849759,1,0.07813746482133865,1,1,0.0028777350671589375
39055,-0.08108363510109484,1,0.07809286564588547,1,1,0.0029907694552093744
19985,-0.08109944773605093,1,0.08017651736736298,1,1,0.0009229303686879575
40216,-0.08131870604120195,1,0.078251913189888,1,1,0.0030667928513139486
10154,-0.08137911185622215,1,0.0767202377319336,1,1,0.004658874124288559
67252,-0.08176010521128774,1,0.07798297703266144,1,1,0.003777128178626299
69759,-0.08186041784938425,1,0.08021508902311325,1,1,0.0016453288262709975
81661,-0.0821608710102737,1,0.07679683715105057,1,1,0.005364033859223127
85069,-0.08221749612130225,1,0.08088961988687515,1,1,0.0013278762344270945
52417,-0.08232030645012856,1,0.07031814754009247,1,1,0.012002158910036087
65252,-0.0827134742285125,1,0.0818207710981369,1,1,0.0008927031303755939
12485,-0.08277506195008755,1,0.07110357284545898,1,1,0.011671489104628563
61451,-0.08282610727474093,1,0.07543790340423584,1,1,0.0073882038705050945
59810,-0.08308578375726938,1,0.07218827307224274,1,1,0.010897510685026646
55794,-0.08314418978989124,1,0.0774833932518959,1,1,0.0056607965379953384
62526,-0.08349784277379513,1,0.08202483505010605,1,1,0.0014730077236890793
59666,-0.0838059913367033,1,0.08149480819702148,1,1,0.002311183139681816
45849,-0.08446380367968231,1,0.08360227197408676,1,1,0.0008615317055955529
45535,-0.08446597494184971,1,0.08276577293872833,1,1,0.001700202003121376
74545,-0.08454660722054541,1,0.0840473473072052,1,1,0.0004992599133402109
55715,-0.08461110724601895,1,0.08388252556324005,1,1,0.0007285816827788949
4311,-0.08475664956495166,1,0.07828201353549957,1,1,0.0064746360294520855
43475,-0.08477007696637884,1,0.08383759111166,1,1,0.0009324858547188342
90557,-0.08478995296172798,1,0.08365048468112946,1,1,0.0011394682805985212
69294,-0.08495506155304611,1,0.08343174308538437,1,1,0.0015233184676617384
5163,-0.08512906031683087,1,0.08288194984197617,1,1,0.0022471104748547077
3515,-0.08517565624788404,1,0.08055543899536133,1,1,0.004620217252522707
62458,-0.08520402060821652,1,0.08453971892595291,1,1,0.0006643016822636127
69822,-0.08532532909885049,1,0.08371982723474503,1,1,0.001605501864105463
5146,-0.08587627718225121,1,0.08490221202373505,1,1,0.0009740651585161686
71987,-0.08678122772835195,1,0.08369102329015732,1,1,0.0030902044381946325
73932,-0.08689330390188843,1,0.0861990824341774,1,1,0.0006942214677110314
55439,-0.08694947033654898,1,0.0856315940618515,1,1,0.0013178762746974826
84276,-0.08713410468772054,1,0.0810607373714447,1,1,0.006073367316275835
48294,-0.08721838693600148,1,0.08630888909101486,1,1,0.0009094978449866176
22017,-0.0878094756626524,1,0.08692849427461624,1,1,0.0008809813880361617
33458,-0.08820833917707205,1,0.08405620604753494,1,1,0.0041521331295371056
47952,-0.08845184813253582,1,0.08566098660230637,1,1,0.0027908615302294493
91781,-0.0884837987832725,1,0.08279938250780106,1,1,0.005684416275471449
50553,-0.0884921308606863,1,0.08723657578229904,1,1,0.0012555550783872604
15163,-0.0886497349711135,1,0.08749794214963913,1,1,0.0011517928214743733
22349,-0.08866605767980218,1,0.08179591596126556,1,1,0.006870141718536615
54162,-0.08881439734250307,1,0.08722645044326782,1,1,0.0015879468992352486
35900,-0.08883755304850638,1,0.08661296218633652,1,1,0.002224590862169862
20864,-0.08896446751896292,1,0.08740326017141342,1,1,0.001561207347549498
67069,-0.08904049778357148,1,0.08783241361379623,1,1,0.0012080841697752476
2847,-0.08913677977398038,1,0.08808242529630661,1,1,0.001054354477673769
80427,-0.08914126036688685,1,0.08752399682998657,1,1,0.001617263536900282
89960,-0.0891499932622537,1,0.08841746300458908,1,1,0.0007325302576646209
99978,-0.08923184813465923,1,0.08813732862472534,1,1,0.001094519509933889
70735,-0.0895227714208886,1,0.0886763259768486,1,1,0.0008464454440400004
64830,-0.08957740996265784,1,0.08895410597324371,1,1,0.0006233039894141257
65206,-0.08959155343472958,1,0.07202185690402985,1,1,0.01756969653069973
1468,-0.0896269966615364,1,0.0877656415104866,1,1,0.0018613551510497928
20519,-0.08991518011316657,1,0.08818689733743668,1,1,0.0017282827757298946
95626,-0.09000894450582564,1,0.08876929432153702,1,1,0.001239650184288621
18775,-0.09003470814786851,1,0.08851645886898041,1,1,0.0015182492788881063
6758,-0.09007253329036757,1,0.08952480554580688,1,1,0.0005477277445606887
16184,-0.09020597604103386,1,0.08804555982351303,1,1,0.002160416217520833
56381,-0.0905608797329478,1,0.08959135413169861,1,1,0.0009695256012491882
77777,-0.09065088699571788,1,0.09000105410814285,1,1,0.0006498328875750303
29916,-0.09096868359483778,1,0.08824267983436584,1,1,0.00272600376047194
94837,-0.09105123928748071,1,0.08826746046543121,1,1,0.0027837788220494986
28782,-0.09107927558943629,1,0.08670326322317123,1,1,0.0043760123662650585
