ai_idx,score,greedy_match,greedy_dist,pred_sel,conf_sel,conf_abs_err
94200,-0.06853163568302989,1,0.06148083508014679,1,1,0.0070508006028831005
27444,-0.0723877577111125,1,0.06722546368837357,1,1,0.0051622940227389336
59326,-0.07328601065091789,1,0.06968533247709274,1,1,0.0036006781738251448
99957,-0.07404982694424689,1,0.07180218398571014,1,1,0.002247642958536744
69097,-0.07647611200809479,1,0.0688292607665062,1,1,0.0076468512415885925
95260,-0.07733303937129676,1,0.07449807226657867,1,1,0.002834967104718089
54333,-0.07802154857199639,1,0.07620437443256378,1,1,0.001817174139432609
90683,-0.08061437541618943,1,0.07862968742847443,1,1,0.001984687987715006
92435,-0.08314849343150854,1,0.07897286117076874,1,1,0.004175632260739803
70871,-0.084972312906757,1,0.08308964222669601,1,1,0.0018826706800609827
78028,-0.08605961524881423,1,0.08374375104904175,1,1,0.002315864199772477
44143,-0.08710766583681107,1,0.0795007199048996,1,1,0.0076069459319114685
12430,-0.08745257975533605,1,0.08357742428779602,1,1,0.0038751554675400257
30017,-0.08886277489364147,1,0.07154406607151031,1,1,0.017318708822131157
62833,-0.09039843548089266,1,0.08334623277187347,1,1,0.007052202709019184
28081,-0.09205270558595657,1,0.09022300690412521,1,1,0.0018296986818313599
28875,-0.09212373872287571,1,0.08995338529348373,1,1,0.00217035342939198
60114,-0.09286168217658997,1,0.08577818423509598,1,1,0.007083497941493988
22422,-0.09314532298594713,1,0.0911235362291336,1,1,0.002021786756813526
62168,-0.09335901215672493,1,0.09068209677934647,1,1,0.0026769153773784637
29243,-0.09365820232778788,1,0.07925927639007568,1,1,0.014398925937712193
27056,-0.09370284341275692,1,0.06654784828424454,1,1,0.027154995128512383
14855,-0.09431141661480069,1,0.08861853927373886,1,1,0.0056928773410618305
79303,-0.09533392451703548,1,0.08300657570362091,1,1,0.012327348813414574
80326,-0.09557222202420235,1,0.06220520660281181,1,1,0.03336701542139053
15165,-0.09642347926273942,1,0.09017013013362885,1,1,0.006253349129110575
41990,-0.09734467440284789,1,0.0955091342329979,1,1,0.0018355401698499918
66488,-0.09835710329934955,1,0.09138163179159164,1,1,0.006975471507757902
97191,-0.09922144189476967,1,0.09070855379104614,1,1,0.008512888103723526
46416,-0.09922912530601025,1,0.09275782853364944,1,1,0.006471296772360802
39921,-0.10000821575522423,1,0.09627744555473328,1,1,0.0037307702004909515
74911,-0.10114544699899852,1,0.09812146425247192,1,1,0.003023982746526599
15498,-0.10120032727718353,1,0.08194801211357117,1,1,0.019252315163612366
61496,-0.10153920366428792,1,0.09922526776790619,1,1,0.002313935896381736
20683,-0.10246856324374676,1,0.07352961599826813,1,1,0.02893894724547863
16552,-0.10401765652932227,1,0.10107298940420151,1,1,0.002944667125120759
51054,-0.10414491849951446,1,0.10164157301187515,1,1,0.002503345487639308
80922,-0.10494758631102741,1,0.10241343826055527,1,1,0.0025341480504721403
11968,-0.10497239977121353,1,0.1024564802646637,1,1,0.002515919506549835
6325,-0.10635608620941639,1,0.08097811788320541,1,1,0.025377968326210976
76392,-0.10698527842760086,1,0.0895639955997467,1,1,0.017421282827854156
71899,-0.10753703210502863,1,0.10488452762365341,1,1,0.0026525044813752174
35488,-0.10760932508856058,1,0.1005905345082283,1,1,0.007018790580332279
88101,-0.10761416424065828,1,0.100697822868824,1,1,0.006916341371834278
88161,-0.10844092583283782,1,0.10487078130245209,1,1,0.0035701445303857327
98248,-0.10992254945449531,1,0.10768654942512512,1,1,0.0022360000293701887
69314,-0.11030198773369193,1,0.10361284762620926,1,1,0.006689140107482672
49500,-0.11052073817700148,1,0.10071894526481628,1,1,0.009801792912185192
29104,-0.11074957437813282,1,0.10839954763650894,1,1,0.0023500267416238785
57005,-0.11095365392975509,1,0.10899011045694351,1,1,0.0019635434728115797
19636,-0.11095588468015194,1,0.10695812106132507,1,1,0.003997763618826866
49835,-0.1112847700715065,1,0.10551808029413223,1,1,0.005766689777374268
81039,-0.11210314254276454,1,0.11007162183523178,1,1,0.0020315207075327635
64839,-0.11246339604258537,1,0.10680148005485535,1,1,0.005661915987730026
54345,-0.11300496174953878,1,0.10997383296489716,1,1,0.0030311287846416235
48527,-0.11301143560558558,1,0.10217773914337158,1,1,0.010833696462213993
6164,-0.11394783994182944,1,0.10924453288316727,1,1,0.004703307058662176
2754,-0.11416483880020678,1,0.11031981557607651,1,1,0.003845023224130273
42946,-0.11451929062604904,1,0.0850805714726448,1,1,0.029438719153404236
3473,-0.114561504451558,1,0.11236268281936646,1,1,0.002198821632191539
32352,-0.11476238211616874,1,0.10793566703796387,1,1,0.00682671507820487
65161,-0.11511653335765004,1,0.107805036008358,1,1,0.00731149734929204
91742,-0.11558589898049831,1,0.11165140569210052,1,1,0.003934493288397789
91687,-0.11572525184601545,1,0.11087824404239655,1,1,0.004847007803618908
29601,-0.11589707946404815,1,0.11335846781730652,1,1,0.0025386116467416286
15652,-0.11597967997658998,1,0.11434277147054672,1,1,0.0016369085060432553
9428,-0.11707405652850866,1,0.11478155851364136,1,1,0.0022924980148673058
8178,-0.11739590996876359,1,0.11386541277170181,1,1,0.003530497197061777
14665,-0.11773535748943686,1,0.11323166638612747,1,1,0.004503691103309393
91080,-0.11779280751943588,1,0.11135265231132507,1,1,0.006440155208110809
81914,-0.11791824409738183,1,0.11590654402971268,1,1,0.002011700067669153
21810,-0.11847061477601528,1,0.11487036943435669,1,1,0.0036002453416585922
91726,-0.11859197169542313,1,0.11011477559804916,1,1,0.008477196097373962
45432,-0.11860978230834007,1,0.08372899144887924,1,1,0.03488079085946083
6978,-0.11882719397544861,1,0.11567018181085587,1,1,0.003157012164592743
92083,-0.11890299990773201,1,0.11649283766746521,1,1,0.0024101622402668
26411,-0.11904737493023276,1,0.11286576092243195,1,1,0.0061816140078008175
84005,-0.11981733376160264,1,0.11308107525110245,1,1,0.006736258510500193
52233,-0.1199910445138812,1,0.11395273357629776,1,1,0.0060383109375834465
52404,-0.12026877701282501,1,0.11156340688467026,1,1,0.008705370128154755
20208,-0.1206467729061842,1,0.10278691351413727,1,1,0.01785985939204693
74489,-0.12075920589268208,1,0.10507508367300034,1,1,0.01568412221968174
7256,-0.12097903899848461,1,0.10983403772115707,1,1,0.011145001277327538
79518,-0.12099579465575516,1,0.11931522190570831,1,1,0.0016805727500468493
13834,-0.12163819558918476,1,0.1060224175453186,1,1,0.015615778043866158
52686,-0.12168559245765209,1,0.10298038274049759,1,1,0.018705209717154503
