ci_idx,ai_idx,distance
0,14279,0.009259922851472093
1,41043,0.010932447256226887
2,48592,0.01622155908264915
3,43886,0.009465812707903466
4,85474,0.009676808832235331
5,72111,0.011158356805755876
6,20864,0.007923920617204023
7,87446,0.012135503623415781
8,22385,0.041027062079489494
9,17821,0.008781931299723041
10,89203,0.013926132472296392
11,7363,0.005771513042298414
12,53912,0.008432225981967861
13,81486,0.008559417265118111
14,45937,0.006330748779825553
15,29706,0.02636777958597855
16,53167,0.023763043096091483
17,22917,0.01864293672343814
18,12092,0.01305740934863581
19,25322,0.03311940087784446
20,22853,0.0203971691537018
21,30796,0.010715517865423619
22,64853,0.013170175281089906
23,5026,0.00852984792770249
24,53197,0.027749093278843742
25,79359,0.010736308014567486
26,66112,0.010960535168355554
27,22044,0.010210302177488004
28,95580,0.012267632281574228
29,79246,0.009631676364672194
30,83654,0.013734032701287521
31,23776,0.00691774790726621
32,58939,0.005137419271507133
33,12440,0.023106854712115064
34,674,0.03691657613064378
35,4798,0.0097181182722567
36,15474,0.015533985354431134
37,75660,0.00754747363717872
38,47754,0.02439091492119599
39,47273,0.014477545432235612
40,56599,0.006847808327922177
41,82481,0.011241016807137929
42,94498,0.005600047133508113
43,92846,0.00776159872912794
44,76580,0.019927521751465532
45,34731,0.03598913406555222
46,80540,0.01018069850582275
47,30934,0.01420271275597949
48,93481,0.03161865492040174
49,44092,0.013914124410505093
50,46213,0.021621126394457384
51,35011,0.017033571651263055
52,4266,0.009398572986259568
53,62778,0.0219211624949851
54,13201,0.013188447957253002
55,67728,0.008947191565895962
56,97485,0.017367362849680143
57,13808,0.010154618583604412
58,61185,0.016002135673268362
59,37552,0.01362608848496627
60,75977,0.022644244529190373
61,78079,0.017885717816394205
62,36369,0.01569657287479985
63,50083,0.008657582362496474
64,54528,0.01268785369012849
65,62850,0.008109623574004333
66,36016,0.015120153528777394
67,96662,0.012548872836393167
68,21412,0.008920852291343213
69,45039,0.02738640097775264
70,69571,0.013035437098109573
71,28549,0.012763905218574406
72,94794,0.015465458471992365
73,67533,0.007863996255381488
74,83899,0.008151342255681062
75,23689,0.005563900499532356
76,17440,0.035027506444639395
77,99039,0.01379049445681885
78,4333,0.019813424486754508
79,25519,0.024904831308520687
80,47873,0.011751458326151095
81,41395,0.037739035959460265
82,21948,0.043570471777623916
83,34725,0.011301381634114017
84,94323,0.010540736590360766
85,24422,0.008064583053402866
86,38814,0.007927383476869781
87,61781,0.006704026670404199
88,5195,0.007324199150593543
89,66249,0.008889461666869514
90,25075,0.018847112466418684
91,88260,0.026610398599149973
92,14723,0.017836941083737075
93,32581,0.007798413295464844
94,74247,0.006268002539141319
95,59788,0.006162533317677847
96,45798,0.006715294637740958
97,80303,0.026267553212864794
98,60583,0.011332837576605297
99,90518,0.02804165864538791
100,13225,0.007251380879057255
101,18799,0.051334041740120004
102,52724,0.024210110754840607
103,3568,0.03510283530559166
104,14603,0.013665277825358221
105,27534,0.008312247819251089
106,56356,0.013692304213899616
107,939,0.014102103651549985
108,18376,0.013247209498874877
109,2920,0.0050339597075229996
110,49310,0.00762373931223513
111,99530,0.007679819705489328
112,1940,0.006904705923163443
113,7961,0.007160457941517093
114,17974,0.00879144944215949
115,14967,0.015226288838463815
116,72247,0.012195770285867668
117,76774,0.007591132989258363
118,65189,0.012602784856581596
119,39151,0.020360924047031666
120,70691,0.024789962027794665
121,8220,0.014533838962085972
122,17508,0.005031860680668116
123,46132,0.015289398411927162
124,38210,0.01087128835383242
125,63059,0.010894099241577073
126,56083,0.006653566106440751
127,83683,0.008111062222794523
128,65977,0.010851346629593394
129,70267,0.021836715425475207
130,20987,0.007375283253468602
131,8196,0.010656846057276157
132,30921,0.02075460933566094
133,22552,0.028449136716124805
134,59310,0.014438094834400884
135,67740,0.00925272483157361
136,49221,0.011473550555308345
137,18327,0.03723896109066203
138,92168,0.008998674322438744
139,63460,0.009935710510061802
140,74633,0.010075007187987157
141,78734,0.004970432089001478
142,23736,0.025649235534796325
143,74182,0.010761666407631654
144,414,0.006850583194755207
145,52631,0.010953794976775098
146,86266,0.021676698302753154
147,38486,0.009176735206468795
148,44297,0.016505308719818902
149,51129,0.008898247916554546
150,19334,0.021593637004127475
151,86176,0.016797797858903594
152,17054,0.02064547044010822
153,63858,0.007456441175954525
154,51186,0.012474435466064023
155,85234,0.007855316482484553
156,7990,0.014351595060927105
157,77549,0.002670864981676812
158,52920,0.03704336677528724
159,71422,0.010276892399996353
160,41628,0.006033237523604425
161,67520,0.02478300894968501
162,27416,0.008782279377675554
163,14373,0.01486661881656112
164,34078,0.011777381603143362
165,59261,0.030314146450432233
166,75084,0.009954748017068573
167,50202,0.007204679470858915
168,27146,0.02208197110314682
169,98212,0.014014962144135525
170,33392,0.007253636336570708
171,41839,0.023748784602021174
172,67649,0.0089773412664505
173,36278,0.009161636080134136
174,48243,0.009012704258897516
175,38968,0.023040227090725347
176,17906,0.01678685023182315
177,91193,0.013310945551398626
178,44923,0.007085757191456774
179,89613,0.012411065146119346
180,36661,0.032275641510487695
