ci_idx,ai_idx,distance,ci_dist,di_cost
3652,94200,0.06853163568302989,0.06148083508014679,0.0070508006028831005
3376,27444,0.0723877577111125,0.06722546368837357,0.0051622940227389336
4083,59326,0.07328601065091789,0.06968533247709274,0.0036006781738251448
467,99957,0.07404982694424689,0.07180218398571014,0.002247642958536744
586,69097,0.07647611200809479,0.0688292607665062,0.0076468512415885925
1126,95260,0.07733303937129676,0.07449807226657867,0.002834967104718089
1639,54333,0.07802154857199639,0.07620437443256378,0.001817174139432609
426,92435,0.08314849343150854,0.07897286117076874,0.004175632260739803
1091,70871,0.084972312906757,0.08308964222669601,0.0018826706800609827
3838,78028,0.08605961524881423,0.08374375104904175,0.002315864199772477
650,44143,0.08710766583681107,0.0795007199048996,0.0076069459319114685
3576,30017,0.08886277489364147,0.07154406607151031,0.017318708822131157
1086,28081,0.09205270558595657,0.09022301435470581,0.0018296986818313599
4840,28875,0.09212373872287571,0.08995337784290314,0.00217035342939198
677,60114,0.09286168217658997,0.08577818423509598,0.007083497941493988
1013,22422,0.09314532298594713,0.0911235362291336,0.002021786756813526
4741,29243,0.09365820232778788,0.07925927639007568,0.014398925937712193
7597,27056,0.09370284341275692,0.06654784828424454,0.027154995128512383
2593,14855,0.09431141661480069,0.08861853182315826,0.0056928773410618305
4577,79303,0.09533392451703548,0.08300657570362091,0.012327348813414574
6581,80326,0.09557222202420235,0.06220520660281181,0.03336701542139053
1992,15165,0.09642347926273942,0.09017013013362885,0.006253349129110575
2223,41990,0.09734467440284789,0.0955091342329979,0.0018355401698499918
3977,66488,0.09835710329934955,0.09138163924217224,0.006975471507757902
230,62833,0.09897204209119081,0.09191983938217163,0.007052202709019184
3196,97191,0.09922144189476967,0.09070855379104614,0.008512888103723526
3871,39921,0.10000821575522423,0.09627744555473328,0.0037307702004909515
3102,45847,0.10064160963520408,0.09835276007652283,0.0022888495586812496
972,74911,0.10114544699899852,0.09812146425247192,0.003023982746526599
3233,15498,0.10120032727718353,0.08194801211357117,0.019252315163612366
1691,61496,0.10153920366428792,0.09922526031732559,0.002313935896381736
1185,75496,0.10354207991622388,0.10129636526107788,0.0022457146551460028
1681,16552,0.10401765652932227,0.1010729968547821,0.002944667125120759
1663,51054,0.10414491849951446,0.10164156556129456,0.002503345487639308
409,80922,0.10494758631102741,0.10241343826055527,0.0025341480504721403
876,11968,0.10497239977121353,0.1024564802646637,0.002515919506549835
6462,6325,0.10635608620941639,0.08097812533378601,0.025377968326210976
1582,76392,0.10698527842760086,0.0895639955997467,0.017421282827854156
543,98428,0.1071055552456528,0.10476957261562347,0.0023359826300293207
363,71899,0.10753703210502863,0.10488453507423401,0.0026525044813752174
4553,35488,0.10760932508856058,0.1005905270576477,0.007018790580332279
58,88101,0.10761416424065828,0.100697822868824,0.006916341371834278
1398,88161,0.10844092583283782,0.10487078130245209,0.0035701445303857327
4587,98248,0.10992254945449531,0.10768654197454453,0.0022360000293701887
15,69314,0.11030198773369193,0.10361284762620926,0.006689140107482672
604,49500,0.11052073817700148,0.10071894526481628,0.009801792912185192
427,29104,0.11074957437813282,0.10839955508708954,0.0023500267416238785
1228,57005,0.11095365392975509,0.10899011045694351,0.0019635434728115797
245,19636,0.11095588468015194,0.10695812106132507,0.003997763618826866
280,49835,0.1112847700715065,0.10551808029413223,0.005766689777374268
96,99364,0.11243329336866736,0.11031772196292877,0.002115571405738592
2779,64839,0.11246339604258537,0.10680148005485535,0.005661915987730026
2768,54345,0.11300496174953878,0.10997383296489716,0.0030311287846416235
388,48527,0.11301143560558558,0.10217773914337158,0.010833696462213993
8930,16126,0.11353490105830133,0.11119091510772705,0.002343978499993682
5,6164,0.11394783994182944,0.10924454033374786,0.004703307058662176
1040,2754,0.11416483880020678,0.11031980812549591,0.003845023224130273
7032,42946,0.11451929062604904,0.0850805714726448,0.029438719153404236
1495,3473,0.114561504451558,0.11236268281936646,0.002198821632191539
490,32352,0.11476238211616874,0.10793566703796387,0.00682671507820487
27,65161,0.11511653335765004,0.1078050434589386,0.00731149734929204
813,91742,0.11558589898049831,0.11165140569210052,0.003934493288397789
186,91687,0.11572525184601545,0.11087824404239655,0.004847007803618908
530,29601,0.11589707946404815,0.11335846036672592,0.0025386116467416286
8865,15652,0.11597967997658998,0.11434277147054672,0.0016369085060432553
6927,7142,0.11698108166456223,0.10810419917106628,0.008876882493495941
3878,9428,0.11707405652850866,0.11478155851364136,0.0022924980148673058
629,8178,0.11739590996876359,0.11386540532112122,0.003530497197061777
802,14665,0.11773535748943686,0.11323166638612747,0.004503691103309393
353,91080,0.11779280751943588,0.11135265231132507,0.006440155208110809
154,81914,0.11791824409738183,0.11590654402971268,0.002011700067669153
3666,10077,0.1180095225572586,0.10920942574739456,0.008800096809864044
1390,21810,0.11847061477601528,0.11487036943435669,0.0036002453416585922
4607,91726,0.11859197169542313,0.11011477559804916,0.008477196097373962
1314,6978,0.11882719397544861,0.11567018181085587,0.003157012164592743
565,92083,0.11890299990773201,0.11649283766746521,0.0024101622402668
929,26411,0.11904737493023276,0.11286576092243195,0.0061816140078008175
680,16503,0.11913164658471942,0.11644165217876434,0.0026899944059550762
943,84005,0.11981733376160264,0.11308107525110245,0.006736258510500193
4560,52233,0.1199910445138812,0.11395274102687836,0.0060383109375834465
3966,94512,0.12005218118429184,0.10475203394889832,0.015300147235393524
1153,52404,0.12026877701282501,0.11156340688467026,0.008705370128154755
4764,20208,0.1206467729061842,0.10278691351413727,0.01785985939204693
1287,7256,0.12097903899848461,0.10983404517173767,0.011145001277327538
1072,79518,0.12099579465575516,0.11931522190570831,0.0016805727500468493
3421,13834,0.12163819558918476,0.1060224175453186,0.015615778043866158
1931,52686,0.12168559245765209,0.10298039019107819,0.018705209717154503
1018,73534,0.12208598433062434,0.11549991369247437,0.006586070638149977
1131,86253,0.12232829537242651,0.11219801008701324,0.010130277834832668
3805,73092,0.12238539522513747,0.11782048642635345,0.0045649087987840176
657,68581,0.12268030783161521,0.11991811543703079,0.0027621998451650143
1384,83639,0.12299016257748008,0.1200907975435257,0.002899357583373785
1516,90017,0.12330780737102032,0.1210397481918335,0.002268066629767418
4375,97518,0.12381594814360142,0.1124509871006012,0.011364961043000221
603,18195,0.12392540043219924,0.11676014959812164,0.007165250834077597
1389,80376,0.1242311557289213,0.12212339043617249,0.002107765292748809
4928,13966,0.12508319900371134,0.12191032618284225,0.003172872820869088
573,92371,0.12527048122137785,0.11660473048686981,0.00866574328392744
149,76972,0.1253528674133122,0.12016607820987701,0.005186789203435183
81,22582,0.12543278839439154,0.12281414866447449,0.0026186397299170494
3611,31865,0.12563400017097592,0.12312991172075272,0.0025040884502232075
1026,66846,0.12624816969037056,0.11531679332256317,0.010931376367807388
4543,46977,0.12635036138817668,0.11860734224319458,0.0077430191449820995
2366,45033,0.12649644538760185,0.10702812671661377,0.01946832612156868
913,8534,0.12676810449920595,0.1232852190732956,0.0034828779753297567
1586,65653,0.12685917667113245,0.12442255020141602,0.002436619019135833
2408,90743,0.12699536979198456,0.12467910349369049,0.0023162662982940674
870,20733,0.1282972665503621,0.11916086077690125,0.009136405773460865
109,9168,0.12883313605561852,0.1266975998878479,0.002135536167770624
349,7846,0.12943183677271008,0.12737125158309937,0.0020605851896107197
1002,34338,0.12953322986140847,0.12352161854505539,0.006011611316353083
1889,14311,0.12993149645626545,0.1163339614868164,0.013597534969449043
4040,9968,0.1300112046301365,0.10720109939575195,0.022810105234384537
360,48771,0.13024926045909524,0.126115620136261,0.004133640322834253
538,74270,0.13025181437842548,0.12728209793567657,0.0029697164427489042
1581,18417,0.1302795736119151,0.12333935499191284,0.00694021862000227
42,81765,0.13049791380763054,0.10573703050613403,0.024760883301496506
1467,73239,0.13092618063092232,0.11563671380281448,0.015289466828107834
6013,33565,0.1311966311186552,0.11385025084018707,0.01734638772904873
361,84445,0.13131825625896454,0.12299439311027527,0.00832386314868927
148,83415,0.13150344789028168,0.10951448976993561,0.02198895812034607
2520,98214,0.13167999498546124,0.12864410877227783,0.003035886213183403
1342,20711,0.13180331350304186,0.12942948937416077,0.002373824128881097
886,71366,0.13201309693977237,0.1274525672197342,0.004560529720038176
3629,79258,0.13203842332586646,0.1259530931711197,0.006085330154746771
1497,59323,0.13218905590474606,0.10256769508123398,0.029621360823512077
325,10117,0.1326540973968804,0.12924492359161377,0.0034091738052666187
922,32368,0.13289720215834677,0.13064441084861755,0.0022527913097292185
267,45174,0.13297446467913687,0.13039889931678772,0.0025755504611879587
1025,49287,0.1332537643611431,0.12888959050178528,0.004364173859357834
1515,25379,0.13340870686806738,0.131151482462883,0.002257224405184388
7086,41060,0.13367549516260624,0.11724313348531723,0.01643236167728901
835,30090,0.13398355653043836,0.1320766806602478,0.0019068758701905608
261,77021,0.1340087705757469,0.1320391595363617,0.0019696259405463934
857,2413,0.1341835567727685,0.12671594321727753,0.007467613555490971
505,92515,0.13439594442024827,0.13229000568389893,0.0021059387363493443
930,52731,0.13441222184337676,0.13234660029411316,0.0020656215492635965
465,51135,0.1346562821418047,0.11873550713062286,0.01592078246176243
1533,12447,0.13475921796634793,0.12927095592021942,0.005488262046128511
2869,10371,0.13483079336583614,0.1304663121700287,0.004364466294646263
318,75753,0.1348962988704443,0.12194006145000458,0.01295623742043972
7078,3309,0.1348998248577118,0.11821988224983215,0.01667994260787964
3428,31096,0.13512503867968917,0.13155925273895264,0.003565785940736532
1190,90945,0.13525317143648863,0.1330377757549286,0.0022153807803988457
759,79814,0.13619827898219228,0.1310644894838333,0.005133789498358965
9327,30777,0.13670668005943298,0.11620153486728668,0.0205051451921463
1437,35195,0.1370660988613963,0.130418062210083,0.006648036651313305
1325,15779,0.13732381537556648,0.13496486842632294,0.0023589469492435455
2915,18001,0.13748213509097695,0.12996947765350342,0.0075126574374735355
2965,69443,0.13750906009227037,0.1347508728504181,0.0027582021430134773
757,68344,0.13756485027261078,0.1353973150253296,0.0021675352472811937
4120,44943,0.13803386176005006,0.13155841827392578,0.006475443486124277
236,52453,0.1380366152152419,0.13551202416419983,0.00252459105104208
3799,23139,0.13828528765589,0.13476939499378204,0.0035158926621079445
536,16711,0.13850647676736116,0.1341400295495987,0.00436644721776247
1324,15376,0.13859862694516778,0.13617482781410217,0.002423799131065607
1327,15624,0.13866325095295906,0.13298198580741882,0.005681280046701431
2838,22441,0.13869462860748172,0.13208548724651337,0.006609141360968351
1638,38751,0.1387226190418005,0.13570734858512878,0.0030152704566717148
1657,83408,0.13881774432957172,0.13071675598621368,0.00810098834335804
1306,47979,0.13913981849327683,0.1349543184041977,0.004185500089079142
368,37546,0.1392429491970688,0.1366434544324875,0.0025994947645813227
5618,35112,0.13926261221058667,0.13744328916072845,0.0018193081486970186
2340,3282,0.13927713595330715,0.12810254096984863,0.011174594983458519
257,28138,0.1392872950527817,0.13705642521381378,0.0022308698389679193
4923,80501,0.1394745442084968,0.13670262694358826,0.002771917264908552
5511,84743,0.13964835926890373,0.12388327717781067,0.015765082091093063
3432,32783,0.13971190922893584,0.13745498657226562,0.0022569226566702127
822,43642,0.13972283527255058,0.1212356835603714,0.01848715916275978
1383,69356,0.1398499372880906,0.13798043131828308,0.0018695208709686995
1576,67924,0.13985596038401127,0.1355046033859253,0.004351356998085976
4315,69294,0.13986427150666714,0.13346028327941895,0.006403988227248192
1698,83367,0.1401486354880035,0.13368511199951172,0.006463523488491774
1412,62391,0.14017409062944353,0.13799521327018738,0.0021788773592561483
4711,86115,0.14029770903289318,0.13246996700763702,0.007827742025256157
1611,38665,0.1403493108227849,0.1275099664926529,0.012839344330132008
580,66714,0.14036007411777973,0.1327192783355713,0.007640795782208443
187,87927,0.14063526038080454,0.13596796989440918,0.004667290486395359
6785,38186,0.1407003030180931,0.09356018900871277,0.04714011400938034
4836,7423,0.1408174904063344,0.12561781704425812,0.015199673362076283
1407,19318,0.14124369993805885,0.13907183706760406,0.002171862870454788
3410,51831,0.1414669305086136,0.12567706406116486,0.01578986644744873
812,5818,0.14155754493549466,0.13970734179019928,0.0018502031452953815
541,16939,0.14257221156731248,0.13631561398506165,0.0062565975822508335
116,14864,0.14281285484321415,0.13973699510097504,0.0030758597422391176
1205,40013,0.14317919360473752,0.14053115248680115,0.002648026216775179
7441,80452,0.1434941019397229,0.1413450688123703,0.0021490331273525953
4551,85860,0.14373175613582134,0.1338932365179062,0.009838519617915154
3268,26592,0.14386611431837082,0.13624036312103271,0.007625766098499298
5281,4895,0.14410015381872654,0.12884077429771423,0.015259379521012306
78,8633,0.14414803870022297,0.12381882965564728,0.02032920904457569
1222,72611,0.1441588825546205,0.13733504712581635,0.006823835428804159
18,12430,0.14447060646489263,0.1405954360961914,0.0038751554675400257
917,4823,0.14459668565541506,0.1319192498922348,0.012677435763180256
3771,61824,0.14464830607175827,0.13890251517295837,0.005745790898799896
2455,7643,0.14495411422103643,0.1363166719675064,0.008637442253530025
4188,10285,0.14500886388123035,0.12384185194969177,0.021167011931538582
1616,11535,0.1451846668496728,0.13657918572425842,0.008605481125414371
1585,74428,0.14545332174748182,0.1402098536491394,0.0052434829995036125
6295,63769,0.14549109898507595,0.1255786418914795,0.019912471994757652
52,89901,0.14551012311130762,0.13055476546287537,0.014955357648432255
1047,85601,0.1457203784957528,0.13597866892814636,0.009741709567606449
1111,12992,0.1459649307653308,0.1408083736896515,0.005156557075679302
2756,67485,0.1462367200292647,0.13891109824180603,0.007325621787458658
489,32311,0.14625044632703066,0.1431938111782074,0.0030566351488232613
1688,817,0.14627821883186698,0.13855306804180145,0.007725150790065527
6101,8493,0.14644140691962093,0.1446310579776764,0.0018103489419445395
1908,81461,0.14655828103423119,0.1027209609746933,0.04383732005953789
743,74814,0.14657485019415617,0.1364782601594925,0.010096590034663677
1704,45789,0.1466300431638956,0.1448211669921875,0.0018088612705469131
184,84339,0.1470389406895265,0.14513203501701355,0.0019069205736741424
1571,26355,0.14711424440611154,0.14527741074562073,0.0018368336604908109
1703,2411,0.14721382223069668,0.14415863156318665,0.0030552055686712265
112,84438,0.1472691474482417,0.13809601962566376,0.009173127822577953
1046,32768,0.14740082900971174,0.14491763710975647,0.0024831918999552727
476,63858,0.1475032507441938,0.143827423453331,0.0036758272908627987
321,26442,0.14769650902599096,0.14278796315193176,0.004908560775220394
619,17528,0.14774068456608802,0.14591270685195923,0.0018279777141287923
515,14296,0.14789589564315975,0.14591902494430542,0.0019768557976931334
1050,57958,0.1479233424179256,0.14585144817829132,0.0020718942396342754
220,41342,0.1479639895260334,0.1457333117723465,0.002230677753686905
1717,72445,0.14813895523548126,0.13101425766944885,0.01712469756603241
5639,1835,0.14821134880185127,0.11541052162647247,0.0328008271753788
2992,24506,0.14850736688822508,0.13974326848983765,0.008764113299548626
1036,80409,0.14864732511341572,0.14313405752182007,0.00551326759159565
889,39042,0.14893084834329784,0.1462295949459076,0.0027012533973902464
4121,64214,0.14894442074000835,0.12579414248466492,0.023150278255343437
3963,69832,0.14908494194969535,0.1413027048110962,0.007782237138599157
6186,29762,0.14949526265263557,0.13606391847133636,0.01343134418129921
4057,69781,0.1495483387261629,0.12314169108867645,0.02640664018690586
1678,65198,0.1497804969549179,0.14058059453964233,0.009199902415275574
4059,82420,0.15009737573564053,0.12008170783519745,0.030015667900443077
1935,87160,0.15010317834094167,0.1458103358745575,0.0042928424663841724
8516,70168,0.15023251622915268,0.101438008248806,0.04879450798034668
8414,17285,0.15049517340958118,0.13832613825798035,0.012169035151600838
616,77303,0.1505118547938764,0.1474110335111618,0.0031008212827146053
4826,79293,0.15057065337896347,0.13897602260112762,0.01159464567899704
3613,80746,0.1507421536371112,0.1369207501411438,0.013821403495967388
3325,23070,0.1507593784481287,0.1326625943183899,0.018096784129738808
3580,43454,0.15086716040968895,0.1330135315656662,0.01785362884402275
510,60892,0.15090895304456353,0.14858894050121307,0.002320012543350458
7365,61409,0.15110214985907078,0.13272030651569366,0.018381843343377113
2953,63546,0.15119878482073545,0.14688555896282196,0.004313225857913494
723,37098,0.15134498570114374,0.13693346083164215,0.01441152486950159
1143,49133,0.151507755741477,0.1465904861688614,0.0049172695726156235
1393,25365,0.15162033308297396,0.14321748912334442,0.008402843959629536
3470,2050,0.1516231643036008,0.13802392780780792,0.013599236495792866
842,28283,0.15177701693028212,0.1447095423936844,0.007067474536597729
608,15425,0.15183076495304704,0.14532877504825592,0.006501989904791117
1021,82423,0.15188487386330962,0.14879778027534485,0.003087093587964773
1682,48288,0.1526114298030734,0.15046806633472443,0.00214336346834898
4766,26841,0.1526364419842139,0.15092486143112183,0.0017115656519308686
4667,27083,0.15266879461705685,0.13497313857078552,0.017695670947432518
9577,85182,0.1527351753320545,0.15086053311824799,0.00187464221380651
3547,8940,0.15370507864281535,0.1466146856546402,0.007090392988175154
2234,79202,0.1538095772266388,0.12496614456176758,0.028843432664871216
4203,50838,0.1542393658310175,0.1459496021270752,0.008289763703942299
4214,38181,0.154269783757627,0.14983999729156494,0.004429786466062069
6415,26032,0.15433241054415703,0.15210390090942383,0.0022284947335720062
414,61822,0.1543448674492538,0.15187418460845947,0.002470667939633131
6959,50318,0.1545790210366249,0.10386659950017929,0.05071242153644562
4525,95345,0.15459424443542957,0.13482889533042908,0.01976536400616169
1349,15056,0.15471884328871965,0.15143707394599915,0.0032817693427205086
6197,38657,0.1548728309571743,0.1377735435962677,0.017099272459745407
6754,6850,0.1555863879621029,0.1433289647102356,0.012257423251867294
3199,44559,0.1555891614407301,0.14706894755363464,0.008520228788256645
1257,69915,0.15599860064685345,0.15395686030387878,0.0020417403429746628
578,44062,0.15611832216382027,0.1515795886516571,0.004538733512163162
556,90464,0.15627159923315048,0.13077861070632935,0.025492988526821136
152,4582,0.15629254933446646,0.15343979001045227,0.002852759324014187
21,1209,0.15633348049595952,0.15363749861717224,0.002695996779948473
3314,64806,0.15654084272682667,0.15243028104305267,0.0041105616837739944
2784,57897,0.15657520713284612,0.1503269523382187,0.006248254794627428
1318,93103,0.15675680711865425,0.13843882083892822,0.01831798627972603
8942,75639,0.15728598553687334,0.14243440330028534,0.014851582236588001
8271,66792,0.15754341520369053,0.1321893036365509,0.02535412646830082
3050,30859,0.15800296515226364,0.14988555014133453,0.008117429912090302
1420,86444,0.15809263661503792,0.14741301536560059,0.010679621249437332
348,78735,0.1583512336947024,0.15513305366039276,0.0032181651331484318
6132,29810,0.1584077551960945,0.09388204663991928,0.06452570855617523
7352,76996,0.15915780328214169,0.13140666484832764,0.02775113843381405
1236,88065,0.15930713806301355,0.15439066290855408,0.004916460253298283
964,91100,0.15938637452200055,0.15624111890792847,0.0031452556140720844
4629,34726,0.15940550062805414,0.14606830477714539,0.013337195850908756
839,25071,0.15974572440609336,0.1533244252204895,0.006421299185603857
996,52459,0.15975379291921854,0.1571229249238968,0.0026308679953217506
3367,30762,0.15987344086170197,0.12057431042194366,0.0392991378903389
1677,82929,0.1599188430700451,0.1577710509300232,0.00214779214002192
869,47820,0.16005933471024036,0.15131714940071106,0.008742185309529305
1402,38103,0.1600852005649358,0.15697623789310455,0.00310896267183125
5724,59638,0.16009360179305077,0.13503427803516388,0.025059323757886887
702,5396,0.16034732479602098,0.15211306512355804,0.00823425967246294
