ci_idx,ai_idx,distance
0,42099,0.025760871134698392
1,28995,0.047671704404056076
2,93479,0.032380989491939544
3,19669,0.017170996963977808
4,35099,0.02652128269895911
5,29074,0.02227826997637749
6,83224,0.02059269163757562
7,40971,0.05547728948295117
8,55057,0.05034665942192077
9,43722,0.019391693100333215
10,41490,0.03732289850711823
11,78647,0.021966873072087764
12,83483,0.011732125803828243
13,90000,0.012094372324645516
14,38522,0.009782281350344415
15,11476,0.020741662136279055
16,45306,0.023819067515432838
17,7239,0.007373745176009835
18,82479,0.0170148504525423
19,31867,0.007747894222848113
20,93751,0.009898486211895947
21,10650,0.02267146021127702
22,69646,0.014107760805636646
23,70322,0.008875581063330173
24,58414,0.01322917426005006
25,15163,0.009831088632345199
26,24386,0.01379296645522118
27,23002,0.01752184389159084
28,8292,0.014068867703899743
29,3362,0.010615476779639721
30,48363,0.006042972393333916
31,10935,0.01649721922585741
32,33150,0.03621924865059553
33,36351,0.008113888809457426
34,95783,0.018996290974318986
35,27924,0.02062300089746714
36,25333,0.0077560022426769164
37,2684,0.00811781171709299
38,94042,0.01316936310380698
39,60994,0.012922447621822354
40,33724,0.011147593297064304
41,41904,0.05820042927283794
42,53872,0.035675143096596
43,97091,0.021923401877284053
44,50496,0.028466310165822503
45,48145,0.01892502733506263
46,5979,0.014599743857979772
47,28586,0.014245321564376346
48,49141,0.012318085022270678
49,98412,0.03501645684242248
50,36186,0.0088777295127511
51,57440,0.047132383361458766
52,22094,0.010083579830825333
53,94492,0.025351282954216004
54,71334,0.01664376862347126
55,14404,0.08561440598219633
56,87875,0.006058650501072404
57,49265,0.014236123487353317
58,17490,0.013051427993923425
59,70097,0.02345276020467281
60,37857,0.06572433873079717
61,68429,0.017112114820629357
62,77901,0.02256691623479128
63,16992,0.03740037202835084
64,71393,0.01199124425649643
65,85336,0.010573018565773966
66,92611,0.019901884272694587
67,22194,0.0141180706396699
68,87172,0.06513853617012502
69,66297,0.01141078542917967
70,9690,0.011423768214881419
71,71020,0.03267005100846291
72,22747,0.01451510578393936
73,91603,0.010987876653671264
74,83204,0.009241534024477003
75,29416,0.010650842189788819
76,97513,0.04169243782758714
77,95290,0.009959379062056545
78,72763,0.007040985375642775
79,80260,0.011464759260416034
80,13191,0.042557022580876944
81,58299,0.022133155353367323
82,1624,0.008512199837714436
83,5387,0.014220487866550686
84,70422,0.015323888435959818
85,94556,0.00986415278166532
86,85253,0.013355786371976139
87,14228,0.01905077404342591
88,71155,0.016336505077779298
89,40955,0.010177007690072057
90,38759,0.009087570905685422
91,73354,0.019681601338088515
92,82244,0.026760174259543423
93,45461,0.019851908087730408
94,35423,0.009570520222187042
95,55284,0.02668379910290241
96,42024,0.011097338041290641
97,72544,0.01444345310330391
98,82533,0.014020544849336153
99,84052,0.011330783981829878
100,98625,0.023795724082738157
101,46469,0.009912212956696745
102,73686,0.009138336963951589
103,81759,0.026181855835020543
104,59985,0.01642548587173223
105,39268,0.059861327754333615
106,77802,0.010893056057393552
107,96159,0.015223708935081962
108,26153,0.005444045178592205
109,52812,0.01060495699290186
110,44488,0.012642004741355777
111,20970,0.01572068383917212
112,90825,0.018019181489944455
113,26925,0.01549943067133426
114,3509,0.021524864211678506
115,55906,0.007843364328145981
116,90425,0.012196280099451541
117,22482,0.012662428785115485
118,52979,0.027934313826262953
119,41944,0.03200339540839195
120,33627,0.0173837549611926
121,74692,0.020603513624519107
122,94542,0.013678849227726457
123,82556,0.009494492001831532
124,57560,0.015971115808933973
125,33844,0.00877110954374075
126,16736,0.014332131035625941
127,29204,0.014089732505381106
128,54669,0.011729081422090525
129,33623,0.009751425618305805
130,63940,0.007754220068454746
131,79418,0.014066610094159845
132,82811,0.013276022002100943
133,56408,0.03210294749587775
134,10102,0.022550929747521875
135,26507,0.014955067932605747
136,31653,0.05070951104164123
137,91543,0.02676952618174255
138,735,0.019307327270507817
139,58818,0.011740186661481857
140,53045,0.014310317263007168
141,22516,0.021349304094910624
142,64616,0.015466805193573243
143,47331,0.02309163823723793
144,94834,0.022651241831481456
145,24003,0.02480731524527073
146,8815,0.04134020578116179
147,11045,0.01984936602413655
148,22213,0.009029258489608765
149,22575,0.009289997983723878
150,43352,0.019045117907226083
151,56170,0.028601904734969135
152,92284,0.031040669083595273
153,5372,0.021910252720117575
154,49275,0.008458732217550278
155,82198,0.01633790597319603
156,25016,0.03245425879955292
157,22891,0.008623786792159074
158,89104,0.01098759341984987
159,13071,0.009982851864770055
160,28979,0.012325252890586865
161,78509,0.012438613288104538
162,46937,0.008038779832422733
163,15394,0.032683991193771356
164,73191,0.023575800396502013
165,44263,0.051126406751573095
166,6289,0.024591439627110964
167,8911,0.02617650193627924
168,55542,0.01870335310697555
169,30682,0.025144216995686294
170,73444,0.015030108275823295
171,48458,0.01846871070563793
172,46043,0.010058067394420507
173,86606,0.00793122500181198
174,78473,0.017491522794589397
175,89007,0.008454175908118488
176,10184,0.01102070290828124
177,62376,0.01808633089065552
178,84173,0.009437398836016653
179,4483,0.009117267588153483
180,72235,0.013259983062744144
181,77917,0.015635632872581483
182,8990,0.014375452175736433
183,11110,0.005088048297911884
184,52640,0.015926826037466528
185,76587,0.01912211237475276
186,10157,0.014886794686317446
187,57697,0.02931174784898758
188,25429,0.0075905551668256546
189,95092,0.006008959114551545
190,44925,0.007857075147330764
191,95112,0.028234834894537934
192,55983,0.018110000044107434
193,90750,0.008338447494897991
194,54610,0.017544397464953364
195,39099,0.0075909689813852335
196,8425,0.005712703159078961
197,85555,0.013634228920564056
198,2895,0.012189112529158592
199,50869,0.030853614555671816
200,64264,0.018267383202910423
201,73808,0.009665766954421996
202,13844,0.006466297527076673
203,22974,0.008319558934308592
204,1422,0.015939079076051715
205,99389,0.03497112989425658
206,71726,0.012978212647140025
207,67927,0.01807306602597237
208,50975,0.0206783009879291
209,76291,0.014269507713615891
210,15470,0.008612182531505815
211,37562,0.006511835418641572
212,57570,0.010293381828814747
213,56787,0.009106286223977803
214,54948,0.015251124780625106
215,31099,0.0177566784620285
216,90112,0.014943664111196993
217,15446,0.01464761503040791
218,22629,0.02947370946407318
219,63768,0.007871680520474905
220,81460,0.013571839332580563
221,52190,0.011763949571177362
222,81694,0.01870343923568725
223,44665,0.015297705307602886
224,337,0.01286819415166974
225,69137,0.010369528736919162
226,46735,0.02177949013654143
227,17100,0.013876108370022847
228,87586,0.01583865342661738
229,945,0.015465699434280398
230,69628,0.00963401720393449
231,17710,0.01328038516454399
232,49421,0.015840649148449296
233,69409,0.027122419867664574
234,79422,0.011687031313776975
235,64836,0.014343599788844582
236,64669,0.015221467141527691
237,47582,0.009710152959451079
238,88186,0.014957556948065756
239,78627,0.009483048245310781
240,86227,0.020344877019524567
241,11826,0.0077986541762948055
242,47270,0.06450699865818023
243,19448,0.020717542022466656
244,24742,0.030877276984974746
245,64092,0.01012098301202059
246,18097,0.01931318018585444
247,88282,0.013202906548976897
248,62125,0.04477371353656054
249,14374,0.011505431719124319
250,38753,0.009499715296551584
251,11351,0.02497221302241088
252,1984,0.00915418056771159
253,89157,0.020918110627681015
254,69224,0.009115968234837062
255,38886,0.022014428670518102
256,79484,0.017908060401678087
257,1389,0.02730272512882949
258,95402,0.00994673054665327
259,23958,0.013116541877388954
260,14475,0.013514681998640294
261,32686,0.006711028590798376
