ci_idx,ai_idx,distance
0,42492,0.20861168447822073
1,32953,0.12342667563896036
2,62806,1.2803005661599174
3,15172,0.2653257417591615
4,63310,0.10976090333092539
5,93716,0.2900023832812725
6,18924,0.2734296773008881
7,13393,0.10803769668107065
8,54035,0.20046073030433711
9,46703,0.08513712758279289
10,88938,0.17695742933174657
11,56996,0.27742400637504555
12,45733,0.43308750835342036
13,65388,0.46272360253621986
14,49935,0.11742772494934728
15,73361,0.2960876557044323
16,76812,0.14963418002681897
17,76317,0.09026714586092277
18,13324,0.17789255433164783
19,23446,0.10741861542787681
20,41556,0.5112474745533487
21,47716,0.14800465296501136
22,40165,0.10318394315267218
23,40691,0.21773691339190454
24,53719,0.2693011976706037
25,34253,0.10858913826570059
26,60626,0.10527207351681608
27,61307,0.167443306670703
28,298,0.20504569178015394
29,93176,0.31993829347381897
30,79137,0.08314993178633731
31,70829,0.31603228702914826
32,88297,0.16955848137155485
33,2065,0.11332102951562496
34,3557,0.10448520523410715
35,64254,0.12505669354852605
36,66973,0.4141153435809643
37,37473,0.05557724747519806
38,93202,0.27002583701278904
39,83776,0.2602094556441888
40,58310,0.34478200268991555
41,6782,0.21210381839221937
42,86806,0.3243955694068438
43,37471,0.11221102324837216
44,32017,0.07151251829040275
45,65250,0.2053201500020187
46,32284,0.09895665508280987
47,90256,0.17187153020310234
48,42346,0.254361628820553
49,34852,0.44050675428649866
50,9084,0.6028812082679554
51,45473,0.13351932424401786
52,97823,0.1333691993889003
53,48802,0.24583403336451642
54,55495,0.07954741678908861
55,91308,0.1617872119716862
56,5487,0.13192077098036256
57,33575,0.17987752785208883
58,96282,0.24034633733329247
59,59414,0.05159881159031557
60,55558,0.10378648239842035
61,97004,0.17730654415324043
62,38433,0.23193438202164485
63,26990,0.14703667840097184
64,27128,0.08722381131798987
65,71514,0.08313296348499413
66,93886,0.24388670115519415
67,23998,0.1635913767507768
68,87748,0.2666475752075967
69,19669,0.3781451180555147
70,70054,0.12595197860391708
71,76151,0.10073942988719116
72,6515,0.09633435569565714
73,45156,0.06525605835588702
74,72601,0.06700301983295412
75,92055,0.19235647751724427
76,80418,0.133843616942139
77,8752,0.08930752793382124
78,77171,0.6303490089299756
79,28340,0.16963818289338095
80,64387,0.14860446166898728
81,55075,0.09091088018392984
82,17249,0.26023842952782694
83,72086,0.16281901789944506
84,78760,0.2502841607253544
85,85943,0.30360285690729855
86,29148,0.12823297913927467
87,77191,0.1074513655824277
88,53710,0.17280391376833087
89,5156,0.17139025657507762
90,84733,0.08176334565125347
91,41781,0.05673239876805137
92,56435,0.10692060352859994
93,57482,0.12285004961384177
94,15754,0.19811025806426938
95,71503,0.16992776288371028
96,68679,0.21839913611126513
97,89563,0.1968332442305881
98,62589,0.10260012415439082
99,95290,0.3420426313404355
100,68570,0.10529775033851148
101,66329,0.13806530582442092
102,73667,1.3170262814718936
103,95969,0.09400056096422948
104,23666,0.10579923101478439
105,2141,0.06633160041063232
106,99995,0.5592826024738018
107,7466,0.08318533425688826
108,79510,0.164328420011056
109,83597,0.22142847928713416
110,8655,0.14805956747604918
111,47028,0.26577407771371026
112,96203,0.35872882442584425
113,67396,0.14211025696674476
114,90072,0.27668174014959734
115,16250,0.14931711418805246
116,92000,0.1881996465291622
117,42020,0.11898853464866943
118,18734,0.18170729766984045
119,95237,0.44887864868253496
120,94550,0.2842776164224565
121,31484,0.13618314705065654
122,69278,0.2915400816806105
123,6478,0.20509949363343616
124,7438,0.12664693709394675
125,57267,0.5940039777226331
126,34251,0.27299990531853113
127,60342,0.21138769160035706
128,17445,0.23273310767367694
129,94601,0.30649867357797184
130,53059,0.620746215795398
131,51228,0.10016155597939938
132,92591,0.166041463084249
133,78437,0.20739610516159637
134,35870,0.09245421808622242
135,48446,0.11434918790054341
136,26446,0.2767395745529668
137,54766,0.09675022982322853
138,7033,0.32833973043483955
139,57831,0.33596012315509327
140,73024,0.21552551141974527
141,37457,0.13663946083888528
142,60246,0.4014167729186139
143,80571,0.33832096241002396
144,77768,0.14783543798905435
145,98426,0.5948200380977826
146,41163,0.09682437997292485
147,95789,0.2023067215554791
148,43483,0.16190329071958448
149,19494,0.07638578966039918
150,37560,0.27794099331401323
151,66693,0.13859179202107297
152,73912,0.17411570378078892
153,17635,0.1463045921683149
154,34177,0.27985265313504015
155,6058,0.08671825765015326
156,31089,0.2071901501045916
157,36697,0.3414989276342878
158,78219,0.06040638351089524
159,96694,0.25819650189316146
160,58171,0.14762290635408876
161,22436,0.1865895045427065
162,71322,0.2076297703954813
163,33529,0.07386871462868888
164,73268,0.09612977298395292
165,35505,0.21916806917063636
166,93887,0.1643866833070105
167,44687,0.15021765824936312
168,13248,0.19765337185783982
169,26661,0.36650646781165375
170,64398,0.1361500642899849
171,79939,0.12406366669090726
172,71885,0.2580444529248067
173,20744,0.4119990736478305
174,44492,0.09399524359290101
175,49138,0.18869028604322022
176,15434,0.1918934419720692
177,86050,0.16304887699149767
178,94360,0.20487503570311835
179,10283,0.21217062141170145
180,27956,0.22011737304601428
181,90270,0.21729775282133834
182,14527,0.12961336881779265
183,14275,0.13390596291521234
184,42390,0.14281030904712466
185,55359,0.2493823311612718
186,89668,0.25493163365332316
187,42732,0.15980337016777157
188,91272,0.1483981562133285
189,91802,0.38577771062429755
190,46607,0.10625013024353915
191,59918,0.1803669235429262
192,34610,0.07712809853009044
193,43087,0.17462873578669857
194,83675,0.09124369385902945
195,59562,0.1671332542602928
196,12330,0.6194200164622135
197,38370,0.12715447834247728
198,1815,0.09488928443830236
199,82563,0.10798404500778022
200,76510,0.07788922648338505
201,81718,0.21322285791123077
202,33297,0.24431100699584027
203,36785,0.08733658744051276
204,8063,0.21046142070022686
205,22734,0.15359914693591392
206,14423,0.3873972409332616
207,90582,0.18975471094494484
208,32072,0.3723061508003856
209,50660,0.07659231736310217
210,2908,0.11605217256721143
211,86283,0.12464847400563907
212,32343,0.4340232051726478
213,81182,0.1727251934514166
214,67480,0.07001118822894731
215,20601,0.10926737847156028
216,91986,0.13295404581131032
217,94627,0.116427464904514
218,95323,0.5435866188732483
219,78869,0.10509216259814147
220,17554,0.10435905982134341
221,11288,0.3412047601092708
222,83435,0.2842080534065747
223,66707,0.2939044170476349
224,25894,0.2912697162945913
225,72829,0.18942205647523996
226,18620,0.07276978427711128
227,46800,0.1883120928227431
228,42553,0.08064845592660788
229,9352,0.12353500923352997
230,81843,0.1316269295686659
231,47513,0.2461253824727599
232,36150,0.13371669457580307
233,92234,0.24261283465879882
234,65108,0.1829235494556213
235,30061,0.12148508370412606
236,56580,0.3700354172386313
237,3330,0.15637331736540003
238,43612,0.10755038173179193
239,98897,0.059111188470264794
240,96470,0.16238767506173235
241,71414,0.13388100150808618
242,46822,0.12253261397193276
243,21510,0.13415983359194802
244,24328,0.13040810030775113
245,97576,0.2875763613840599
246,46914,0.16296905132580547
247,9750,0.19383524110998612
248,27407,0.35950133976162657
249,85992,0.7323645246890346
250,95209,0.1268265838793943
251,21977,0.5939957449750348
252,10328,0.12507034024614788
253,92944,0.1262216361496419
254,80084,0.14458310632189336
255,5194,0.17968013735279806
256,90101,0.16874677439404914
257,58461,0.3122021234895777
258,27503,0.13331333059965578
259,46526,0.3030854625494612
260,91918,0.07655211360853009
261,7214,0.17070976004055632
262,56526,0.35031622431237713
263,90659,0.21194974500958036
264,84370,0.15568494015472337
265,36208,0.3270809459910893
266,42217,0.132891616065472
267,83139,0.2572805049105932
268,68772,0.10063448012521678
269,58923,0.1735388194464066
270,77163,0.16919647796405324
271,95515,0.31521951605634413
272,29281,0.3482953533861114
273,92276,0.19740168869108646
274,8962,0.17806867400204582
275,74916,0.2876132375058215
276,97747,0.2018638018048128
277,89617,0.15876620649652176
278,96349,0.13887624900594328
279,37500,0.4863467163074345
280,64900,0.24322761886074334
281,33480,0.08622406678739389
282,9591,0.20614315215512724
283,21103,0.051120076062679085
284,48128,0.1201149106570993
285,78949,0.0769494760020723
286,14059,0.4418450059108711
287,46002,0.10477920595344623
288,98763,0.2572267280182978
289,72524,0.042219326852805925
290,18857,0.06267688143045116
291,79517,0.21220615991287126
292,97640,0.1821483379380468
293,35459,0.23701477190737225
294,42018,0.31017272822162706
295,38627,0.3557861019780676
296,25554,0.43496734234415513
297,26646,0.05530539068580617
298,35298,0.32664343184744526
299,21291,0.11801258193702305
300,51705,0.30816830226008307
301,85334,0.09389103204298532
302,14150,0.078518726630218
303,85813,0.11294797950946331
304,48126,0.4988074964965231
305,83708,0.13186269424003838
306,32860,1.3220196208147095
307,61789,0.15599491962927015
308,33822,0.10673987607688967
309,52560,0.1337595593834381
310,12877,0.08643586413701179
311,16917,0.17016100250242583
312,36932,0.2714803528101599
313,55125,0.2346648324613308
314,15477,0.16238363664390476
315,83831,0.16076607539521318
316,89546,0.16405566642144326
317,8124,0.3417941574820321
318,40249,0.26730292984235476
319,72349,0.17740091904198746
320,80800,0.22953830427513036
321,47469,0.21439375955517861
322,68588,0.18624389341810701
323,20794,0.157963330315519
324,79261,0.1368365358255069
325,15305,0.0406914648025601
326,45210,0.3977677804161768
327,46850,0.22602777699038334
328,78799,0.14136718620495733
329,51465,0.18918516913063926
330,23073,0.13839472590665935
331,87085,0.0972563653391248
332,38258,0.22044276012117528
333,55207,0.049580396200415225
334,642,0.07477486137747709
335,43800,0.12829061291691382
336,52497,0.11806024674987942
337,65604,0.18525186629327728
338,92448,0.09017410817620303
339,27796,0.05507660704003852
340,19148,0.13388732326016364
341,94480,0.13558379882075153
342,22960,0.49131139184168343
343,3311,0.12323807632767556
344,12561,0.36723252125969646
345,45439,0.1758685024706251
346,83102,0.12570973881369765
347,13401,0.37726012127416625
