ai_idx,score,knn_hits,min_dist,pred_sel,conf_sel,conf_abs_err
391,0.0,2,0.0,1,1,0.0
1282,0.0,1,0.0,1,1,0.0
1553,0.0,1,0.0,1,1,0.0
1579,0.0,1,0.0,1,1,0.0
1798,0.0,1,0.0,1,1,0.0
1954,0.0,2,0.0,1,1,0.0
2005,0.0,1,0.0,1,1,0.0
2018,0.0,5,0.0,1,1,0.0
2079,0.0,1,0.0,1,1,0.0
2376,0.0,1,0.0,1,1,0.0
2430,0.0,2,0.0,1,1,0.0
2872,0.0,2,0.0,1,1,0.0
2913,0.0,2,0.0,1,1,0.0
2963,0.0,1,0.0,1,1,0.0
3044,0.0,1,0.0,1,1,0.0
3068,0.0,2,0.0,1,1,0.0
3073,0.0,1,0.0,1,1,0.0
3560,0.0,1,0.0,1,1,0.0
3697,0.0,2,0.0,1,1,0.0
3849,0.0,1,0.0,1,1,0.0
3883,0.0,2,0.0,1,1,0.0
4105,0.0,1,0.0,1,1,0.0
4172,0.0,1,0.0,1,1,0.0
4246,0.0,1,0.0,1,1,0.0
4350,0.0,1,0.0,1,1,0.0
4682,0.0,1,0.0,1,1,0.0
4901,0.0,1,0.0,1,1,0.0
5434,0.0,3,0.0,1,1,0.0
5464,0.0,1,0.0,1,1,0.0
5923,0.0,1,0.0,1,1,0.0
5973,0.0,1,0.0,1,1,0.0
6377,0.0,3,0.0,1,1,0.0
6424,0.0,2,0.0,1,1,0.0
6551,0.0,2,0.0,1,1,0.0
6700,0.0,1,0.0,1,1,0.0
7444,0.0,2,0.0,1,1,0.0
7656,0.0,2,0.0,1,1,0.0
8448,0.0,1,0.0,1,1,0.0
8918,0.0,1,0.0,1,1,0.0
8993,0.0,1,0.0,1,1,0.0
9025,0.0,2,0.0,1,1,0.0
9956,0.0,4,0.0,1,1,0.0
10454,0.0,1,0.0,1,1,0.0
10659,0.0,2,0.0,1,1,0.0
10702,0.0,2,0.0,1,1,0.0
11074,0.0,1,0.0,1,1,0.0
11268,0.0,2,0.0,1,1,0.0
11415,0.0,2,0.0,1,1,0.0
11468,0.0,2,0.0,1,1,0.0
11828,0.0,1,0.0,1,1,0.0
12184,0.0,1,0.0,1,1,0.0
12321,0.0,1,0.0,1,1,0.0
12649,0.0,3,0.0,1,1,0.0
13113,0.0,2,0.0,1,1,0.0
13168,0.0,1,0.0,1,1,0.0
13287,0.0,1,0.0,1,1,0.0
13518,0.0,1,0.0,1,1,0.0
13596,0.0,1,0.0,1,1,0.0
13784,0.0,1,0.0,1,1,0.0
13910,0.0,2,0.0,1,1,0.0
14124,0.0,1,0.0,1,1,0.0
14155,0.0,2,0.0,1,1,0.0
14324,0.0,2,0.0,1,1,0.0
14527,0.0,1,0.0,1,1,0.0
14617,0.0,2,0.0,1,1,0.0
14790,0.0,1,0.0,1,1,0.0
15593,0.0,1,0.0,1,1,0.0
15818,0.0,2,0.0,1,1,0.0
16102,0.0,1,0.0,1,1,0.0
16378,0.0,2,0.0,1,1,0.0
16931,0.0,2,0.0,1,1,0.0
17492,0.0,1,0.0,1,1,0.0
17830,0.0,1,0.0,1,1,0.0
18522,0.0,3,0.0,1,1,0.0
18917,0.0,2,0.0,1,1,0.0
19848,0.0,1,0.0,1,1,0.0
19967,0.0,1,0.0,1,1,0.0
20082,0.0,1,0.0,1,1,0.0
20301,0.0,2,0.0,1,1,0.0
20462,0.0,1,0.0,1,1,0.0
21251,0.0,2,0.0,1,1,0.0
21663,0.0,1,0.0,1,1,0.0
21714,0.0,1,0.0,1,1,0.0
21759,0.0,1,0.0,1,1,0.0
21903,0.0,1,0.0,1,1,0.0
22106,0.0,1,0.0,1,1,0.0
22570,0.0,2,0.0,1,1,0.0
22987,0.0,2,0.0,1,1,0.0
23128,0.0,2,0.0,1,1,0.0
23305,0.0,2,0.0,1,1,0.0
23891,0.0,1,0.0,1,1,0.0
24123,0.0,1,0.0,1,1,0.0
24187,0.0,2,0.0,1,1,0.0
24354,0.0,1,0.0,1,1,0.0
24495,0.0,2,0.0,1,1,0.0
24522,0.0,2,0.0,1,1,0.0
24584,0.0,2,0.0,1,1,0.0
24859,0.0,1,0.0,1,1,0.0
25222,0.0,1,0.0,1,1,0.0
26112,0.0,1,0.0,1,1,0.0
26298,0.0,2,0.0,1,1,0.0
26417,0.0,1,0.0,1,1,0.0
26431,0.0,1,0.0,1,1,0.0
26487,0.0,2,0.0,1,1,0.0
26569,0.0,2,0.0,1,1,0.0
26681,0.0,1,0.0,1,1,0.0
26854,0.0,2,0.0,1,1,0.0
27175,0.0,3,0.0,1,1,0.0
27192,0.0,1,0.0,1,1,0.0
27418,0.0,1,0.0,1,1,0.0
27694,0.0,3,0.0,1,1,0.0
27815,0.0,2,0.0,1,1,0.0
28074,0.0,1,0.0,1,1,0.0
28152,0.0,1,0.0,1,1,0.0
28229,0.0,1,0.0,1,1,0.0
28986,0.0,1,0.0,1,1,0.0
29319,0.0,1,0.0,1,1,0.0
29484,0.0,2,0.0,1,1,0.0
29680,0.0,1,0.0,1,1,0.0
30020,0.0,1,0.0,1,1,0.0
30158,0.0,1,0.0,1,1,0.0
