ci_idx,ai_idx,distance,rank
1691,45638,0.0873732939362526,0
2901,82251,0.08876018971204758,0
6747,4916,0.08925430476665497,0
8684,86277,0.08971813321113586,0
8718,85162,0.093721903860569,0
4823,59160,0.09383109211921692,0
4604,32779,0.09400363266468048,0
7730,83596,0.09629982709884644,0
9526,22963,0.09849721193313599,0
6092,87245,0.09937562793493271,0
539,96261,0.09972082078456879,0
5888,90034,0.10068870335817337,0
3933,69089,0.10194042325019836,0
5659,17096,0.10325616598129272,0
8265,97509,0.10390198230743408,0
4088,5686,0.1045028418302536,0
4462,78501,0.10819459706544876,0
234,19377,0.10825413465499878,0
4316,92554,0.10856794565916061,0
6834,33627,0.10937334597110748,0
9200,87796,0.10938622802495956,0
9115,70826,0.1113588809967041,0
2023,37401,0.11153796315193176,0
7316,94292,0.11453689634799957,0
1767,20460,0.11497853696346283,0
435,55678,0.11622317135334015,0
3313,79042,0.11681796610355377,0
6195,62439,0.11698384582996368,0
5899,21500,0.11723525077104568,0
4585,14677,0.1173306480050087,0
4868,7090,0.11786060035228729,0
8135,55567,0.1182338148355484,0
5364,76239,0.11837513744831085,0
9256,96138,0.1190049797296524,0
2233,44414,0.12029862403869629,0
6745,85379,0.12057294696569443,0
7398,72852,0.12058500945568085,0
8650,56012,0.12122384458780289,0
802,1341,0.12187689542770386,0
9401,22752,0.12208616733551025,0
2466,52632,0.12279254198074341,0
6728,84039,0.1228090301156044,0
6466,30494,0.1228446215391159,0
9365,95965,0.1230141744017601,0
2517,69716,0.12413051724433899,0
2835,38934,0.12442563474178314,0
3402,86929,0.12445101886987686,0
3192,61433,0.12484478950500488,0
4825,64518,0.12494736909866333,0
1612,84464,0.12508100271224976,0
3549,87071,0.12526704370975494,0
3291,3969,0.12686489522457123,0
7717,71844,0.1269015073776245,0
7617,29905,0.12712013721466064,0
7076,25411,0.12736861407756805,0
117,28633,0.1277729719877243,0
9803,81557,0.12876994907855988,0
9843,36519,0.12900063395500183,0
448,37186,0.12908266484737396,0
6781,78326,0.12954522669315338,0
8080,24126,0.131033793091774,0
113,96255,0.13107050955295563,0
3252,97226,0.13153663277626038,0
2790,86920,0.1318216472864151,0
7321,34742,0.13194619119167328,0
1013,27594,0.1319744735956192,0
6989,68410,0.13253670930862427,0
2608,47968,0.13289184868335724,0
8990,5353,0.13320791721343994,0
794,95631,0.1334220916032791,0
6731,1375,0.13365438580513,0
9383,95344,0.1343555599451065,0
4322,96221,0.1343764066696167,0
6179,67336,0.1343960165977478,0
1806,86887,0.13517986238002777,0
757,5761,0.13525192439556122,0
7104,45693,0.13530246913433075,0
