ci_idx,ai_idx,distance,ci_dist,di_cost
1352,67161,0.030870448099449277,0.027888275682926178,0.002982172416523099
6516,96267,0.04110843688249588,0.035276103764772415,0.005832333117723465
1037,1363,0.043257913552224636,0.0404706671833992,0.0027872463688254356
1104,41827,0.05472859973087907,0.051464881747961044,0.003263717982918024
555,16625,0.05487437406554818,0.050987206399440765,0.003887167666107416
440,83795,0.05733492621220648,0.054761894047260284,0.0025730284396559
970,16895,0.05754500115290284,0.05245662108063698,0.005088380072265863
982,79396,0.05863410048186779,0.0470941923558712,0.01153990812599659
2905,87244,0.061997891403734684,0.0587879940867424,0.003209897316992283
3788,82610,0.062345188576728106,0.05709301680326462,0.005252168048173189
4233,67818,0.06255266163498163,0.052584778517484665,0.009967883117496967
2264,46909,0.06358260195702314,0.058805856853723526,0.004776745103299618
2376,26751,0.06364607927389443,0.06119675189256668,0.0024493273813277483
6006,71845,0.06368518248200417,0.04785139113664627,0.015833787620067596
7610,33061,0.06652136705815792,0.056360527873039246,0.010160839185118675
2284,4826,0.0665307235904038,0.06394178420305252,0.0025889393873512745
2212,23402,0.06655824813060462,0.06307826936244965,0.0034799862187355757
3309,15741,0.06709601427428424,0.06492491811513901,0.002171096159145236
5106,71884,0.06729073356837034,0.05936846137046814,0.007922272197902203
81,17632,0.06735252332873642,0.06378992646932602,0.003562596859410405
166,60504,0.06749383918941021,0.06549357622861862,0.002000262960791588
4196,47079,0.06750714406371117,0.052463628351688385,0.01504351943731308
973,87681,0.06755317305214703,0.06536370515823364,0.0021894678939133883
6351,64203,0.06772120483219624,0.05068080872297287,0.017040396109223366
993,52061,0.06776142935268581,0.06502226740121841,0.002739161951467395
1068,38367,0.06785828154534101,0.05856160819530487,0.009296669624745846
601,37509,0.06854853080585599,0.06104454770684242,0.007503983099013567
1762,90028,0.06882061483338475,0.06309040635824203,0.005730208475142717
490,48204,0.06911230820696801,0.06735998392105103,0.001752331736497581
1071,27456,0.07040574867278337,0.05840258300304413,0.012003165669739246
820,87526,0.07101355399936438,0.0689673125743866,0.0020462488755583763
1244,55288,0.07135075307451189,0.06840173155069351,0.0029490215238183737
3835,41928,0.07157191634178162,0.059358149766922,0.01221376284956932
3855,16672,0.07185616157948971,0.05464340001344681,0.0172127615660429
3911,66628,0.07328516524285078,0.061854321509599686,0.011430843733251095
103,77218,0.07358491269405931,0.07179071009159088,0.001794202602468431
6237,30265,0.07386633660644293,0.06695409119129181,0.006912245415151119
3782,6582,0.07407299824990332,0.0704990029335022,0.003573995316401124
3518,42675,0.07440201984718442,0.06844839453697205,0.005953625310212374
1065,49057,0.07450206158682704,0.07023879140615463,0.004263270180672407
657,27766,0.07482759794220328,0.0683063343167305,0.006521263625472784
6521,16180,0.07491775462403893,0.06844236701726913,0.0064753876067698
5112,39491,0.0750173395499587,0.065399169921875,0.009618169628083706
419,80104,0.07504540402442217,0.0596948079764843,0.01535059604793787
1791,5385,0.07515415060333908,0.0726083517074585,0.00254579889588058
863,28720,0.07526421826332808,0.06983016431331635,0.00543405395001173
1955,45350,0.07562618609517813,0.0733993798494339,0.0022268062457442284
2773,816,0.07578911073505878,0.07258885353803635,0.003200257197022438
356,61253,0.07605506107211113,0.06803711503744125,0.008017946034669876
6606,59317,0.07619913946837187,0.0738627091050148,0.002336430363357067
1469,31291,0.07664661109447479,0.07189638912677765,0.0047502219676971436
2304,9862,0.07665359973907471,0.07354629039764404,0.003107309341430664
3251,70681,0.0767006641253829,0.06281400471925735,0.013886659406125546
1526,87283,0.07680546306073666,0.06037222966551781,0.01643323339521885
755,12385,0.07696498138830066,0.07101590931415558,0.005949072074145079
207,69840,0.07713043410331011,0.0702027678489685,0.006927666254341602
2727,72402,0.07870631851255894,0.0664747953414917,0.012231523171067238
5286,28010,0.07891219854354858,0.07190148532390594,0.007010713219642639
1570,21070,0.0789960864931345,0.07035031914710999,0.008645767346024513
2535,55142,0.07949677435681224,0.07307066023349762,0.006426114123314619
426,78365,0.07975711580365896,0.07490724325180054,0.004849872551858425
102,39917,0.08002795930951834,0.07766491174697876,0.0023630475625395775
968,65049,0.08004403859376907,0.07566371560096741,0.004380322992801666
2873,45304,0.08020852925255895,0.07691043615341187,0.0032980930991470814
3534,41492,0.08053602767176926,0.0775454044342041,0.002990615786984563
1117,44976,0.08054795302450657,0.06488416343927383,0.015663789585232735
8130,96170,0.08123082621023059,0.07468804717063904,0.006542779039591551
3278,22697,0.08148159086704254,0.057633526623249054,0.023848064243793488
6656,1981,0.0815506256185472,0.07854107767343521,0.00300954794511199
453,9750,0.0815911591053009,0.0486224927008152,0.0329686664044857
6930,72156,0.08197555597871542,0.07356302440166473,0.008412531577050686
7116,40897,0.08210277510806918,0.07967229932546616,0.0024304757826030254
1154,52627,0.08213783334940672,0.068235382437706,0.013902450911700726
1979,34441,0.08224911941215396,0.08012914657592773,0.002119980286806822
6000,50372,0.08228388102725148,0.07797867059707642,0.004305217880755663
6837,28403,0.08233433309942484,0.07861011475324631,0.0037242183461785316
4754,76183,0.08236847631633282,0.06268243491649628,0.01968604139983654
18,85745,0.08253770507872105,0.0780826210975647,0.004455076530575752
2669,1135,0.08293202379718423,0.07825382798910141,0.004678188357502222
2115,36600,0.08310511661693454,0.07581128180027008,0.00729382736608386
445,68182,0.08314482145942748,0.07993508875370026,0.0032097327057272196
1901,66976,0.08317245589569211,0.0785951167345047,0.00457733916118741
5529,37375,0.08319240901619196,0.07823888212442398,0.004953526891767979
3041,74875,0.08326343633234501,0.07209697365760803,0.011166462674736977
6341,48011,0.08343016356229782,0.07902300357818604,0.004407159984111786
1273,74000,0.08361939853057265,0.07896284759044647,0.004656550940126181
1180,83527,0.08369982894510031,0.08144931495189667,0.00225051399320364
8918,69404,0.08408619393594563,0.08172198385000229,0.0023642100859433413
2717,93020,0.08426171913743019,0.08095508813858032,0.0033066309988498688
3634,45103,0.08427831390872598,0.07940998673439026,0.004868327174335718
430,51845,0.08445022627711296,0.0675007626414299,0.01694946363568306
1265,86044,0.08447685302235186,0.08159135282039642,0.0028855076525360346
8960,67505,0.08473098371177912,0.07160866260528564,0.013122321106493473
582,53768,0.084737588185817,0.0802416205406189,0.004495967645198107
761,90671,0.08519646897912025,0.08100664615631104,0.004189822822809219
9379,84692,0.0852898268494755,0.08301326632499695,0.0022765679750591516
