ci_idx,ai_idx,distance
0,70794,0.047090979865713464
1,38045,0.14170099937086122
2,92540,0.09285694377326564
3,7695,0.055011115201782416
4,73035,0.015149757496288965
5,61197,0.16730475173143466
6,5833,0.05245054380960794
7,63400,0.09819970624351103
8,38621,0.04509199903793876
9,54856,0.31856653299605747
10,59028,0.01780167952992881
11,34941,0.03273616676742516
12,59260,0.10328771504730888
13,71424,0.17454872391519455
14,63600,0.047692870174088305
15,62794,0.04572226641126946
16,63231,0.03727735290970714
17,59703,0.04467701832136948
18,75651,0.16490545100452497
19,46127,0.05738105894612673
20,87056,0.07098874433127354
21,36931,0.19894208534809027
22,71456,0.09505206788139331
23,85180,0.13632676595852933
24,57739,0.081326519640774
25,69329,0.07731573009651949
26,92527,0.0692985840551968
27,39068,0.11708990650179271
28,35326,0.0316865387183925
29,8068,0.09864641099683215
30,20824,0.0388292016503801
31,52471,0.04720302722708339
32,67109,0.05804575541306934
33,34400,0.06435595342001961
34,90226,0.08444135947297443
35,36561,0.048595806113773204
36,34368,0.02508689732308863
37,78394,0.16965380407343525
38,12555,0.035440734668242685
39,10639,0.04225464124779457
40,9894,0.42873962956865075
41,86078,0.09445655868414511
42,32422,0.046316416801796406
43,67170,0.09760721155790575
44,8359,0.022450203572366365
45,3218,0.020325603836275366
46,75596,0.09666827063605064
47,31749,0.05789456367549432
48,12504,0.027223218797275232
49,47693,0.017643661283800204
50,16623,0.054846051346479685
51,67907,0.03860170349486461
52,43227,0.07571920650495201
53,55829,0.21272849385510523
54,27858,0.07635834239038879
55,73433,0.09117582265731371
56,76640,0.13668033235951482
57,82649,0.059649330527054706
58,5367,0.06557499786129431
59,22710,0.11677483895850313
60,84041,0.06565021092037301
61,41403,0.03712319209717647
62,64668,0.060312131948335665
63,38926,0.01496025921348637
64,98067,0.0623316529810872
65,41603,0.09375408280919462
66,95720,0.07811023278463725
67,50692,0.047709846489642244
68,55088,0.03736110475172296
69,23400,0.19076056745739195
70,13012,0.08206224295406128
71,303,0.05691718246096389
72,3882,0.0436489182165785
73,24713,0.0675632144963121
74,17081,0.0897426661256948
75,82771,0.07556479881540808
76,74794,0.07955375949893444
77,66545,0.10426361462461217
78,376,0.06362046761954215
79,1366,0.08358805707168253
80,49137,0.0813022118704419
81,38620,0.06539428342320798
82,29594,0.13568926170881107
83,14757,0.23581225988029436
84,56708,0.10017763748574084
85,75032,0.032410818437085966
86,8182,0.0877353088120179
87,51813,0.0776833404764698
88,87703,0.019127619446170127
89,40808,0.2786563664930679
90,83011,0.06331716689232149
91,46401,0.08020084706796823
92,21157,0.050719691946976134
93,2561,0.05892982029121297
94,3868,0.040518592636170594
95,4904,0.0557513942114152
96,35737,0.08427957590241139
97,55431,0.01802231239102047
98,11985,0.0533594972964304
99,37079,0.47667009411442884
100,26421,0.04471175546229008
101,69214,0.09127970498609883
102,32558,0.057410893441072114
103,54051,0.2532542048481362
104,70212,0.1484162440805224
105,58731,0.05157292117937752
106,54320,0.09062884368937606
107,6754,0.07805316398897365
108,4986,0.050068423069782625
109,73413,0.09327578612311728
110,23681,0.05538331364774225
111,97358,0.05674265303909572
112,42758,0.046293334487730174
113,23153,0.0763644564830262
114,54170,0.23752245886173934
115,68339,0.03445074005362028
116,81263,0.028949187958169302
117,45862,0.044195114778679816
118,65159,0.14509012634263543
119,32083,0.1300863218030936
120,94019,0.11283352104209132
121,78931,0.06608084630809331
122,19905,0.10605912536052452
123,97264,0.26160306571692554
124,61061,0.018486581132079696
125,87610,0.0484692248333003
126,36235,0.12826305065954158
127,41828,0.07907211743191997
128,65162,0.15021107167996192
129,37676,0.2394138319241373
130,69172,0.03789642469460851
131,94644,0.05591679542472488
132,45401,0.06105800593524677
133,7180,0.20136601773655644
134,11780,0.03622562152403214
135,36574,0.025868541775064896
136,36677,0.09332170700035224
137,35207,0.03626876737251672
138,97577,0.1096016329705168
139,68155,0.09834862375647405
140,35003,0.06986564078819717
141,60155,0.014976001730791118
142,58455,0.0562581898551047
143,30931,0.096426517266646
144,17488,0.06664387121523145
145,19638,0.06912443552898898
146,59772,0.03901549924278523
