ai_idx,score,greedy_match,greedy_dist,pred_sel,conf_sel,conf_abs_err
7827,-0.037411997851449996,1,0.03707532584667206,1,1,0.00033667200477793813
74101,-0.0386836709221825,1,0.037854354828596115,1,1,0.0008293160935863853
44488,-0.04214746352226939,1,0.04208248853683472,1,1,6.497498543467373e-05
66201,-0.048606316500809044,1,0.048468396067619324,1,1,0.00013792043318971992
45345,-0.04899245535489172,1,0.04857857525348663,1,1,0.00041388010140508413
94645,-0.049694515677401796,1,0.049403369426727295,1,1,0.00029114625067450106
28976,-0.05130362310592318,1,0.05122638866305351,1,1,7.723444286966696e-05
82694,-0.05654813314322382,1,0.055575404316186905,1,1,0.0009727288270369172
53437,-0.05665974452858791,1,0.055773504078388214,1,1,0.0008862404501996934
18663,-0.05683940136805177,1,0.0498603917658329,1,1,0.006979009602218866
42004,-0.05701556243002415,1,0.04696641117334366,1,1,0.010049151256680489
40190,-0.058869983069598675,1,0.057243622839450836,1,1,0.0016263602301478386
67822,-0.059381442799349315,1,0.05917399749159813,1,1,0.0002074453077511862
57111,-0.06047494290396571,1,0.0551692396402359,1,1,0.005305703263729811
13914,-0.06109030784864444,1,0.06095227599143982,1,1,0.00013803185720462352
278,-0.06205259752459824,1,0.05876745283603668,1,1,0.0032851446885615587
98632,-0.06359834189061075,1,0.06341253966093063,1,1,0.00018580222968012094
79668,-0.06396905705332756,1,0.05547712370753288,1,1,0.008491933345794678
38860,-0.0655800742097199,1,0.06501413136720657,1,1,0.0005659428425133228
25519,-0.06593266129493713,1,0.05040533468127251,1,1,0.015527326613664627
34411,-0.0670625106577063,1,0.06682441383600235,1,1,0.00023809682170394808
37938,-0.06789106302312575,1,0.06783885508775711,1,1,5.220793536864221e-05
59687,-0.06842138560023159,1,0.06779790669679642,1,1,0.0006234789034351707
69049,-0.06961069907993078,1,0.057479482144117355,1,1,0.012131216935813427
54474,-0.06964846351183951,1,0.06928827613592148,1,1,0.00036018737591803074
70852,-0.07024187924980652,1,0.070013128221035,1,1,0.0002287510287715122
67461,-0.07097470015287399,1,0.06366788595914841,1,1,0.007306814193725586
91109,-0.0716401819663588,1,0.07115547358989716,1,1,0.00048470837646164
27042,-0.0735603764806001,1,0.07350979745388031,1,1,5.057902671978809e-05
80005,-0.07376230601221323,1,0.07077467441558838,1,1,0.0029876315966248512
5338,-0.07468690257519484,1,0.059241220355033875,1,1,0.015445682220160961
37591,-0.0763776438543573,1,0.0757194459438324,1,1,0.0006581979105249047
90901,-0.07641284167766571,1,0.06660343706607819,1,1,0.009809404611587524
85139,-0.07649873197078705,1,0.054222602397203445,1,1,0.022276129573583603
32727,-0.07668644085060805,1,0.0756581574678421,1,1,0.0010282833827659488
79865,-0.08136939909309149,1,0.07586787641048431,1,1,0.005501522682607174
30444,-0.08154270239174366,1,0.07715370506048203,1,1,0.004388997331261635
56373,-0.08162081017144374,1,0.08158259093761444,1,1,3.821923382929526e-05
28121,-0.08165936265140772,1,0.07993694394826889,1,1,0.0017224187031388283
65560,-0.08181788527872413,1,0.0803089588880539,1,1,0.00150892639067024
39727,-0.08253945875912905,1,0.06850865483283997,1,1,0.014030803926289082
78173,-0.08273787607322447,1,0.08243090659379959,1,1,0.00030696947942487895
13814,-0.0831235374789685,1,0.080645851790905,1,1,0.0024776856880635023
224,-0.08328241854906082,1,0.08082420378923416,1,1,0.00245821475982666
79407,-0.08379366221197415,1,0.08367269486188889,1,1,0.00012096735008526593
68218,-0.08426497783511877,1,0.0841529592871666,1,1,0.00011201854795217514
35348,-0.08539571054279804,1,0.07749530673027039,1,1,0.007900403812527657
37788,-0.0856520461384207,1,0.08355890214443207,1,1,0.002093143993988633
41234,-0.08600244112312794,1,0.08173307776451111,1,1,0.004269363358616829
51371,-0.08602427737787366,1,0.08438965678215027,1,1,0.0016346205957233906
37308,-0.08642804808914661,1,0.07687529176473618,1,1,0.009552756324410439
68241,-0.08665278367698193,1,0.06730666756629944,1,1,0.019346116110682487
57017,-0.0869442627299577,1,0.08472374826669693,1,1,0.00222051446326077
15884,-0.08707777410745621,1,0.0745014026761055,1,1,0.012576371431350708
42750,-0.08709399867802858,1,0.08453722298145294,1,1,0.0025567756965756416
61675,-0.0871023302897811,1,0.07489059120416641,1,1,0.012211739085614681
37457,-0.08750107070954982,1,0.08734314143657684,1,1,0.00015792927297297865
66130,-0.0884244991466403,1,0.08313365280628204,1,1,0.005290846340358257
21776,-0.08854478225111961,1,0.05326278880238533,1,1,0.03528199344873428
10151,-0.08860037333215587,1,0.08850041031837463,1,1,9.996301378123462e-05
16534,-0.08922669058665633,1,0.08616404980421066,1,1,0.003062640782445669
22897,-0.08924014028161764,1,0.08002043515443802,1,1,0.009219705127179623
19223,-0.08935704943723977,1,0.08802353590726852,1,1,0.001333513529971242
66465,-0.08935784865752794,1,0.08917470276355743,1,1,0.0001831458939705044
3978,-0.08942113770172,1,0.08369104564189911,1,1,0.00573009205982089
70971,-0.08993628442112822,1,0.08982827514410019,1,1,0.00010800927702803165
57423,-0.0899562994018197,1,0.0866786390542984,1,1,0.003277660347521305
69824,-0.09025418819510378,1,0.09011765569448471,1,1,0.00013653250061906874
90817,-0.09091166872531176,1,0.08321978896856308,1,1,0.007691879756748676
86205,-0.09094521583756432,1,0.09072674810886383,1,1,0.0002184677287004888
16355,-0.0909682231140323,1,0.09083808958530426,1,1,0.00013013352872803807
