ci_idx,ai_idx,distance
0,10388,0.14905786514282227
1,59906,0.2451399862766266
2,17860,0.2413220852613449
3,69581,0.2793765962123871
4,71240,0.34606918692588806
5,40378,0.09195813536643982
6,39694,0.18632306158542633
7,84719,0.41857829689979553
8,81152,0.2047656774520874
9,94879,0.21778321266174316
10,35204,0.09497641026973724
11,71329,1.121567726135254
12,33474,0.17608165740966797
13,98865,0.27968665957450867
14,73295,0.1691565215587616
15,94645,0.049403369426727295
16,69513,0.4069943428039551
17,33227,0.38212889432907104
18,46191,0.28820595145225525
19,43846,0.22241389751434326
20,14364,0.1443084478378296
21,760,0.2311726063489914
22,63019,0.1029684916138649
23,92693,1.1135637760162354
24,32435,0.16797637939453125
25,55444,0.1250608265399933
26,66584,0.14218764007091522
27,99569,0.2604077458381653
28,23236,0.18236303329467773
29,14285,0.40752866864204407
30,58372,0.2590087652206421
31,37022,0.19709476828575134
32,39703,0.18908748030662537
33,99002,0.22277384996414185
34,3878,0.27212849259376526
35,54372,0.31351199746131897
36,41823,0.30668020248413086
37,92412,0.35700228810310364
38,29623,0.34883448481559753
39,29490,0.1087999939918518
40,24070,0.2096993774175644
41,16526,0.48144903779029846
42,87067,0.14712472259998322
43,61536,0.18158112466335297
44,81022,0.11762027442455292
45,6501,0.22878064215183258
46,52675,0.22028587758541107
47,67433,0.2156066596508026
48,44178,0.14923731982707977
49,3720,0.14427225291728973
50,53699,0.33978375792503357
51,98934,0.12766145169734955
52,44546,0.11117511987686157
53,45830,0.2043611854314804
54,28131,0.20467127859592438
55,65568,0.30260878801345825
56,67299,0.25678712129592896
57,43960,0.20843400061130524
58,65255,0.15774750709533691
59,77748,0.16546081006526947
60,92921,0.15142369270324707
61,4761,0.14455190300941467
62,849,0.09605903178453445
63,8126,0.1736798733472824
64,26832,0.4985259175300598
65,64802,0.3475240468978882
66,91196,0.24961480498313904
67,5409,0.17389480769634247
68,16022,0.09181231260299683
69,42552,0.13335660099983215
70,92906,0.3470246195793152
71,26586,0.2296518087387085
72,12875,0.10730338841676712
73,96377,0.12171490490436554
74,1626,0.4941844940185547
75,79059,0.26721569895744324
76,59810,0.18806123733520508
77,32597,0.2064717710018158
78,24675,0.20396439731121063
79,15366,0.20689848065376282
80,84452,0.2229762226343155
81,69528,0.23318083584308624
82,34171,0.21709850430488586
83,54205,0.3541027307510376
84,94437,0.20937898755073547
85,83077,0.39345240592956543
86,91424,0.3310767412185669
87,72440,0.1759616732597351
88,30659,0.24386201798915863
89,17938,0.23830793797969818
90,68220,0.325529009103775
91,96409,0.26062867045402527
92,5371,0.29653263092041016
93,18712,0.1802213191986084
94,65801,0.18787704408168793
95,79450,0.18995533883571625
96,95431,0.15641795098781586
97,61270,0.12966874241828918
98,40013,0.33660075068473816
99,1945,0.21727092564105988
100,42172,0.3389020264148712
101,24835,0.18376609683036804
102,92477,0.21526144444942474
103,74557,0.1658712923526764
104,99836,0.1130942851305008
105,32510,0.2772749960422516
106,17955,0.14318408071994781
107,28376,0.09433035552501678
108,37938,0.06783885508775711
109,85717,0.17157383263111115
110,42924,0.2912777066230774
111,184,0.12089226394891739
112,3402,0.4549769461154938
113,49756,0.11897158622741699
114,20891,0.2016894817352295
115,95017,0.48557546734809875
116,93036,0.22168414294719696
117,67402,0.4033351242542267
118,27789,0.19631920754909515
119,63723,0.23910589516162872
120,57830,0.28851214051246643
121,10174,0.1406039446592331
122,89785,0.2244013547897339
123,95790,0.4411645829677582
124,12035,0.35429736971855164
125,33233,0.09614983201026917
126,17254,0.15378156304359436
127,98105,0.23071236908435822
128,24024,0.2165367156267166
129,19290,0.27080273628234863
130,82991,0.2794542610645294
131,35088,0.2086077481508255
132,45660,0.11684555560350418
133,52228,0.1197848990559578
134,65999,0.14177212119102478
135,51362,0.279714971780777
136,39295,0.40740716457366943
137,44160,0.14825394749641418
138,40878,0.16084282100200653
139,6717,0.2591637969017029
140,70344,0.24033845961093903
141,66239,0.13698463141918182
142,25032,0.16937045753002167
143,80014,0.1307058334350586
144,44514,0.31047117710113525
145,96868,0.15996405482292175
146,77368,0.24463115632534027
147,1265,0.15383639931678772
148,57673,0.2932736575603485
149,2195,0.4299592673778534
150,2540,0.24475812911987305
151,32723,0.21992991864681244
152,66366,0.2743924558162689
153,74698,0.18903744220733643
154,22205,0.18108679354190826
155,57705,0.17088189721107483
156,83797,0.3540444076061249
157,73318,0.1386183202266693
158,69012,0.2678406238555908
159,6410,0.13104087114334106
160,57715,0.27506279945373535
161,63109,0.1549052596092224
162,69852,0.27632570266723633
163,65738,0.18236848711967468
164,16365,0.30523940920829773
165,15348,0.20986807346343994
166,82371,0.26496732234954834
167,57488,0.1304038166999817
168,61941,0.17031094431877136
169,30113,0.20668856799602509
170,18499,0.3767201602458954
171,73942,0.09064752608537674
172,62846,0.24311329424381256
173,80300,0.14458627998828888
174,20552,0.4924965798854828
175,78734,0.17979010939598083
176,60854,0.312320739030838
177,29521,0.3546185791492462
178,68342,0.16722646355628967
179,5472,0.16115841269493103
180,7545,0.3996359705924988
181,30821,0.33108288049697876
182,518,0.15004433691501617
183,35476,0.3174383044242859
184,15240,0.13928340375423431
185,37286,0.16571936011314392
186,88561,0.1338059902191162
187,74487,0.1644442230463028
188,78318,0.24705976247787476
189,38119,0.24922329187393188
190,1618,0.2837856709957123
191,70052,0.24984849989414215
192,47888,0.28304323554039
193,84100,0.24169161915779114
194,85175,0.2858436405658722
195,92668,0.29176419973373413
196,95525,0.2752731144428253
197,42125,0.29909929633140564
198,15411,0.1947881281375885
199,63444,0.2358495444059372
200,60235,0.5398954153060913
201,32987,0.1055665984749794
202,93518,0.12969905138015747
203,71008,0.20077785849571228
204,56762,0.27324822545051575
205,97610,0.1717393696308136
206,87013,0.12349114567041397
207,42679,0.14861001074314117
208,29385,0.2694758176803589
209,92808,0.32452717423439026
210,93019,0.3060714602470398
211,94996,0.2198653519153595
212,14902,0.37599700689315796
213,18336,0.31049665808677673
214,14637,0.34025001525878906
215,61455,0.12677614390850067
216,21815,0.3317962884902954
217,95368,0.18159182369709015
218,75879,0.311342716217041
219,59618,0.19281215965747833
220,85185,0.30273354053497314
221,40757,0.24684026837348938
222,56634,0.12392719835042953
223,1545,0.3964087665081024
224,42484,0.1531035453081131
225,49290,0.17709535360336304
226,19138,0.19951750338077545
227,47465,0.16821816563606262
228,53797,0.4908650815486908
229,94422,0.19283844530582428
230,61753,0.14408162236213684
231,67820,0.3734353184700012
232,3482,0.32055965065956116
233,82471,0.15717820823192596
234,30236,0.2240619957447052
235,30978,0.18497905135154724
236,69527,0.14680622518062592
237,32996,0.41932761669158936
238,92413,0.14301863312721252
239,56621,0.21948325634002686
240,97276,0.16376598179340363
241,15270,0.6114204525947571
242,37191,0.2623715400695801
243,42004,0.04696641117334366
244,24967,0.11139967292547226
245,1959,0.2640121877193451
246,45301,0.185815691947937
247,6292,0.2344309389591217
248,26340,0.15917342901229858
249,6354,0.14450623095035553
250,28121,0.07993694394826889
251,24260,0.29356732964515686
252,11113,0.23124824464321136
253,68833,0.2526821196079254
254,23522,0.10765828937292099
255,64946,0.18754979968070984
256,21301,0.13654455542564392
257,51040,0.16436298191547394
258,53985,0.44702672958374023
259,16797,0.32907143235206604
260,22210,0.23190344870090485
261,13987,0.46206045150756836
262,92436,0.2239445298910141
263,80758,0.14885438978672028
264,55268,0.1907358169555664
265,44865,0.1106758564710617
266,52956,0.1323787420988083
267,25433,0.16038168966770172
268,20849,0.11176814883947372
269,40982,0.24767251312732697
270,84144,0.13301411271095276
271,68241,0.06730666756629944
272,75673,0.18892401456832886
273,93748,0.11604207009077072
274,16783,0.14733237028121948
275,2798,0.15771198272705078
