ai_idx,score,greedy_match,greedy_dist,pred_sel,conf_sel,conf_abs_err
86277,-0.12460647150874138,1,0.08971813321113586,1,1,0.034888338297605515
97509,-0.1257018707692623,1,0.10390198230743408,1,1,0.021799888461828232
4916,-0.12784776836633682,1,0.08925430476665497,1,1,0.038593463599681854
69716,-0.1448296196758747,1,0.12413051724433899,1,1,0.02069910243153572
83596,-0.1451759822666645,1,0.09629982709884644,1,1,0.04887615516781807
92554,-0.1485477276146412,1,0.10856794565916061,1,1,0.039979781955480576
86920,-0.15914222411811352,1,0.1318216472864151,1,1,0.027320576831698418
17234,-0.15932876709848642,1,0.1471002846956253,1,1,0.012228482402861118
33627,-0.15962669253349304,1,0.10937334597110748,1,1,0.05025334656238556
78326,-0.16449304297566414,1,0.12954522669315338,1,1,0.03494781628251076
44414,-0.16556204110383987,1,0.12029862403869629,1,1,0.045263417065143585
37401,-0.1679680347442627,1,0.11153796315193176,1,1,0.05643007159233093
83579,-0.16810714453458786,1,0.13959096372127533,1,1,0.02851618081331253
41110,-0.17068523168563843,1,0.14155445992946625,1,1,0.02913077175617218
85379,-0.17115182429552078,1,0.12057294696569443,1,1,0.050578877329826355
95310,-0.1715706828981638,1,0.14137937128543854,1,1,0.030191311612725258
28633,-0.17226775363087654,1,0.1277729719877243,1,1,0.04449478164315224
24126,-0.17272675037384033,1,0.131033793091774,1,1,0.041692957282066345
76239,-0.17531276121735573,1,0.11837513744831085,1,1,0.056937623769044876
73857,-0.1779162436723709,1,0.14074668288230896,1,1,0.03716956079006195
37186,-0.17914284765720367,1,0.12908266484737396,1,1,0.05006018280982971
33566,-0.18038459680974483,1,0.16397175192832947,1,1,0.016412844881415367
84464,-0.18053454533219337,1,0.12508100271224976,1,1,0.05545354261994362
6890,-0.18061888590455055,1,0.1492144763469696,1,1,0.03140440955758095
22764,-0.18243006244301796,1,0.16204746067523956,1,1,0.020382601767778397
3086,-0.18628779985010624,1,0.16750776767730713,1,1,0.01878003217279911
63880,-0.18831360712647438,1,0.15617510676383972,1,1,0.03213850036263466
85943,-0.18919566832482815,1,0.16297359764575958,1,1,0.026222070679068565
68410,-0.19159094616770744,1,0.13253670930862427,1,1,0.059054236859083176
63758,-0.19198394566774368,1,0.17258132994174957,1,1,0.01940261572599411
30706,-0.19320080056786537,1,0.14689847826957703,1,1,0.046302322298288345
57131,-0.1936083808541298,1,0.173176109790802,1,1,0.02043227106332779
8710,-0.1943061202764511,1,0.14433230459690094,1,1,0.04997381567955017
77240,-0.19481745921075344,1,0.16766385734081268,1,1,0.027153601869940758
87796,-0.19535061717033386,1,0.10938622802495956,1,1,0.0859643891453743
4612,-0.19568699412047863,1,0.17231673002243042,1,1,0.02337026409804821
36547,-0.1957339122891426,1,0.16085848212242126,1,1,0.034875430166721344
22752,-0.19619401544332504,1,0.12208616733551025,1,1,0.07410784810781479
73905,-0.1972609218209982,1,0.1804269254207611,1,1,0.016833996400237083
74283,-0.19755038619041443,1,0.16789834201335907,1,1,0.02965204417705536
1341,-0.1989046409726143,1,0.12187689542770386,1,1,0.07702774554491043
92851,-0.1994577832520008,1,0.15096083283424377,1,1,0.048496950417757034
32392,-0.19959602132439613,1,0.1500369906425476,1,1,0.049559030681848526
32346,-0.20515668392181396,1,0.16048109531402588,1,1,0.044675588607788086
94292,-0.20546359568834305,1,0.11453689634799957,1,1,0.09092669934034348
74127,-0.20621232688426971,1,0.1649729311466217,1,1,0.04123939573764801
77086,-0.20636101625859737,1,0.18555019795894623,1,1,0.020810818299651146
81962,-0.20641302317380905,1,0.17457401752471924,1,1,0.03183900564908981
18120,-0.2064215987920761,1,0.17209886014461517,1,1,0.03432273864746094
76430,-0.20744916796684265,1,0.1523074507713318,1,1,0.055141717195510864
13319,-0.20751332119107246,1,0.17294344305992126,1,1,0.0345698781311512
20586,-0.20880759321153164,1,0.18634818494319916,1,1,0.02245940826833248
11165,-0.20883946865797043,1,0.1672084629535675,1,1,0.041631005704402924
95631,-0.20919397473335266,1,0.1334220916032791,1,1,0.07577188313007355
27594,-0.2115517184138298,1,0.1319744735956192,1,1,0.0795772448182106
7856,-0.21183174848556519,1,0.17454887926578522,1,1,0.03728286921977997
86929,-0.2119259461760521,1,0.12445101886987686,1,1,0.08747492730617523
21137,-0.212746262550354,1,0.15373733639717102,1,1,0.05900892615318298
71890,-0.21356083638966084,1,0.18761774897575378,1,1,0.02594308741390705
10921,-0.21449064463377,1,0.17217977344989777,1,1,0.04231087118387222
90375,-0.21494277194142342,1,0.1832675188779831,1,1,0.03167525306344032
32367,-0.2152656428515911,1,0.15425528585910797,1,1,0.06101035699248314
11431,-0.21542909368872643,1,0.19025811553001404,1,1,0.025170978158712387
48483,-0.21580421924591064,1,0.18323242664337158,1,1,0.03257179260253906
46912,-0.2160223163664341,1,0.17334330081939697,1,1,0.042679015547037125
49839,-0.2161366045475006,1,0.1810898631811142,1,1,0.035046741366386414
24545,-0.2174164280295372,1,0.17219103872776031,1,1,0.045225389301776886
33582,-0.21817573718726635,1,0.1975570023059845,1,1,0.020618734881281853
96066,-0.2184676229953766,1,0.1497713327407837,1,1,0.0686962902545929
1375,-0.21967285871505737,1,0.13365438580513,1,1,0.08601847290992737
90736,-0.22068117558956146,1,0.16996225714683533,1,1,0.050718918442726135
72254,-0.22125169076025486,1,0.1977967470884323,1,1,0.023454943671822548
85283,-0.22240442410111427,1,0.1890205293893814,1,1,0.033383894711732864
70365,-0.22271950542926788,1,0.1697225421667099,1,1,0.05299696326255798
5443,-0.22277455404400826,1,0.1728392094373703,1,1,0.049935344606637955
51923,-0.22310536354780197,1,0.14556634426116943,1,1,0.07753901928663254
61533,-0.2237776704132557,1,0.18203967809677124,1,1,0.04173799231648445
86669,-0.22503464668989182,1,0.16183829307556152,1,1,0.06319635361433029
47931,-0.22606726549565792,1,0.20096802711486816,1,1,0.025099238380789757
93616,-0.22628501057624817,1,0.1658596247434616,1,1,0.06042538583278656
4402,-0.2268211729824543,1,0.18735212087631226,1,1,0.039469052106142044
59391,-0.2271476499736309,1,0.19586679339408875,1,1,0.03128085657954216
52593,-0.22719689086079597,1,0.20044636726379395,1,1,0.02675052359700203
62166,-0.2272590696811676,1,0.1767144501209259,1,1,0.0505446195602417
24395,-0.2273515071719885,1,0.2039274126291275,1,1,0.023424094542860985
78970,-0.22742415964603424,1,0.18377242982387543,1,1,0.043651729822158813
75282,-0.22795913740992546,1,0.19004103541374207,1,1,0.037918101996183395
56456,-0.22813059017062187,1,0.1823529750108719,1,1,0.045777615159749985
23052,-0.22817231714725494,1,0.19627675414085388,1,1,0.03189556300640106
53675,-0.2283787839114666,1,0.20320172607898712,1,1,0.025177057832479477
56056,-0.2287195734679699,1,0.17628423869609833,1,1,0.05243533477187157
28902,-0.22882148623466492,1,0.18325887620449066,1,1,0.045562610030174255
41081,-0.22902435064315796,1,0.1669953465461731,1,1,0.06202900409698486
8033,-0.22919974103569984,1,0.18777428567409515,1,1,0.04142545536160469
37687,-0.23053982853889465,1,0.17612919211387634,1,1,0.05441063642501831
57028,-0.23075789958238602,1,0.1637120097875595,1,1,0.06704588979482651
28558,-0.2310999073088169,1,0.19202440977096558,1,1,0.039075497537851334
27772,-0.23277921602129936,1,0.21002335846424103,1,1,0.022755857557058334
2780,-0.23318295925855637,1,0.18118536472320557,1,1,0.0519975945353508
47525,-0.23354447260499,1,0.18183360993862152,1,1,0.051710862666368484
30181,-0.23443936929106712,1,0.21619655191898346,1,1,0.018242817372083664
44695,-0.23450204730033875,1,0.2126607596874237,1,1,0.02184128761291504
97799,-0.23600296303629875,1,0.19476714730262756,1,1,0.04123581573367119
48456,-0.23611582070589066,1,0.1975579708814621,1,1,0.03855784982442856
41606,-0.23660883493721485,1,0.21136294305324554,1,1,0.025245891883969307
40939,-0.23743371292948723,1,0.21626222133636475,1,1,0.021171491593122482
63066,-0.23793409764766693,1,0.16378161311149597,1,1,0.07415248453617096
9487,-0.2382286824285984,1,0.21449486911296844,1,1,0.02373381331562996
14651,-0.23824979737401009,1,0.21310825645923615,1,1,0.02514154091477394
86271,-0.23845446109771729,1,0.1887517124414444,1,1,0.04970274865627289
15710,-0.23847164772450924,1,0.2210640162229538,1,1,0.017407631501555443
87935,-0.23959028720855713,1,0.2054908573627472,1,1,0.034099429845809937
7731,-0.24011681973934174,1,0.15555761754512787,1,1,0.08455920219421387
86217,-0.24089322052896023,1,0.21686460077762604,1,1,0.02402861975133419
48997,-0.2411583885550499,1,0.1875254064798355,1,1,0.053632982075214386
68205,-0.2413024976849556,1,0.18819735944271088,1,1,0.05310513824224472
13666,-0.24163168296217918,1,0.1954750120639801,1,1,0.04615667089819908
90127,-0.24177490919828415,1,0.17144685983657837,1,1,0.07032804936170578
71856,-0.24205629155039787,1,0.20503230392932892,1,1,0.037023987621068954
42486,-0.2424817904829979,1,0.2013447880744934,1,1,0.041137002408504486
43650,-0.24258765578269958,1,0.20231997966766357,1,1,0.04026767611503601
96077,-0.24327823519706726,1,0.18464453518390656,1,1,0.058633700013160706
45047,-0.24368766695261002,1,0.19574278593063354,1,1,0.04794488102197647
20188,-0.24389370903372765,1,0.21841111779212952,1,1,0.02548259124159813
70786,-0.2443511113524437,1,0.201583132147789,1,1,0.042767979204654694
50773,-0.24488099850714207,1,0.22575591504573822,1,1,0.019125083461403847
4102,-0.24645571038126945,1,0.2113998830318451,1,1,0.03505582734942436
98993,-0.24650103226304054,1,0.21872290968894958,1,1,0.027778122574090958
69579,-0.24668490514159203,1,0.20172372460365295,1,1,0.04496118053793907
74163,-0.2472368273884058,1,0.23017564415931702,1,1,0.017061183229088783
25439,-0.2474663183093071,1,0.16654464602470398,1,1,0.08092167228460312
45711,-0.24778594449162483,1,0.20037326216697693,1,1,0.0474126823246479
96963,-0.2480379343032837,1,0.20136801898479462,1,1,0.046669915318489075
27188,-0.2485828585922718,1,0.19394931197166443,1,1,0.054633546620607376
51646,-0.24893638864159584,1,0.18716469407081604,1,1,0.0617716945707798
64490,-0.24894274584949017,1,0.228317528963089,1,1,0.020625216886401176
23063,-0.2499367780983448,1,0.21189026534557343,1,1,0.03804651275277138
78162,-0.25044384226202965,1,0.18835850059986115,1,1,0.0620853416621685
35711,-0.2506062835454941,1,0.18628278374671936,1,1,0.06432349979877472
85403,-0.25081030651926994,1,0.2054787576198578,1,1,0.045331548899412155
70502,-0.2511414736509323,1,0.20971722900867462,1,1,0.04142424464225769
35473,-0.2516237199306488,1,0.18716606497764587,1,1,0.06445765495300293
94404,-0.25219208002090454,1,0.19932246208190918,1,1,0.05286961793899536
41860,-0.25234404951334,1,0.19318147003650665,1,1,0.059162579476833344
12146,-0.252425916492939,1,0.18620665371418,1,1,0.066219262778759
63366,-0.25285331159830093,1,0.15488071739673615,1,1,0.09797259420156479
42795,-0.2529991250485182,1,0.22525833547115326,1,1,0.02774078957736492
17263,-0.25321275368332863,1,0.21703530848026276,1,1,0.03617744520306587
86910,-0.2532697170972824,1,0.17848747968673706,1,1,0.07478223741054535
41134,-0.25339043140411377,1,0.20491337776184082,1,1,0.04847705364227295
98624,-0.253772497177124,1,0.1658446043729782,1,1,0.08792789280414581
67617,-0.2541075721383095,1,0.19157719612121582,1,1,0.06253037601709366
22753,-0.25489505380392075,1,0.17955240607261658,1,1,0.07534264773130417
54826,-0.2549738846719265,1,0.23162676393985748,1,1,0.023347120732069016
84573,-0.2556498050689697,1,0.17737916111946106,1,1,0.07827064394950867
4474,-0.25575029850006104,1,0.17991706728935242,1,1,0.07583323121070862
1210,-0.256274089217186,1,0.19231358170509338,1,1,0.06396050751209259
47052,-0.25647834315896034,1,0.21170400083065033,1,1,0.04477434232831001
65370,-0.25714389234781265,1,0.2240256816148758,1,1,0.03311821073293686
10720,-0.25718287378549576,1,0.15908026695251465,1,1,0.09810260683298111
34031,-0.25815925002098083,1,0.22428542375564575,1,1,0.03387382626533508
48980,-0.258243627846241,1,0.20187008380889893,1,1,0.05637354403734207
70968,-0.25845539569854736,1,0.16634243726730347,1,1,0.0921129584312439
12971,-0.25879917293787,1,0.18012453615665436,1,1,0.07867463678121567
14210,-0.25885575264692307,1,0.1726992279291153,1,1,0.08615652471780777
60018,-0.25893019512295723,1,0.22426658868789673,1,1,0.0346636064350605
73835,-0.25926243513822556,1,0.18365874886512756,1,1,0.07560368627309799
75165,-0.2594904527068138,1,0.21607016026973724,1,1,0.04342029243707657
16904,-0.2600574903190136,1,0.21090300381183624,1,1,0.04915448650717735
76261,-0.2600787580013275,1,0.19053633511066437,1,1,0.06954242289066315
28569,-0.26027270779013634,1,0.23717175424098969,1,1,0.023100953549146652
94089,-0.26027603819966316,1,0.22557085752487183,1,1,0.034705180674791336
62525,-0.2604356147348881,1,0.22144271433353424,1,1,0.038992900401353836
17852,-0.2608805000782013,1,0.1814839094877243,1,1,0.07939659059047699
17388,-0.26131562888622284,1,0.21874190866947174,1,1,0.0425737202167511
52499,-0.26135557517409325,1,0.2017267495393753,1,1,0.05962882563471794
11631,-0.26147591322660446,1,0.20136484503746033,1,1,0.060111068189144135
7582,-0.2615298889577389,1,0.2218402773141861,1,1,0.03968961164355278
72079,-0.2617804305627942,1,0.2486427128314972,1,1,0.013137717731297016
25202,-0.2623269557952881,1,0.18806777894496918,1,1,0.07425917685031891
49508,-0.262540265917778,1,0.2111417055130005,1,1,0.05139856040477753
97678,-0.26262375712394714,1,0.17775698006153107,1,1,0.08486677706241608
90199,-0.263170937076211,1,0.24642416834831238,1,1,0.016746768727898598
20937,-0.26333239302039146,1,0.23198698461055756,1,1,0.03134540840983391
12335,-0.2633913867175579,1,0.23926205933094025,1,1,0.02412932738661766
91600,-0.26374783739447594,1,0.21749939024448395,1,1,0.04624844714999199
44998,-0.2637678496539593,1,0.22032012045383453,1,1,0.04344772920012474
3591,-0.26397015154361725,1,0.2261875420808792,1,1,0.03778260946273804
52395,-0.26413387060165405,1,0.18291926383972168,1,1,0.08121460676193237
96283,-0.2643590234220028,1,0.21638794243335724,1,1,0.047971080988645554
54504,-0.2643967643380165,1,0.19848765432834625,1,1,0.06590911000967026
56021,-0.26508356258273125,1,0.23338119685649872,1,1,0.03170236572623253
76869,-0.2658073119819164,1,0.20462168753147125,1,1,0.061185624450445175
18182,-0.2668261379003525,1,0.1946774125099182,1,1,0.07214872539043427
2378,-0.2668615095317364,1,0.21768508851528168,1,1,0.0491764210164547
45027,-0.2671305872499943,1,0.22407492995262146,1,1,0.04305565729737282
95599,-0.26718641072511673,1,0.1715957671403885,1,1,0.09559064358472824
13202,-0.2672832980751991,1,0.24666841328144073,1,1,0.020614884793758392
85795,-0.2676611356437206,1,0.2240023910999298,1,1,0.04365874454379082
