ci_idx,ai_idx,distance,ci_dist,di_cost
3816,90781,0.00016558170318603516,0.0,0.00016558170318603516
1791,92609,0.0004304051399230957,0.0,0.0004304051399230957
5392,75097,0.0005598664283752441,0.0,0.0005598664283752441
9988,48583,0.0005840063095092773,0.0,0.0005840063095092773
6111,13607,0.0006150007247924805,0.0,0.0006150007247924805
6114,38209,0.0008142590522766113,0.0,0.0008142590522766113
3835,28806,0.001153111457824707,0.0,0.001153111457824707
4247,84413,0.0013331174850463867,0.0,0.0013331174850463867
639,45491,0.0013944506645202637,0.0,0.0013944506645202637
1809,40211,0.0019576549530029297,0.0,0.0019576549530029297
7390,15482,0.002477705478668213,0.0,0.002477705478668213
5625,72357,0.0032901763916015625,0.0,0.0032901763916015625
6556,80630,0.0033218860626220703,0.0,0.0033218860626220703
5024,77339,0.0034717917442321777,0.0,0.0034717917442321777
7874,97106,0.003519713878631592,0.0,0.003519713878631592
1656,63795,0.003962039947509766,0.0,0.003962039947509766
6010,81881,0.004391491413116455,0.0,0.004391491413116455
6983,38024,0.004517197608947754,0.0,0.004517197608947754
4014,43594,0.004689991474151611,0.0,0.004689991474151611
5050,60837,0.005417048931121826,0.0,0.005417048931121826
7818,46854,0.006022453308105469,0.0,0.006022453308105469
191,19303,0.00626981258392334,0.0,0.00626981258392334
462,98884,0.00943613052368164,0.0,0.00943613052368164
9652,10318,0.009600698947906494,0.0,0.009600698947906494
1089,96734,0.010151922702789307,0.0,0.010151922702789307
7607,52373,0.013850915245711803,0.0,0.013850915245711803
481,45174,0.014063835144042969,0.0,0.014063835144042969
5426,24670,0.01440209150314331,0.0,0.01440209150314331
9715,71831,0.014942944049835205,0.00119704008102417,0.013745903968811035
2646,17440,0.015138626098632812,0.0,0.015138626098632812
9672,56283,0.015993177890777588,0.0,0.015993177890777588
8723,23874,0.018138527870178223,0.0,0.018138527870178223
6737,51991,0.03070729970932007,0.0,0.03070729970932007
2798,50842,0.031139850616455078,0.0,0.031139850616455078
4596,83777,0.03482788801193237,0.0,0.03482788801193237
9808,65842,0.047948360443115234,0.0,0.047948360443115234
5240,28254,0.04928402513905894,0.04924771189689636,3.6309516872279346e-05
8755,82744,0.05098193883895874,0.0,0.05098193883895874
9859,77136,0.05756160989403725,0.04964238405227661,0.007919225841760635
5344,64192,0.05769771337509155,0.056661784648895264,0.001035928726196289
8296,63761,0.06506645679473877,0.05947256088256836,0.00559389591217041
1290,35864,0.0687391790561378,0.06434591859579086,0.004393260460346937
9950,84322,0.07269333628937602,0.06814045459032059,0.004552881699055433
180,17866,0.07312916219234467,0.0669279545545578,0.006201207637786865
6857,85710,0.07715047243982553,0.06504622101783752,0.01210425142198801
7358,20927,0.07916328310966492,0.032224029302597046,0.04693925380706787
959,48602,0.07934694428695366,0.07845298945903778,0.0008939548279158771
3752,84238,0.0796085896436125,0.07622948288917542,0.003379106754437089
995,84269,0.08046015500440262,0.08017443120479584,0.0002857237996067852
3145,24656,0.08065621682908386,0.07919105887413025,0.001465150504373014
