ci_idx,ai_idx,distance,rank
7312,5519,0.03602129593491554,0
5445,16422,0.045022670179605484,0
6811,34253,0.04526020213961601,0
5032,88853,0.04639635235071182,0
2213,16990,0.04812626913189888,0
2249,22005,0.05121975392103195,0
879,62490,0.05430140718817711,0
4098,51402,0.054805222898721695,0
7826,81329,0.05508813261985779,0
46,50534,0.05570831149816513,0
8453,12744,0.05620883032679558,0
2874,13611,0.056596383452415466,0
7850,74860,0.05681795999407768,0
8051,90006,0.05701902508735657,0
3737,39796,0.05721166729927063,0
6101,16599,0.05940196290612221,0
282,86931,0.05977107584476471,0
6481,92723,0.0598016232252121,0
132,88716,0.06098547205328941,0
6299,95814,0.061108943074941635,0
270,7090,0.06127036362886429,0
5498,67307,0.06341056525707245,0
6571,10996,0.06345101445913315,0
8929,2756,0.06383953988552094,0
2632,42082,0.0638510063290596,0
2386,11929,0.06397054344415665,0
1367,9604,0.06398723274469376,0
7774,93054,0.06434673070907593,0
8650,69998,0.06470827758312225,0
7590,19022,0.06508167088031769,0
3961,85138,0.06550338119268417,0
1108,78883,0.0658583790063858,0
7816,56164,0.06587211042642593,0
9025,61792,0.06652327626943588,0
8837,67742,0.06704764068126678,0
3520,89799,0.06730041652917862,0
7314,98117,0.06778950989246368,0
6544,53604,0.06791967898607254,0
5937,31145,0.06797288358211517,0
5876,64126,0.06828903406858444,0
8993,13868,0.06833463907241821,0
4651,54422,0.06845022737979889,0
5614,42276,0.06847978383302689,0
2880,46176,0.06849030405282974,0
1952,32590,0.06854430586099625,0
2719,57869,0.06888672709465027,0
7666,23318,0.06890825182199478,0
4025,87005,0.06893770396709442,0
6732,73161,0.0690087080001831,0
3779,4189,0.06908869743347168,0
313,62626,0.06919874250888824,0
1893,71577,0.06952513009309769,0
3924,87183,0.06970003992319107,0
277,88122,0.0699089840054512,0
9397,76122,0.07036643475294113,0
6675,54177,0.07069377601146698,0
8087,63159,0.07120049744844437,0
6935,2290,0.07124477624893188,0
2996,81296,0.07200877368450165,0
5198,91429,0.07203493267297745,0
3452,14214,0.07227874547243118,0
5061,87924,0.07233138382434845,0
7958,60303,0.07315332442522049,0
3772,95830,0.0735766813158989,0
1982,98610,0.07370062172412872,0
5191,22002,0.07397186756134033,0
6298,37684,0.07397259771823883,0
1630,9178,0.07398521155118942,0
8887,69322,0.07405697554349899,0
490,51192,0.07414482533931732,0
3105,7786,0.07430706173181534,0
7572,60465,0.07440941035747528,0
7006,83906,0.0744551420211792,0
534,53342,0.07452621310949326,0
9959,68293,0.07464411854743958,0
2637,4158,0.07467687129974365,0
164,66725,0.07479327917098999,0
929,29141,0.07516919076442719,0
5390,56923,0.07535135000944138,0
2061,154,0.07547156512737274,0
6888,83951,0.07550904899835587,0
2871,44390,0.07567009329795837,0
7269,93247,0.07593715935945511,0
5444,24274,0.07601730525493622,0
5522,13041,0.07603760063648224,0
7034,22934,0.07654886692762375,0
3889,93144,0.07663428038358688,0
8191,27488,0.07677531242370605,0
5042,15565,0.0768110528588295,0
9477,91481,0.07685483992099762,0
5210,35673,0.07689183205366135,0
5631,6011,0.07697080075740814,0
2228,52003,0.07700733095407486,0
963,40423,0.07763499766588211,0
4017,9826,0.07781731337308884,0
9379,79699,0.07799657434225082,0
5932,19241,0.07803443819284439,0
5640,44250,0.07809474319219589,0
5227,50541,0.07821625471115112,0
3080,59405,0.07822326570749283,0
8351,78140,0.07864721864461899,0
2255,57576,0.07865586876869202,0
