ai_idx,score,knn_hits,min_dist,pred_sel,conf_sel,conf_abs_err
3960,-0.13928024587221444,1,0.13685445487499237,1,1,0.002425790997222066
94383,-0.14541785698384047,1,0.14276741445064545,1,1,0.0026504425331950188
97783,-0.1939287856221199,1,0.16203631460666656,1,1,0.03189247101545334
77642,-0.19525648758281022,58,0.19453246891498566,1,1,0.0007240186678245664
51168,-0.203034664853476,1,0.20136509835720062,1,1,0.0016695664962753654
70646,-0.21542420238256454,1,0.17709362506866455,1,1,0.038330577313899994
47774,-0.22395408153533936,433,0.2024342119693756,1,1,0.021519869565963745
88939,-0.2426171414554119,96,0.2310555875301361,1,1,0.011561553925275803
71064,-0.2462949133478105,49,0.24004516005516052,1,1,0.006249753292649984
70974,-0.2500220015645027,6,0.20328527688980103,1,1,0.04673672467470169
6226,-0.2531341869616881,91,0.2520304024219513,1,1,0.0011037845397368073
17582,-0.25328859768342227,96,0.252224326133728,1,1,0.00106427154969424
58955,-0.25529456697404385,84,0.24687907099723816,1,1,0.008415495976805687
28674,-0.2605018224567175,498,0.23144803941249847,1,1,0.029053783044219017
21902,-0.26054079085588455,1,0.2531972825527191,1,1,0.007343508303165436
2696,-0.2618805533275008,80,0.2595840096473694,1,1,0.0022965436801314354
13881,-0.2632985971868038,549,0.2443232536315918,1,1,0.01897534355521202
83141,-0.2698528878390789,284,0.25104692578315735,1,1,0.018805962055921555
68008,-0.2710361182689667,1,0.19207659363746643,1,1,0.07895952463150024
77768,-0.27212468534708023,455,0.2637987434864044,1,1,0.008325941860675812
99529,-0.2771703051403165,42,0.26729732751846313,1,1,0.009872977621853352
83559,-0.2806878127157688,52,0.23465947806835175,1,1,0.04602833464741707
49689,-0.2832529991865158,25,0.1818125694990158,1,1,0.1014404296875
61450,-0.28548953123390675,32,0.255155086517334,1,1,0.03033444471657276
84941,-0.2856705766171217,228,0.28034526109695435,1,1,0.005325315520167351
73990,-0.29054710268974304,1,0.25215527415275574,1,1,0.038391828536987305
47302,-0.29096800624392927,83,0.2894347608089447,1,1,0.0015332454349845648
8087,-0.29395240545272827,45,0.28178149461746216,1,1,0.012170910835266113
63854,-0.29557307064533234,59,0.2355836182832718,1,1,0.05998945236206055
1384,-0.3018767926841974,1,0.2733060121536255,1,1,0.028570780530571938
24022,-0.3038422465324402,92,0.2555955648422241,1,1,0.048246681690216064
23708,-0.3045893181115389,429,0.2837989330291748,1,1,0.020790385082364082
30167,-0.30486674327403307,433,0.29999852180480957,1,1,0.004868221469223499
46229,-0.3054219186306,23,0.23758628964424133,1,1,0.06783562898635864
88387,-0.3062852844595909,41,0.2664274275302887,1,1,0.039857856929302216
46894,-0.30683308839797974,21,0.27082449197769165,1,1,0.036008596420288086
14475,-0.3073296151123941,168,0.30304887890815735,1,1,0.004280736204236746
40121,-0.3083117816131562,83,0.3070191740989685,1,1,0.0012926075141876936
51196,-0.30902546737343073,1,0.29597026109695435,1,1,0.013055206276476383
96720,-0.3091734675690532,1,0.3012779951095581,1,1,0.007895472459495068
82513,-0.3100462531656376,70,0.30992430448532104,1,1,0.0001219486803165637
11967,-0.31325517408549786,457,0.3027496039867401,1,1,0.010505570098757744
29423,-0.31438878178596497,80,0.25581368803977966,1,1,0.0585750937461853
34420,-0.31698169419541955,1,0.3099643290042877,1,1,0.00701736519113183
69334,-0.3173292186111212,44,0.3159169852733612,1,1,0.0014122333377599716
22107,-0.3210827121511102,477,0.30685901641845703,1,1,0.014223695732653141
2716,-0.32113737845793366,41,0.3174765408039093,1,1,0.0036608376540243626
19792,-0.32216806756332517,104,0.3183397650718689,1,1,0.0038283024914562702
