ai_idx,score,greedy_match,greedy_dist,pred_sel,conf_sel,conf_abs_err
81481,-8.910174074117094e-05,1,0.0,1,1,8.910174074117094e-05
11152,-0.00010046653187600896,1,0.0,1,1,0.00010046653187600896
30278,-0.00014118620310910046,1,0.0,1,1,0.00014118620310910046
25828,-0.00015380082186311483,1,0.0,1,1,0.00015380082186311483
57495,-0.0001645917509449646,1,0.0,1,1,0.0001645917509449646
34117,-0.00018920257571153343,1,0.0,1,1,0.00018920257571153343
44494,-0.0003212726442143321,1,0.0,1,1,0.0003212726442143321
83156,-0.0003407520998734981,1,0.0,1,1,0.0003407520998734981
14316,-0.0003445930778980255,1,0.0,1,1,0.0003445930778980255
72804,-0.0003596054739318788,1,0.0,1,1,0.0003596054739318788
57577,-0.00038371331174857914,1,0.0,1,1,0.00038371331174857914
78390,-0.0004031019052490592,1,0.0,1,1,0.0004031019052490592
57302,-0.0004965390544384718,1,0.0,1,1,0.0004965390544384718
46142,-0.0005172379314899445,1,0.0,1,1,0.0005172379314899445
58971,-0.0006784119177609682,1,0.0,1,1,0.0006784119177609682
73350,-0.0008489826577715576,1,0.0,1,1,0.0008489826577715576
85880,-0.0009597400203347206,1,0.0,1,1,0.0009597400203347206
64636,-0.001084216870367527,1,0.0002391200396232307,1,1,0.0008450968307442963
20340,-0.0014616992557421327,1,0.0,1,1,0.0014616992557421327
65677,-0.0016890832921490073,1,0.0,1,1,0.0016890832921490073
79705,-0.0018245321698486805,1,0.0,1,1,0.0018245321698486805
96059,-0.0019656107760965824,1,0.0,1,1,0.0019656107760965824
60327,-0.0019860428292304277,1,0.0,1,1,0.0019860428292304277
99915,-0.002020101761445403,1,0.0,1,1,0.002020101761445403
31033,-0.002110887784510851,1,0.0,1,1,0.002110887784510851
89790,-0.002380334073677659,1,0.0,1,1,0.002380334073677659
63564,-0.002577408216893673,1,0.0,1,1,0.002577408216893673
73073,-0.002647805609740317,1,0.001208681147545576,1,1,0.0014391244621947408
11896,-0.0031525343656539917,1,0.0,1,1,0.0031525343656539917
97255,-0.0031924922950565815,1,0.0,1,1,0.0031924922950565815
86237,-0.004091060196515173,1,0.003797873854637146,1,1,0.0002931863418780267
91240,-0.004125380364712328,1,0.003347279503941536,1,1,0.0007781008607707918
79882,-0.004403190687298775,1,0.0,1,1,0.004403190687298775
13465,-0.004694938659667969,1,0.0,1,1,0.004694938659667969
90376,-0.005006134510040283,1,0.0,1,1,0.005006134510040283
74869,-0.0051745104137808084,1,0.0022778864949941635,1,1,0.002896623918786645
99338,-0.005312400870025158,1,0.003218531608581543,1,1,0.002093869261443615
74713,-0.005863426951691508,1,0.0034116506576538086,1,1,0.0024517762940376997
88652,-0.005876524373888969,1,0.003862231969833374,1,1,0.0020142924040555954
41603,-0.00716800574446097,1,0.006408544722944498,1,1,0.0007594610215164721
61285,-0.007169663906097412,1,0.0,1,1,0.007169663906097412
86720,-0.007170544471591711,1,0.0029006600379943848,1,1,0.004269884433597326
27077,-0.00783289415994659,1,0.007393366657197475,1,1,0.00043952750274911523
38849,-0.008014023303985596,1,0.006437122821807861,1,1,0.0015769004821777344
11268,-0.00809810683131218,1,0.0,1,1,0.00809810683131218
60563,-0.008145122323185205,1,0.004230529069900513,1,1,0.003914593253284693
21739,-0.008180843200534582,1,0.005149662494659424,1,1,0.0030311807058751583
9424,-0.008196108450647444,1,0.007299269549548626,1,1,0.0008968389010988176
4374,-0.008212116081267595,1,0.0005895495414733887,1,1,0.007622566539794207
76321,-0.008371193776838481,1,0.007299270015209913,1,1,0.0010719237616285682
50173,-0.008694030810147524,1,0.004505932331085205,1,1,0.004188098479062319
71238,-0.00877061128267087,1,0.008522316813468933,1,1,0.0002482944692019373
73378,-0.008776421076618135,1,0.007299269549548626,1,1,0.001477151527069509
