ci_idx,ai_idx,distance,rank
3447,81753,0.03880007937550545,0
5081,54126,0.039905160665512085,0
8141,6655,0.04016382619738579,0
241,78600,0.043602947145700455,0
2214,5751,0.04469853639602661,0
4438,50512,0.05022052302956581,0
615,93894,0.05157361924648285,0
2718,78803,0.05243745073676109,0
3495,81813,0.05372266843914986,0
4211,60501,0.053837187588214874,0
3109,36622,0.05488242581486702,0
7086,37498,0.05569148808717728,0
3036,91313,0.05625592917203903,0
1010,72772,0.056287601590156555,0
7511,25782,0.05654226243495941,0
5205,28853,0.05719735845923424,0
799,94608,0.05728853493928909,0
9887,99925,0.058393694460392,0
5147,25363,0.05862444266676903,0
2656,18264,0.058911196887493134,0
2802,42850,0.05896322429180145,0
5232,12976,0.05992996320128441,0
5404,92847,0.060382477939128876,0
1434,43497,0.060710545629262924,0
5420,33445,0.061025068163871765,0
1233,42130,0.06114938110113144,0
7192,40051,0.061392463743686676,0
2061,81155,0.06154011934995651,0
4004,90500,0.061863239854574203,0
6499,79713,0.06218864768743515,0
1563,90185,0.06220399960875511,0
3250,56719,0.06229680776596069,0
2549,72296,0.0625038743019104,0
3005,46586,0.0627325028181076,0
9320,48114,0.06326814740896225,0
2762,525,0.06491374224424362,0
8869,17148,0.06491779536008835,0
4175,20398,0.06607521325349808,0
7473,36887,0.06614668667316437,0
3320,65984,0.06633276492357254,0
3074,77970,0.06641793996095657,0
2778,71699,0.0666167289018631,0
9529,47707,0.06685692816972733,0
8298,34450,0.0669708177447319,0
5107,22045,0.06748678535223007,0
9313,15234,0.06841601431369781,0
6711,58993,0.0685645341873169,0
979,59601,0.06867125630378723,0
1158,27464,0.06870386749505997,0
3117,69044,0.06881268322467804,0
3228,69377,0.06889528781175613,0
1278,72806,0.06951171159744263,0
5398,59895,0.06966094672679901,0
2674,2879,0.06991158425807953,0
2420,89950,0.07006179541349411,0
8752,50056,0.07006482034921646,0
9303,52417,0.07031814754009247,0
9705,24344,0.0704239010810852,0
8845,92607,0.0707838162779808,0
1632,12485,0.07110357284545898,0
7707,59333,0.07140270620584488,0
1569,9634,0.07165465503931046,0
127,34497,0.07171987742185593,0
5411,26131,0.07178156077861786,0
6903,37540,0.07184642553329468,0
243,13526,0.07191438227891922,0
5496,65206,0.07202185690402985,0
9352,59810,0.07218827307224274,0
9521,25171,0.07229512929916382,0
4695,44309,0.07247206568717957,0
5403,75879,0.07259538024663925,0
6234,42632,0.07269039005041122,0
8066,71499,0.07284986227750778,0
9100,7179,0.07314048707485199,0
7506,24437,0.07379139214754105,0
2,88414,0.07395478338003159,0
2996,40310,0.07408133149147034,0
6145,65079,0.074130579829216,0
7534,73108,0.07430160790681839,0
8798,62556,0.07456566393375397,0
6713,8011,0.0746375173330307,0
1252,95211,0.07478103041648865,0
7210,99385,0.07496810704469681,0
3967,14556,0.07525674253702164,0
6035,61451,0.07543790340423584,0
9323,55809,0.07554058730602264,0
1577,35215,0.07556725293397903,0
3519,25206,0.07572802901268005,0
7586,19442,0.07598825544118881,0
