ai_idx,score,greedy_match,greedy_dist,conf_abs_err
6787,-0.028431804617866874,1,0.026862766593694687,0.0015690380241721869
96432,-0.02884181239642203,1,0.027467191219329834,0.0013746211770921946
2039,-0.03443843871355057,1,0.024687588214874268,0.0097508504986763
39786,-0.035875695873983204,1,0.03458697348833084,0.0012887223856523633
89811,-0.04019539034925401,1,0.03896718472242355,0.0012282056268304586
581,-0.04260484967380762,1,0.04167249798774719,0.0009323516860604286
95591,-0.04489972838200629,1,0.04288480430841446,0.0020149240735918283
11419,-0.04670101555529982,1,0.045522917062044144,0.0011780984932556748
46181,-0.04979059426113963,1,0.04219809174537659,0.007592502515763044
68844,-0.050635289400815964,1,0.04134527966380119,0.00929000973701477
42819,-0.050802942365407944,1,0.04145679250359535,0.009346149861812592
71380,-0.05104959150776267,1,0.04887213930487633,0.002177452202886343
53575,-0.05221891833934933,1,0.05059920623898506,0.0016197121003642678
55737,-0.05266587913502008,1,0.051006101071834564,0.001659778063185513
16210,-0.05486246757209301,1,0.05328318104147911,0.0015792865306138992
66005,-0.05486787809059024,1,0.05277958884835243,0.0020882892422378063
59992,-0.05542831064667553,1,0.0539742186665535,0.0014540919801220298
41819,-0.05573474138509482,1,0.053959984332323074,0.0017747570527717471
15795,-0.05701202340424061,1,0.05552659183740616,0.0014854315668344498
50450,-0.05717170471325517,1,0.050814155489206314,0.006357549224048853
88145,-0.05722583178430796,1,0.052059777081012726,0.005166054703295231
94901,-0.05722634866833687,1,0.04693019390106201,0.010296154767274857
86784,-0.057781768031418324,1,0.05292097479104996,0.004860793240368366
24590,-0.05796103924512863,1,0.0493905134499073,0.008570525795221329
50552,-0.05809212021995336,1,0.056547295302152634,0.0015448249178007245
62372,-0.05812485236674547,1,0.046864986419677734,0.011259865947067738
5595,-0.05847099842503667,1,0.056252170354127884,0.002218828070908785
38660,-0.05901742214336991,1,0.05188322067260742,0.007134201470762491
58410,-0.05937083880417049,1,0.056833844631910324,0.002536994172260165
71876,-0.05949577013961971,1,0.05759549140930176,0.0019002787303179502
91919,-0.05996072990819812,1,0.05619412288069725,0.003766607027500868
26015,-0.06109836767427623,1,0.057714756578207016,0.0033836110960692167
55583,-0.06179990526288748,1,0.05908932536840439,0.0027105798944830894
35967,-0.06240325700491667,1,0.05003414303064346,0.012369113974273205
89498,-0.062442522030323744,1,0.05473173409700394,0.007710787933319807
8241,-0.06268964614719152,1,0.04716331139206886,0.015526334755122662
68484,-0.06297354958951473,1,0.05643858015537262,0.006534969434142113
1691,-0.06301415152847767,1,0.06077392399311066,0.002240227535367012
92827,-0.06306985416449606,1,0.06022980064153671,0.0028400535229593515
55218,-0.06324778986163437,1,0.06168847531080246,0.001559314550831914
17423,-0.0633604689501226,1,0.06188037246465683,0.001480096485465765
84326,-0.06347071193158627,1,0.042092274874448776,0.02137843705713749
2096,-0.06375790876336396,1,0.06140075996518135,0.0023571487981826067
75881,-0.06400589179247618,1,0.05566657334566116,0.008339318446815014
98336,-0.06402422371320426,1,0.06258202344179153,0.0014422002714127302
96384,-0.0643148731905967,1,0.06254500150680542,0.0017698716837912798
73340,-0.06438999797683209,1,0.06282227486371994,0.0015677231131121516
90290,-0.06460703746415675,1,0.06217117980122566,0.0024358576629310846
21108,-0.06465557962656021,1,0.056165970861911774,0.008489608764648438
35791,-0.06476502981968224,1,0.061806585639715195,0.002958444179967046
43809,-0.06494898721575737,1,0.04181036353111267,0.0231386236846447
84682,-0.06524351797997952,1,0.05804413929581642,0.007199378684163094
39922,-0.06555124931037426,1,0.05326152220368385,0.012289727106690407
23782,-0.06559636816382408,1,0.06066551432013512,0.004930853843688965
68523,-0.0658346600830555,1,0.06290166825056076,0.0029329918324947357
25098,-0.06600124761462212,1,0.049186717718839645,0.01681452989578247
1362,-0.06615045992657542,1,0.06024404615163803,0.005906413774937391
27245,-0.06638491293415427,1,0.06264613568782806,0.003738777246326208
44899,-0.0668673925101757,1,0.061745937913656235,0.00512145459651947
88420,-0.06751484517008066,1,0.05297849327325821,0.014536351896822453
49395,-0.06764936121180654,1,0.06616562604904175,0.0014837351627647877
57756,-0.0677167079411447,1,0.06023025140166283,0.007486456539481878
17742,-0.06814567558467388,1,0.06244482472538948,0.005700850859284401
29461,-0.06882616807706654,1,0.06770583987236023,0.0011203282047063112
12719,-0.06993720564059913,1,0.06889098137617111,0.0010462242644280195
67207,-0.07005870994180441,1,0.06543481349945068,0.004623896442353725
79516,-0.07022929424419999,1,0.0635826587677002,0.006646635476499796
45533,-0.07025009393692017,1,0.0647045373916626,0.005545556545257568
89799,-0.0705351997166872,1,0.0659206211566925,0.004614578559994698
69824,-0.07066192850470543,1,0.0657273530960083,0.004934575408697128
84150,-0.07075452618300915,1,0.06887049227952957,0.0018840339034795761
30843,-0.07089478708803654,1,0.06368608772754669,0.007208699360489845
32286,-0.07106320839375257,1,0.06830242276191711,0.0027607856318354607
22683,-0.07133971294388175,1,0.06843884289264679,0.0029008700512349606
30357,-0.0714237296488136,1,0.06856610625982285,0.00285762338899076
17271,-0.071458661230281,1,0.07038132846355438,0.001077332766726613
61589,-0.07186975795775652,1,0.06711219251155853,0.004757565446197987
32161,-0.0719513597432524,1,0.06984083354473114,0.0021105261985212564
89339,-0.07195308373775333,1,0.0701758861541748,0.001777197583578527
73884,-0.07208837987855077,1,0.06436609476804733,0.007722285110503435
63870,-0.07217870675958693,1,0.07006973773241043,0.0021089690271764994
52992,-0.07236095878761262,1,0.07059915363788605,0.0017618051497265697
11686,-0.07267116289585829,1,0.06874211132526398,0.003929051570594311
15406,-0.07307889987714589,1,0.0713832750916481,0.0016956247854977846
5488,-0.07314150221645832,1,0.05890236049890518,0.014239141717553139
82847,-0.07316247839480639,1,0.06962518393993378,0.003537294454872608
15095,-0.0733689684420824,1,0.06783099472522736,0.005537973716855049
2619,-0.07341892458498478,1,0.05540686100721359,0.018012063577771187
58033,-0.07345822360366583,1,0.07064149528741837,0.0028167283162474632
27739,-0.07394020678475499,1,0.06787513196468353,0.006065074820071459
32124,-0.07407565088942647,1,0.07171841710805893,0.0023572337813675404
21494,-0.07410392817109823,1,0.06822150200605392,0.005882426165044308
97077,-0.0744473678059876,1,0.06950226426124573,0.004945103544741869
54687,-0.07451117341406643,1,0.07339589297771454,0.0011152804363518953
93422,-0.07456480013206601,1,0.0670962855219841,0.007468514610081911
50551,-0.07485983893275261,1,0.07125844061374664,0.003601398319005966
48861,-0.0749704441986978,1,0.07259666174650192,0.002373782452195883
69866,-0.075033163651824,1,0.07173910737037659,0.0032940562814474106
16362,-0.07504630088806152,1,0.07307186722755432,0.001974433660507202
56084,-0.07517467485740781,1,0.06757904589176178,0.0075956289656460285
50006,-0.07526266202330589,1,0.0609578862786293,0.01430477574467659
39649,-0.0753277693875134,1,0.07309424877166748,0.0022335206158459187
83356,-0.07544533512555063,1,0.0731392577290535,0.0023060773964971304
7603,-0.07590406527742743,1,0.07121661305427551,0.004687452223151922
96200,-0.07595101743936539,1,0.04903231933712959,0.026918698102235794
6939,-0.0761503903195262,1,0.06610344350337982,0.010046946816146374
66961,-0.0761540038511157,1,0.06568457186222076,0.01046943198889494
71447,-0.076230987906456,1,0.07011893391609192,0.006112053990364075
47594,-0.07629602681845427,1,0.07517984509468079,0.0011161817237734795
51362,-0.07632315717637539,1,0.07014241069555283,0.006180746480822563
60632,-0.07637976133264601,1,0.07504906505346298,0.0013306962791830301
27995,-0.07645102380774915,1,0.07493908703327179,0.0015119367744773626
84529,-0.07666862430050969,1,0.07514649629592896,0.0015221280045807362
38856,-0.07686993153765798,1,0.06951731443405151,0.0073526171036064625
55655,-0.07697299867868423,1,0.0683683231472969,0.008604675531387329
2271,-0.07702229544520378,1,0.0753374844789505,0.0016848109662532806
9633,-0.07730388827621937,1,0.07268886268138885,0.004615025594830513
24526,-0.07739231549203396,1,0.07077973335981369,0.006612582132220268
94201,-0.07742151711136103,1,0.07476404309272766,0.0026574740186333656
28338,-0.07743642153218389,1,0.07219218462705612,0.005244236905127764
67305,-0.07744219526648521,1,0.07493893802165985,0.002503257244825363
80343,-0.07793724082875997,1,0.07639298588037491,0.0015442549483850598
67469,-0.07795050647109747,1,0.0635741725564003,0.01437633391469717
28332,-0.07803087902721018,1,0.07663316279649734,0.001397716230712831
54824,-0.07827937696129084,1,0.06431984156370163,0.013959535397589207
61277,-0.07858451444189996,1,0.07738709449768066,0.0011974199442192912
84312,-0.07888054847717285,1,0.07249832153320312,0.0063822269439697266
4247,-0.07890772633254528,1,0.07400674372911453,0.004900982603430748
52381,-0.07897222880274057,1,0.06379782408475876,0.015174404717981815
79118,-0.0790913081727922,1,0.07447560131549835,0.004615706857293844
13023,-0.07924781879410148,1,0.07381121814250946,0.005436600651592016
55899,-0.07930867373943329,1,0.0744113102555275,0.004897363483905792
88956,-0.07931551104411483,1,0.07324658334255219,0.006068927701562643
26261,-0.07938705757260323,1,0.07601866871118546,0.0033683888614177704
78712,-0.07957288296893239,1,0.07766671478748322,0.0019061681814491749
73484,-0.07958535535726696,1,0.07771827280521393,0.0018670825520530343
49435,-0.07976412773132324,1,0.07301177084445953,0.0067523568868637085
86849,-0.07987586222589016,1,0.05283423140645027,0.027041630819439888
39153,-0.07989063812419772,1,0.07618626207113266,0.0037043760530650616
71270,-0.08003796450793743,1,0.0775793269276619,0.0024586375802755356
24699,-0.0802546190097928,1,0.06722603738307953,0.013028581626713276
14594,-0.08063885616138577,1,0.07449254393577576,0.006146312225610018
80888,-0.08071940392255783,1,0.0784616619348526,0.0022577419877052307
20441,-0.08095031511038542,1,0.07642768323421478,0.004522631876170635
12849,-0.08111534267663956,1,0.06933275610208511,0.011782586574554443
46035,-0.08119736285880208,1,0.07855533808469772,0.0026420247741043568
25273,-0.08121592574752867,1,0.07872927188873291,0.002486653858795762
61984,-0.08151471195742488,1,0.07580243051052094,0.005712281446903944
95884,-0.08185750246047974,1,0.0716886892914772,0.010168813169002533
5165,-0.08186503127217293,1,0.05629867687821388,0.025566354393959045
43753,-0.08189162146300077,1,0.07075998187065125,0.01113163959234953
11066,-0.08194855786859989,1,0.07074158638715744,0.011206971481442451
60959,-0.0819713193923235,1,0.07963781803846359,0.0023335013538599014
24854,-0.0823654365958646,1,0.08076372742652893,0.0016017091693356633
